step,time,dt,psi_mean,psi_rms,psi_max_abs,omega_mean,omega_rms,omega_max_abs,du_par_mean,du_par_rms,du_par_max_abs,db_par_mean,db_par_rms,db_par_max_abs,s_mean,s_rms,s_max_abs,alfvenic_energy,du_par_energy,db_par_energy,total_energy_proxy,total_energy,total_energy_rhs_dissipation,total_energy_rhs_forcing,total_energy_rhs_stratification,total_energy_rhs_total,auto_dissipation_enabled,auto_dissipation_nu_perp,auto_dissipation_nu_par,auto_dissipation_kd,auto_dissipation_ud,auto_dissipation_Ed
0,0.0,0.0,1.734723475976807e-18,0.4342173625223503,1.4616505902339754,-6.938893903907228e-18,0.4342173625223504,1.578884777563656,-3.469446951953614e-18,0.4342173625223503,1.5171696917044408,3.469446951953614e-18,0.4342173625223503,1.34588600943537,-3.469446951953614e-18,0.4342173625223503,1.6791033171458931,0.416275849288917,0.0942723589579331,0.09427235895793307,0.6048205672047832,0.7500000000000001,0.0,0.0,0.0,0.0,1.0,2e-12,0.0,4.242640687119285,0.5766225342029709,0.16624677347532818
3,0.2770609141375063,0.09340497847746888,1.734723475976807e-18,0.42249165440805575,1.322848935446653,1.734723475976807e-18,0.7573875835459785,2.6929036492248244,5.204170427930421e-18,0.4637956964775257,1.6868042454329988,-3.469446951953614e-18,0.43769634238853644,1.3652531301422548,5.204170427930421e-18,0.4392961056965277,1.5629552847275368,0.4192185388363284,0.10755322403553655,0.09578904407015143,0.6225608069420164,0.7704547395018042,-6.270702937757809e-10,0.0,0.07458235612448048,0.07458235549741019,1.0,2e-12,0.0,4.242640687119285,0.5766225342029709,0.16624677347532818
6,0.5996663721407569,0.11559751515165138,0.0,0.38698699658391356,1.2895236578699887,6.938893903907228e-18,1.2057594615950744,4.5751292866755335,-8.673617379884035e-19,0.5552877286461003,2.1342374710576792,-3.469446951953614e-18,0.43168811208878255,1.4164586692221293,1.734723475976807e-18,0.5824928470778957,2.1700115099614674,0.4137865416091729,0.15417223079247253,0.09317731305938862,0.661136085461034,0.8459238360825891,-1.5828189102207842e-09,0.0,0.2348774688225754,0.2348774672397565,1.0,2e-12,0.0,4.242640687119285,0.5766225342029709,0.16624677347532818
8,0.8207143253808555,0.10662891496079581,0.0,0.3725865482618855,1.2293729917747571,-3.469446951953614e-18,1.3641727101732233,5.242542282744964,-1.734723475976807e-18,0.612094001936072,2.5037393532417376,0.0,0.43232788094435587,1.4589745581874345,1.734723475976807e-18,0.7597704817886256,2.9799862428514006,0.3983218251032806,0.18732953360305804,0.09345369832091854,0.6791050570272572,0.9284165752974523,-4.094396700339415e-09,0.0,0.3732704581994967,0.3732704541051,1.0,2e-12,0.0,4.242640687119285,0.5766225342029709,0.16624677347532818
10,1.028618137437185,0.1034527331046529,1.734723475976807e-18,0.3667351812757739,1.2427585035939859,6.938893903907228e-18,1.4413653177301111,5.729001346268209,-3.469446951953614e-18,0.65441297808722,2.8023383492424925,0.0,0.4397930085796685,1.5052849672021396,-5.204170427930421e-18,0.9276611025211401,3.7011361109620116,0.37868681939583443,0.2141281729444921,0.09670894519777817,0.6895239375381047,1.0185827654411819,-7.560327199395853e-09,0.0,0.43344920917630725,0.43344920161598005,1.0,4e-12,0.0,4.242640687119285,0.8234413163550078,0.3390278007402341
13,1.3404043896512319,0.10642933842836409,-1.734723475976807e-18,0.35559422029262744,1.3235996760276885,-2.42861286636753e-17,1.5225417584638932,5.750299176525602,0.0,0.7048752043048284,2.622197008181487,6.938893903907228e-18,0.4606117771489047,1.6853897305387502,-3.469446951953614e-18,1.1168889534343895,4.200653495420751,0.353879562141322,0.2484245268218868,0.1060816046241361,0.7083856935873448,1.1512763504734975,-2.5348290146647198e-08,0.0,0.4259972799278554,0.4259972545795653,1.0,4e-12,0.0,4.242640687119285,0.8234413163550078,0.3390278007402341
15,1.5664461619590158,0.11380708665962164,4.336808689942018e-18,0.34364817979756723,1.3390817118000957,-1.0408340855860843e-17,1.586365562140488,7.872266408096632,4.336808689942018e-18,0.7368893135056394,2.608963185763082,6.938893903907228e-18,0.47911849045570837,1.7726679626814492,3.469446951953614e-18,1.1977664336079918,4.384020643556096,0.3456280486172636,0.2715029301794062,0.11477726394827834,0.7319082427449481,1.2340395026522883,-3.579478107693579e-08,0.0,0.3679025967452112,0.3679025609504301,1.0,4e-12,0.0,4.242640687119285,0.8234413163550078,0.3390278007402341
17,1.7847118126528696,0.1084937131334215,4.336808689942018e-18,0.3359617558345281,1.3052915639181388,-3.469446951953614e-18,1.6438959468111491,9.750128465855886,1.5612511283791264e-17,0.7643372005203789,2.613312549319632,-3.469446951953614e-18,0.4984248721544422,1.8144474895990519,-5.204170427930421e-18,1.2424906561250693,4.671328117368924,0.3450505987911818,0.2921056780496649,0.12421367659108601,0.7613699534319327,1.302405048273707,-4.394517604082553e-08,0.0,0.31537753493122545,0.3153774909860494,1.0,4e-12,0.0,4.242640687119285,0.8234413163550078,0.3390278007402341
19,2.006962035729337,0.11279162388942826,-3.469446951953614e-18,0.3367351058162734,1.276541405046088,-1.3877787807814457e-17,1.6817157515234398,9.972792404717982,-2.6020852139652106e-18,0.7888401981919688,3.073387525411612,3.469446951953614e-18,0.5188076330496767,1.79634664824099,3.469446951953614e-18,1.2669570740135352,4.932507755916225,0.3494130558822395,0.3111344291417723,0.134580680055304,0.7951281650793158,1.363107506530713,-5.236679110974355e-08,0.0,0.27552951247214896,0.27552946010535784,1.0,4e-12,0.0,4.242640687119285,0.8234413163550078,0.3390278007402341
22,2.3128777711459474,0.09972584051027561,8.673617379884035e-19,0.34603260261910607,1.2743099070669106,6.938893903907228e-18,1.7439976510478992,7.572291149814616,-4.336808689942018e-18,0.8206740564829823,3.6083213738970694,-3.469446951953614e-18,0.546438911651993,2.156087104001225,6.938893903907228e-18,1.2747742171940013,4.960969255108798,0.3618833912145557,0.3367529534921166,0.14929774208370725,0.8479340867903796,1.4359951411761829,-1.0712888453060356e-07,0.0,0.2401806627860047,0.24018055565712015,1.0,8e-12,0.0,4.242640687119285,1.1569879166764172,0.6693105196676181
24,2.5290830722474684,0.11303003048040317,-2.6020852139652106e-18,0.34995291364300013,1.2989679390286908,0.0,1.8226214255534925,7.378406151969804,-1.734723475976807e-18,0.8428829351818367,3.5437265510001357,3.469446951953614e-18,0.5665684423250259,2.2802830656056634,-3.469446951953614e-18,1.2620566108921774,4.809079318155034,0.3756863687052984,0.3552258212103741,0.16049989991930308,0.8914120898349756,1.4819644498103737,-1.5079930990308422e-07,0.0,0.21537628076992818,0.21537612997061828,1.0,8e-12,0.0,4.242640687119285,1.1569879166764172,0.6693105196676181
27,2.8427541145821498,0.0935723709435347,6.938893903907228e-18,0.347824664783811,1.1537091085455198,0.0,1.9636782582584984,8.987649365870404,-6.071532165918825e-18,0.8744637070845847,3.750697392667653,2.6020852139652106e-18,0.5981327782105903,2.6282627675494,-1.0408340855860843e-17,1.2271474269791243,4.678233734610798,0.4007901306986972,0.3823433875040571,0.1788814101849596,0.962014928387714,1.5474868566088742,-1.7109695904439477e-07,0.0,0.21206621551226795,0.2120660444153089,1.0,8e-12,0.0,4.242640687119285,1.1569879166764172,0.6693105196676181
29,3.023741870660441,0.0911757455552682,6.938893903907228e-18,0.3449355278784286,1.105496604891051,6.938893903907228e-18,2.0453801445491657,7.995425262153458,6.938893903907228e-18,0.8938132161915537,3.9742781026680536,-3.903127820947816e-18,0.6161831512206466,2.8472118576081304,-5.204170427930421e-18,1.2091376783327745,4.585386999025167,0.4152463416171468,0.39945103271934457,0.1898408379241031,1.0045382122605946,1.5891228099789698,-1.880876817454662e-07,0.0,0.23246049912060782,0.23246031103292608,1.0,8e-12,0.0,4.242640687119285,1.1569879166764172,0.6693105196676181
32,3.312204325728832,0.09762841055960018,1.734723475976807e-18,0.34221194764552376,1.049052867820023,3.469446951953614e-18,2.160211099934528,7.601461133945736,-3.469446951953614e-18,0.92598900258206,3.8374058581201766,7.806255641895632e-18,0.6436844266508891,2.6933571965128817,1.734723475976807e-18,1.1993821149548745,4.447485207127887,0.4344881536732469,0.428727816451459,0.20716482055644192,1.0703807906811478,1.6659453248094689,-3.4863299190507023e-07,0.0,0.2693990517572924,0.2693987031243005,1.0,1.6e-11,0.0,4.242640687119285,1.3531844443635368,0.9155540702337268
35,3.582857029565525,0.08636950584034173,1.734723475976807e-18,0.3432406654181315,1.0964058865341393,-1.3877787807814457e-17,2.2708021607134694,8.724785727197771,-6.938893903907228e-18,0.9546866224425437,3.8853658081385447,-6.938893903907228e-18,0.6696409535082055,2.4091472242320897,6.938893903907228e-18,1.2167697299320637,4.3946957629852434,0.44703113997737975,0.45571327353537594,0.2242095033076893,1.126953916820445,1.75090613556145,-4.667954109290848e-07,0.0,0.31646119043457216,0.3164607236391612,1.0,1.6e-11,0.0,4.242640687119285,1.3531844443635368,0.9155540702337268
38,3.825948408553543,0.07914132877582186,8.673617379884035e-18,0.3452985378378527,1.072449627908171,5.204170427930421e-18,2.3508018305949276,9.72604114978513,-3.469446951953614e-18,0.9810980047542225,3.762985356748813,0.0,0.6916659144204342,2.655208762156685,6.938893903907228e-18,1.2497907105600397,4.346864601261045,0.45422136046845984,0.4812766474663582,0.23920086858552764,1.1746988765203457,1.8356334865604587,-5.086356469799072e-07,0.0,0.35061844197208425,0.35061793333643726,1.0,1.6e-11,0.0,4.242640687119285,1.3531844443635368,0.9155540702337268
41,4.063834871728515,0.08047588058309121,3.469446951953614e-18,0.34680960596263893,1.1599870402554466,-8.673617379884035e-18,2.3893393019208964,9.375976429363327,-3.469446951953614e-18,1.008767250203926,4.037486561129871,3.469446951953614e-18,0.7118797179612087,3.261849143088698,-2.2551405187698492e-17,1.2933144012096705,4.97512300493473,0.45867848064450845,0.5088056825419952,0.25338636642226503,1.2208705296087687,1.9258756739326421,-7.226571416922682e-07,0.0,0.38139222741533235,0.38139150475819067,1.0,3.2e-11,0.0,4.242640687119285,1.5399659387406228,1.1857475462406437
44,4.3283242067321455,0.0935546146926402,3.469446951953614e-18,0.34903016527908953,1.2267344751545468,-3.469446951953614e-18,2.4168706872440517,9.572128224353442,0.0,1.0359831419449994,3.7008378569025244,-3.469446951953614e-18,0.7374500179600253,3.1594360176667684,5.204170427930421e-18,1.3506997230116542,5.383753318242544,0.46179651059771354,0.5366305351971163,0.2719162644946208,1.2703433102894506,2.0348448050548864,-1.1307527513666239e-06,0.0,0.41496334299441684,0.41496221224166546,1.0,3.2e-11,0.0,4.242640687119285,1.5399659387406228,1.1857475462406437
