step,time,dt,psi_mean,psi_rms,psi_max_abs,omega_mean,omega_rms,omega_max_abs,du_par_mean,du_par_rms,du_par_max_abs,db_par_mean,db_par_rms,db_par_max_abs,s_mean,s_rms,s_max_abs,alfvenic_energy,du_par_energy,db_par_energy,total_energy_proxy,total_energy,total_energy_rhs_dissipation,total_energy_rhs_forcing,total_energy_rhs_stratification,total_energy_rhs_total,auto_dissipation_enabled,auto_dissipation_nu_perp,auto_dissipation_nu_par,auto_dissipation_kd,auto_dissipation_ud,auto_dissipation_Ed
0,0.0,0.0,-2.5728625772849373e-20,0.45899141256240217,1.414953852530425,3.2663708028493957e-20,0.45466663523145906,1.507811538309917,-2.80579663777987e-20,0.4320349828392493,1.6180007154902132,1.0831433813014366e-19,0.4026011037705292,1.218551925785896,9.68793933422106e-21,0.4553606206747665,1.5267493442955575,0.43859984843174304,0.09332711319845521,0.0810438243786242,0.6129707860088225,0.75,0.0,0.0,0.0,0.0,1.0,1.000000000000001e-12,0.0,8.48528137423857,0.0,0.0
6,0.2931977809886588,0.05125028204547713,4.9922004328800326e-20,0.43131385413142326,1.257521297262,2.0032329202564203e-19,1.0140789973997066,3.4275132487791886,2.336752143237801e-19,1.1448706925496444,3.5911712622307834,-2.65121312490596e-19,0.5387053167028124,2.001065631731259,2.388632911257127e-19,0.8213055764030356,2.8372950426066073,0.4503402558686951,0.6553644513295512,0.1451017091219387,1.250806416320185,1.5780346948964188,-2.719571033942242e-10,0.0,2.8245478743522248,2.8245478740802676,1.0,1.000000000000001e-12,0.0,8.48528137423857,0.0,0.0
10,0.5147620941972142,0.058264096332060984,-4.7725012621859485e-20,0.3982823113435335,1.1127737617074671,5.648650967002115e-19,1.2211544918452493,4.6307676909108375,-4.1250504531284427e-19,1.8347926755356074,5.568108310152782,2.6893296075324036e-19,0.731064133361531,2.5775042011389617,1.896295010665565e-19,1.5087347224949401,4.715269397291729,0.4269943432338765,1.6832320810995562,0.26722738354382314,2.377453807877256,3.2592769163937874,-6.116428740439836e-10,0.0,7.57822570473544,7.578225704123797,1.0,1.000000000000001e-12,0.0,8.48528137423857,0.0,0.0
14,0.7588764075326604,0.06008812538780255,2.864030152903603e-20,0.39663526532286825,1.2417058771607805,-4.112344958919628e-19,1.08857252289244,3.9616534523659377,6.818615225397118e-19,2.49766009616138,7.672638576942475,2.4701598324303534e-19,0.9534901731437125,3.3929310355758773,-1.113848325639405e-19,2.19450126392208,7.608372437899266,0.3741822058559121,3.1191529779784366,0.45457175514081344,3.947906938975162,5.70275435940199,-1.0859204726871466e-09,0.0,10.000075876876373,10.000075875790452,1.0,1.000000000000001e-12,0.0,8.48528137423857,0.0,0.0
19,1.0217737126905853,0.045060160553215496,-7.771527291058206e-20,0.4560343793898082,1.4159188382894659,-1.1583175553702557e-19,1.4043188272197302,5.783271600171999,1.207021949837378e-19,3.0844790548931633,9.365184288310573,-3.832824086325709e-19,1.3793960371965468,4.783220764923463,4.698915274893231e-19,2.4702063227732256,10.163673032882865,0.5411608835923629,4.7570055200373105,0.9513667137167685,6.249533117346442,8.848418035871791,-1.720568956095001e-09,0.0,12.00301770057742,12.003017698856851,1.0,1.000000000000001e-12,0.0,8.48528137423857,0.0,0.0
26,1.252612705477131,0.028292558110108203,-2.0126296920150227e-19,0.5718086146837368,1.843674087029822,1.3482646937920326e-18,2.3135680560517047,8.529476895164041,-1.6966069933503636e-18,3.520369304332992,10.45739535268707,-1.5487997440544882e-18,2.226478537443978,7.712615086058757,1.1767405219730367e-18,2.837335878411944,11.290555003175998,1.1219248687850287,6.1965000194449775,2.478603338849337,9.797028227079343,14.449259785398073,-2.6862753735983058e-09,0.0,24.301048602861883,24.30104860017561,1.0,1.000000000000001e-12,0.0,8.48528137423857,0.0,0.0
37,1.5127130884176796,0.02093796761823508,1.8486494073825105e-19,0.7881978117711004,2.513402879251363,1.0155925037579061e-18,3.3339038769510974,10.855150674889455,-1.7410762230812143e-18,3.966011472127381,11.42955515450289,1.3954867806014598e-18,3.7587645106535525,13.021734614071507,2.1552753342885672e-18,4.656222663385965,17.953696977591328,2.266177827483923,7.864623498523,7.064155323274321,17.194956649281245,30.112822535133414,-4.694795718485516e-09,0.0,60.23949896034387,60.239498955649076,1.0,1.000000000000001e-12,0.0,8.48528137423857,0.0,0.0
50,1.7624216996414166,0.017274529905353542,-1.0693790959085542e-20,1.0495384035750426,3.4077248400840627,-1.6479025988832413e-18,3.99157196681175,11.96697081046349,2.326799506107563e-18,4.37701696665049,12.40920933882334,-2.9002408113987244e-18,5.594129146460368,18.387993051091993,4.726443845678996e-18,7.549986558987968,27.683983043459495,3.601848753548021,9.579138763173127,15.647140453638698,28.828127970359844,59.865888625041265,-8.845356196063836e-09,0.0,119.15262535699507,119.15262534814971,1.0,1.000000000000001e-12,0.0,8.48528137423857,0.0,0.0
66,2.009100939229847,0.014266219424247543,-3.332015856261604e-19,1.3000086363173968,4.07266329025332,1.847378857961629e-18,4.3021244161626075,12.495430481569695,-2.9455570740768294e-19,4.772495464757142,13.605239936145416,2.0989476432961562e-18,7.525535292866196,24.239830143121424,-2.346281263894412e-18,10.747896518292272,36.80450534415664,4.872059860802031,11.388356480563747,28.31684072208735,44.577257063453125,104.08376326887861,-1.5759866067680444e-08,0.0,179.2476951754564,179.24769515969655,1.0,1.000000000000001e-12,0.0,8.48528137423857,0.0,0.0
84,2.251485173696182,0.012900006656753603,6.2341624917916505e-19,1.499790139610659,4.592376713442768,1.875754461694648e-18,4.323737377463756,11.482832153998851,2.947674656444965e-19,5.139439078546643,14.605063585592973,-9.825582188149884e-19,9.384209701874859,29.030821863696808,-1.2078689827846323e-18,13.793899922848121,44.38321310416404,5.898585794578619,13.206917021046184,44.03169586438111,63.137198680005916,158.54224681640534,-2.5675845778337438e-08,0.0,224.6740642459484,224.67406422027253,1.0,1.000000000000001e-12,0.0,8.48528137423857,0.0,0.0
