2026-06-08T12:45:59+12:00 run start {'title': 'Inhomogeneous rmhd simulation test', 'input_file': 'C:\\Users\\naoki\\Downloads\\rmhd-gpu-new\\examples\\nokias_inhomogeneous.input', 'output_dir': 'C:\\Users\\naoki\\Downloads\\rmhd-gpu-new\\examples\\outputs_nokia_rmhd_s_16', 'backend': 'numpy', 'equation_set': 'inhomogeneous_rmhd_s', 'equation_mode': 'nonlinear', 'grid': [16, 16, 16], 'output_cadences': {'scalar': 0.25, 'spectra': 0.0, 'full_field': 0.0}, 'hostname': 'Naoki', 'python_executable': 'C:\\Users\\naoki\\AppData\\Local\\Programs\\Python\\Python313\\python.exe', 'git_commit': 'cde2789c3d6596cb8e14f232da25acf4598750f1', 'command': "'C:\\Users\\naoki\\Downloads\\rmhd-gpu-new\\rmhdgpu\\run.py' '.\\examples\\nokias_inhomogeneous.input'"}
2026-06-08T12:45:59+12:00 run setup {'resolved_output_dir': 'C:\\Users\\naoki\\Downloads\\rmhd-gpu-new\\examples\\outputs_nokia_rmhd_s_16', 'input_file': 'C:\\Users\\naoki\\Downloads\\rmhd-gpu-new\\examples\\nokias_inhomogeneous.input', 'backend': 'numpy', 'equation_set': 'inhomogeneous_rmhd_s', 'equation_mode': 'nonlinear', 'grid': [16, 16, 16], 'output_cadences': {'scalar': 0.25, 'spectra': 0.0, 'full_field': 0.0}, 'dissipation_mode': 'auto', 'initial_condition': {'type': 'random_spectrum', 'parameters': {'n_min': 1.0, 'n_max': 3.0, 'alpha': 0.0, 'init_energy': 0.75, 'seed': 1}}}
2026-06-08T12:45:59+12:00 scalar diagnostics {'step': 0, 'time': 0.0, 'dt': 0.0, 'total_energy': 0.7500000000000001}
2026-06-08T12:46:01+12:00 progress {'step': 100, 'time': 9.418457765817042, 'dt': 0.08274875067612751}
2026-06-08T12:46:01+12:00 scalar diagnostics {'step': 101, 'time': 9.502962903586923, 'dt': 0.08450513776988118, 'total_energy': 7.0866281781467775}
2026-06-08T12:46:01+12:00 scalar diagnostics {'step': 104, 'time': 9.768181426611747, 'dt': 0.08948916541931554, 'total_energy': 7.385251930098385}
2026-06-08T12:46:01+12:00 scalar diagnostics {'step': 108, 'time': 10.070035506143464, 'dt': 0.07338859816950026, 'total_energy': 7.742156657823654}
2026-06-08T12:46:01+12:00 scalar diagnostics {'step': 111, 'time': 10.296032617876236, 'dt': 0.07459406896265086, 'total_energy': 7.9670628704717865}
2026-06-08T12:46:01+12:00 scalar diagnostics {'step': 114, 'time': 10.524457412252527, 'dt': 0.07577554090266528, 'total_energy': 8.199993846845349}
2026-06-08T12:46:01+12:00 scalar diagnostics {'step': 118, 'time': 10.821098069941668, 'dt': 0.07675454292913315, 'total_energy': 8.539267864369794}
2026-06-08T12:46:01+12:00 scalar diagnostics {'step': 121, 'time': 11.058619607104818, 'dt': 0.08059639878752589, 'total_energy': 8.780433234481949}
2026-06-08T12:46:01+12:00 scalar diagnostics {'step': 124, 'time': 11.295598065523636, 'dt': 0.07707432248313757, 'total_energy': 9.030096926815723}
2026-06-08T12:46:01+12:00 scalar diagnostics {'step': 127, 'time': 11.51102604571716, 'dt': 0.06790153778571884, 'total_energy': 9.31140691946964}
2026-06-08T12:46:01+12:00 scalar diagnostics {'step': 131, 'time': 11.771055399893909, 'dt': 0.06586748281540712, 'total_energy': 9.63787957488093}
2026-06-08T12:46:01+12:00 scalar diagnostics {'step': 135, 'time': 12.06046719711059, 'dt': 0.07492824539897537, 'total_energy': 9.898050354425669}
2026-06-08T12:46:01+12:00 scalar diagnostics {'step': 138, 'time': 12.28192693475049, 'dt': 0.0718992703720827, 'total_energy': 10.099138980164415}
2026-06-08T12:46:01+12:00 scalar diagnostics {'step': 142, 'time': 12.569447407563736, 'dt': 0.07588325477843247, 'total_energy': 10.415079377780145}
2026-06-08T12:46:01+12:00 scalar diagnostics {'step': 145, 'time': 12.791277215414754, 'dt': 0.0725191650508789, 'total_energy': 10.692845732120503}
2026-06-08T12:46:01+12:00 scalar diagnostics {'step': 149, 'time': 13.042573653210862, 'dt': 0.05899197756200345, 'total_energy': 11.220756435761778}
2026-06-08T12:46:01+12:00 scalar diagnostics {'step': 153, 'time': 13.296545159481633, 'dt': 0.06474567080541775, 'total_energy': 11.857099912264072}
2026-06-08T12:46:01+12:00 scalar diagnostics {'step': 157, 'time': 13.554812348752815, 'dt': 0.06599052910415303, 'total_energy': 12.358684520781868}
2026-06-08T12:46:01+12:00 scalar diagnostics {'step': 160, 'time': 13.758026845887317, 'dt': 0.06505440465916348, 'total_energy': 12.678774405942058}
2026-06-08T12:46:01+12:00 scalar diagnostics {'step': 164, 'time': 14.00916996364569, 'dt': 0.06274131759033089, 'total_energy': 13.054254633472615}
2026-06-08T12:46:01+12:00 scalar diagnostics {'step': 168, 'time': 14.26876381179045, 'dt': 0.06275424570648654, 'total_energy': 13.50870489126024}
2026-06-08T12:46:01+12:00 scalar diagnostics {'step': 173, 'time': 14.537983192455643, 'dt': 0.05300039508573255, 'total_energy': 13.833236859095932}
2026-06-08T12:46:01+12:00 scalar diagnostics {'step': 177, 'time': 14.766661169118166, 'dt': 0.05580215770742365, 'total_energy': 13.99123278472582}
2026-06-08T12:46:02+12:00 scalar diagnostics {'step': 181, 'time': 15.012892752749636, 'dt': 0.06462780478574193, 'total_energy': 14.339436101466454}
2026-06-08T12:46:02+12:00 scalar diagnostics {'step': 185, 'time': 15.253469599058077, 'dt': 0.05557806523609396, 'total_energy': 14.811285732767278}
2026-06-08T12:46:02+12:00 scalar diagnostics {'step': 190, 'time': 15.548364084806266, 'dt': 0.06449600774997559, 'total_energy': 15.275239284799733}
2026-06-08T12:46:02+12:00 scalar diagnostics {'step': 194, 'time': 15.784068837210643, 'dt': 0.05876412226602861, 'total_energy': 15.623624103757159}
2026-06-08T12:46:02+12:00 scalar diagnostics {'step': 198, 'time': 16.012340064163688, 'dt': 0.05409862923237029, 'total_energy': 15.992810715168973}
2026-06-08T12:46:02+12:00 progress {'step': 200, 'time': 16.12033506354114, 'dt': 0.05478917078693782}
2026-06-08T12:46:02+12:00 scalar diagnostics {'step': 203, 'time': 16.285185741555576, 'dt': 0.05230382479009257, 'total_energy': 16.324359875573073}
2026-06-08T12:46:02+12:00 scalar diagnostics {'step': 207, 'time': 16.50877810387141, 'dt': 0.05647277820337622, 'total_energy': 16.45910403687578}
2026-06-08T12:46:02+12:00 scalar diagnostics {'step': 212, 'time': 16.777687616694323, 'dt': 0.05240401410824591, 'total_energy': 16.42849566679017}
2026-06-08T12:46:02+12:00 scalar diagnostics {'step': 217, 'time': 17.044097343113215, 'dt': 0.05096724544887374, 'total_energy': 16.237759796273895}
2026-06-08T12:46:02+12:00 scalar diagnostics {'step': 221, 'time': 17.26655540748708, 'dt': 0.0557408571994445, 'total_energy': 15.943793721768188}
2026-06-08T12:46:02+12:00 scalar diagnostics {'step': 226, 'time': 17.521747829467685, 'dt': 0.04943278725050173, 'total_energy': 15.381142581311735}
2026-06-08T12:46:02+12:00 scalar diagnostics {'step': 231, 'time': 17.775810198096718, 'dt': 0.05077331681230046, 'total_energy': 14.764267880013541}
2026-06-08T12:46:02+12:00 scalar diagnostics {'step': 236, 'time': 18.02886617432514, 'dt': 0.05329895205824748, 'total_energy': 13.756350012373781}
2026-06-08T12:46:02+12:00 scalar diagnostics {'step': 241, 'time': 18.294122257364155, 'dt': 0.05133944478933559, 'total_energy': 12.823685183433213}
2026-06-08T12:46:02+12:00 scalar diagnostics {'step': 245, 'time': 18.53571605405719, 'dt': 0.06517690304242085, 'total_energy': 11.350236888174248}
2026-06-08T12:46:02+12:00 scalar diagnostics {'step': 249, 'time': 18.8191560625554, 'dt': 0.07041760607473795, 'total_energy': 9.967684163342927}
2026-06-08T12:46:02+12:00 scalar diagnostics {'step': 252, 'time': 19.0418619983066, 'dt': 0.07604211285399681, 'total_energy': 8.568476291336104}
2026-06-08T12:46:02+12:00 scalar diagnostics {'step': 255, 'time': 19.27633806040835, 'dt': 0.08391477142383294, 'total_energy': 7.431414607554331}
2026-06-08T12:46:02+12:00 scalar diagnostics {'step': 258, 'time': 19.531612136473797, 'dt': 0.08660455646561614, 'total_energy': 6.67038597047342}
2026-06-08T12:46:02+12:00 scalar diagnostics {'step': 261, 'time': 19.788159513516668, 'dt': 0.0831744525023381, 'total_energy': 5.861821036239894}
2026-06-08T12:46:02+12:00 scalar diagnostics {'step': 264, 'time': 20.0549110003465, 'dt': 0.09401151252642204, 'total_energy': 5.023339135700649}
2026-06-08T12:46:03+12:00 scalar diagnostics {'step': 266, 'time': 20.250502234393462, 'dt': 0.10049533037579707, 'total_energy': 4.659857400277201}
2026-06-08T12:46:03+12:00 scalar diagnostics {'step': 269, 'time': 20.536760364103614, 'dt': 0.09522459566644542, 'total_energy': 4.326159584984813}
2026-06-08T12:46:03+12:00 scalar diagnostics {'step': 272, 'time': 20.8516259289474, 'dt': 0.10267779534904103, 'total_energy': 3.9588608465390442}
2026-06-08T12:46:03+12:00 scalar diagnostics {'step': 274, 'time': 21.067859964679613, 'dt': 0.1121601212580761, 'total_energy': 3.767156962296413}
2026-06-08T12:46:03+12:00 scalar diagnostics {'step': 276, 'time': 21.283570163417924, 'dt': 0.10448610126431877, 'total_energy': 3.614752536254433}
2026-06-08T12:46:03+12:00 scalar diagnostics {'step': 278, 'time': 21.50267131135034, 'dt': 0.11293379894102425, 'total_energy': 3.470405466012805}
2026-06-08T12:46:03+12:00 scalar diagnostics {'step': 280, 'time': 21.75667486308777, 'dt': 0.1282097615658579, 'total_energy': 3.3534252302522294}
2026-06-08T12:46:03+12:00 scalar diagnostics {'step': 282, 'time': 22.027833680869144, 'dt': 0.13625614665273642, 'total_energy': 3.229550003348324}
2026-06-08T12:46:03+12:00 scalar diagnostics {'step': 284, 'time': 22.298831855561236, 'dt': 0.13429611718498527, 'total_energy': 3.138152664895109}
2026-06-08T12:46:03+12:00 scalar diagnostics {'step': 286, 'time': 22.574834103603767, 'dt': 0.1420565842536428, 'total_energy': 3.065747733772229}
2026-06-08T12:46:03+12:00 scalar diagnostics {'step': 288, 'time': 22.842566026269076, 'dt': 0.1338857532937747, 'total_energy': 2.973667373996773}
2026-06-08T12:46:03+12:00 scalar diagnostics {'step': 290, 'time': 23.13591263533595, 'dt': 0.1507128342078886, 'total_energy': 2.8602913305085287}
2026-06-08T12:46:03+12:00 scalar diagnostics {'step': 291, 'time': 23.281804553048474, 'dt': 0.14589191771252533, 'total_energy': 2.787451778311946}
2026-06-08T12:46:03+12:00 scalar diagnostics {'step': 293, 'time': 23.585846688053735, 'dt': 0.15231741295609494, 'total_energy': 2.6829226060174074}
2026-06-08T12:46:03+12:00 scalar diagnostics {'step': 294, 'time': 23.7520039623731, 'dt': 0.16615727431936367, 'total_energy': 2.6742729441333615}
2026-06-08T12:46:03+12:00 scalar diagnostics {'step': 296, 'time': 24.057279732726847, 'dt': 0.15207962012255577, 'total_energy': 2.702880903073936}
2026-06-08T12:46:03+12:00 scalar diagnostics {'step': 298, 'time': 24.36339891107118, 'dt': 0.1540503092748908, 'total_energy': 2.7527012613614583}
2026-06-08T12:46:03+12:00 scalar diagnostics {'step': 299, 'time': 24.515779887070376, 'dt': 0.152380975999197, 'total_energy': 2.7906063327590447}
2026-06-08T12:46:03+12:00 progress {'step': 300, 'time': 24.685771572790216, 'dt': 0.16999168571984052}
2026-06-08T12:46:03+12:00 scalar diagnostics {'step': 301, 'time': 24.854711983303982, 'dt': 0.1689404105137678, 'total_energy': 2.8680820101240823}
2026-06-08T12:46:03+12:00 scalar diagnostics {'step': 302, 'time': 25.022843426915536, 'dt': 0.1681314436115534, 'total_energy': 2.8849503258406353}
2026-06-08T12:46:03+12:00 scalar diagnostics {'step': 304, 'time': 25.35922056478997, 'dt': 0.16514893226733238, 'total_energy': 2.852380093479914}
2026-06-08T12:46:03+12:00 scalar diagnostics {'step': 305, 'time': 25.51046337309899, 'dt': 0.15124280830901915, 'total_energy': 2.8169921283583643}
2026-06-08T12:46:03+12:00 scalar diagnostics {'step': 307, 'time': 25.808721373246456, 'dt': 0.15124423454793473, 'total_energy': 2.757499902649437}
2026-06-08T12:46:03+12:00 scalar diagnostics {'step': 309, 'time': 26.11212887682097, 'dt': 0.15612948887977432, 'total_energy': 2.714310815250983}
2026-06-08T12:46:03+12:00 scalar diagnostics {'step': 310, 'time': 26.279637409135887, 'dt': 0.1675085323149143, 'total_energy': 2.6982074860983203}
2026-06-08T12:46:03+12:00 scalar diagnostics {'step': 312, 'time': 26.667317690553755, 'dt': 0.19634954084936207, 'total_energy': 2.718895152050476}
2026-06-08T12:46:03+12:00 scalar diagnostics {'step': 313, 'time': 26.856246069348906, 'dt': 0.18892837879515037, 'total_energy': 2.739033225455935}
2026-06-08T12:46:03+12:00 scalar diagnostics {'step': 314, 'time': 27.040550258768796, 'dt': 0.18430418941989066, 'total_energy': 2.760456959151308}
2026-06-08T12:46:03+12:00 scalar diagnostics {'step': 316, 'time': 27.411183369227786, 'dt': 0.18055209830039007, 'total_energy': 2.829470403888685}
2026-06-08T12:46:03+12:00 scalar diagnostics {'step': 317, 'time': 27.607532910077147, 'dt': 0.19634954084936207, 'total_energy': 2.8576499911206144}
2026-06-08T12:46:03+12:00 scalar diagnostics {'step': 318, 'time': 27.80388245092651, 'dt': 0.19634954084936207, 'total_energy': 2.875074388220894}
2026-06-08T12:46:03+12:00 scalar diagnostics {'step': 319, 'time': 28.00023199177587, 'dt': 0.19634954084936207, 'total_energy': 2.894206619467992}
2026-06-08T12:46:03+12:00 scalar diagnostics {'step': 321, 'time': 28.381516031556625, 'dt': 0.1849344989313943, 'total_energy': 2.9595171579311157}
2026-06-08T12:46:03+12:00 scalar diagnostics {'step': 322, 'time': 28.564103481677108, 'dt': 0.18258745012048178, 'total_energy': 2.998107649509226}
2026-06-08T12:46:03+12:00 scalar diagnostics {'step': 323, 'time': 28.752255649866065, 'dt': 0.18815216818895703, 'total_energy': 3.0299664115654212}
2026-06-08T12:46:03+12:00 scalar diagnostics {'step': 325, 'time': 29.135317220308732, 'dt': 0.19261784998233847, 'total_energy': 3.0689719691045525}
2026-06-08T12:46:03+12:00 scalar diagnostics {'step': 326, 'time': 29.331666761158093, 'dt': 0.19634954084936207, 'total_energy': 3.0806807515743726}
2026-06-08T12:46:03+12:00 scalar diagnostics {'step': 327, 'time': 29.528016302007455, 'dt': 0.19634954084936207, 'total_energy': 3.0860938681536045}
2026-06-08T12:46:03+12:00 scalar diagnostics {'step': 329, 'time': 29.920715383706177, 'dt': 0.19634954084936207, 'total_energy': 3.108887374965074}
2026-06-08T12:46:03+12:00 scalar diagnostics {'step': 330, 'time': 30.11706492455554, 'dt': 0.19634954084936207, 'total_energy': 3.1352019813631316}
2026-06-08T12:46:03+12:00 scalar diagnostics {'step': 331, 'time': 30.30777988258522, 'dt': 0.19071495802967883, 'total_energy': 3.16356419270158}
2026-06-08T12:46:03+12:00 scalar diagnostics {'step': 332, 'time': 30.50412942343458, 'dt': 0.19634954084936207, 'total_energy': 3.1896186047792816}
2026-06-08T12:46:03+12:00 scalar diagnostics {'step': 334, 'time': 30.896828505133303, 'dt': 0.19634954084936207, 'total_energy': 3.2209259209469385}
2026-06-08T12:46:03+12:00 scalar diagnostics {'step': 335, 'time': 31.093178045982665, 'dt': 0.19634954084936207, 'total_energy': 3.2246282806034037}
2026-06-08T12:46:03+12:00 scalar diagnostics {'step': 336, 'time': 31.289527586832026, 'dt': 0.19634954084936207, 'total_energy': 3.22931915942867}
2026-06-08T12:46:03+12:00 scalar diagnostics {'step': 338, 'time': 31.681649388767614, 'dt': 0.19577226108622794, 'total_energy': 3.258807427105056}
2026-06-08T12:46:03+12:00 scalar diagnostics {'step': 339, 'time': 31.86621118179576, 'dt': 0.18456179302814318, 'total_energy': 3.2786577462537285}
2026-06-08T12:46:03+12:00 scalar diagnostics {'step': 340, 'time': 32.05905847934776, 'dt': 0.19284729755200283, 'total_energy': 3.301499025874429}
2026-06-08T12:46:03+12:00 scalar diagnostics {'step': 341, 'time': 32.25540802019712, 'dt': 0.19634954084936207, 'total_energy': 3.333222322695959}
2026-06-08T12:46:03+12:00 scalar diagnostics {'step': 343, 'time': 32.648107101895846, 'dt': 0.19634954084936207, 'total_energy': 3.4494444697221422}
2026-06-08T12:46:04+12:00 scalar diagnostics {'step': 344, 'time': 32.84445664274521, 'dt': 0.19634954084936207, 'total_energy': 3.5230256122438925}
2026-06-08T12:46:04+12:00 scalar diagnostics {'step': 345, 'time': 33.04080618359457, 'dt': 0.19634954084936207, 'total_energy': 3.591655798831921}
2026-06-08T12:46:04+12:00 scalar diagnostics {'step': 347, 'time': 33.43350526529329, 'dt': 0.19634954084936207, 'total_energy': 3.697390309413817}
2026-06-08T12:46:04+12:00 scalar diagnostics {'step': 348, 'time': 33.62985480614265, 'dt': 0.19634954084936207, 'total_energy': 3.725735894432994}
2026-06-08T12:46:04+12:00 scalar diagnostics {'step': 349, 'time': 33.826204346992014, 'dt': 0.19634954084936207, 'total_energy': 3.7319750384550527}
2026-06-08T12:46:04+12:00 scalar diagnostics {'step': 350, 'time': 34.022553887841376, 'dt': 0.19634954084936207, 'total_energy': 3.718484711702045}
2026-06-08T12:46:04+12:00 scalar diagnostics {'step': 352, 'time': 34.4152529695401, 'dt': 0.19634954084936207, 'total_energy': 3.6551503822178724}
2026-06-08T12:46:04+12:00 scalar diagnostics {'step': 353, 'time': 34.61160251038946, 'dt': 0.19634954084936207, 'total_energy': 3.618050515263681}
2026-06-08T12:46:04+12:00 scalar diagnostics {'step': 354, 'time': 34.80795205123882, 'dt': 0.19634954084936207, 'total_energy': 3.5849830328159236}
2026-06-08T12:46:04+12:00 scalar diagnostics {'step': 355, 'time': 35.00430159208818, 'dt': 0.19634954084936207, 'total_energy': 3.558170151475693}
2026-06-08T12:46:04+12:00 scalar diagnostics {'step': 357, 'time': 35.397000673786906, 'dt': 0.19634954084936207, 'total_energy': 3.5354031782792665}
2026-06-08T12:46:04+12:00 scalar diagnostics {'step': 358, 'time': 35.59335021463627, 'dt': 0.19634954084936207, 'total_energy': 3.5554050026514328}
2026-06-08T12:46:04+12:00 scalar diagnostics {'step': 359, 'time': 35.78969975548563, 'dt': 0.19634954084936207, 'total_energy': 3.60401532405739}
2026-06-08T12:46:04+12:00 scalar diagnostics {'step': 361, 'time': 36.18239883718435, 'dt': 0.19634954084936207, 'total_energy': 3.7550152919016315}
2026-06-08T12:46:04+12:00 scalar diagnostics {'step': 362, 'time': 36.37874837803371, 'dt': 0.19634954084936207, 'total_energy': 3.8334428600886445}
2026-06-08T12:46:04+12:00 scalar diagnostics {'step': 363, 'time': 36.575097918883074, 'dt': 0.19634954084936207, 'total_energy': 3.9057383714658953}
2026-06-08T12:46:04+12:00 scalar diagnostics {'step': 364, 'time': 36.771447459732435, 'dt': 0.19634954084936207, 'total_energy': 3.9700281795942365}
2026-06-08T12:46:04+12:00 scalar diagnostics {'step': 366, 'time': 37.16414654143116, 'dt': 0.19634954084936207, 'total_energy': 4.0694292744031175}
2026-06-08T12:46:04+12:00 scalar diagnostics {'step': 367, 'time': 37.36049608228052, 'dt': 0.19634954084936207, 'total_energy': 4.104984886884454}
2026-06-08T12:46:04+12:00 scalar diagnostics {'step': 368, 'time': 37.55684562312988, 'dt': 0.19634954084936207, 'total_energy': 4.128631824871429}
2026-06-08T12:46:04+12:00 scalar diagnostics {'step': 369, 'time': 37.75319516397924, 'dt': 0.19634954084936207, 'total_energy': 4.136046136482408}
2026-06-08T12:46:04+12:00 scalar diagnostics {'step': 371, 'time': 38.145894245677965, 'dt': 0.19634954084936207, 'total_energy': 4.110593548325022}
2026-06-08T12:46:04+12:00 scalar diagnostics {'step': 372, 'time': 38.34224378652733, 'dt': 0.19634954084936207, 'total_energy': 4.094912532685932}
2026-06-08T12:46:04+12:00 scalar diagnostics {'step': 373, 'time': 38.53859332737669, 'dt': 0.19634954084936207, 'total_energy': 4.087549033053984}
2026-06-08T12:46:04+12:00 scalar diagnostics {'step': 375, 'time': 38.93129240907541, 'dt': 0.19634954084936207, 'total_energy': 4.100838811122133}
2026-06-08T12:46:04+12:00 scalar diagnostics {'step': 376, 'time': 39.12764194992477, 'dt': 0.19634954084936207, 'total_energy': 4.1134932875560075}
