step,time,dt,psi_mean,psi_rms,psi_max_abs,omega_mean,omega_rms,omega_max_abs,du_par_mean,du_par_rms,du_par_max_abs,db_par_mean,db_par_rms,db_par_max_abs,drho_mean,drho_rms,drho_max_abs,alfvenic_energy,du_par_energy,db_par_energy,total_energy_proxy,total_energy,total_energy_rhs_dissipation,total_energy_rhs_forcing,total_energy_rhs_total,auto_dissipation_enabled,auto_dissipation_nu_perp,auto_dissipation_nu_par,auto_dissipation_kd,auto_dissipation_ud,auto_dissipation_Ed
32,3.2000000000000015,0.1,0.0,2.6689541000481643e-13,3.7684902877294904e-13,0.0,1.8147509302708e-12,2.5562605916776214e-12,0.0,7.829313180488136e-13,1.1066020203006358e-12,0.0,1.4792126475206574e-12,2.087624206895471e-12,0.0,3.520427593150481e-12,4.9615749279109345e-12,5.896817291890666e-25,3.0649072439082624e-25,1.0940350282925363e-24,1.9902074818724294e-24,3.909567180631264e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,3.5000000000000018,0.1,0.0,1.6920012006925838e-13,2.392847270572254e-13,0.0,2.4551224923992595e-12,3.4720674590373657e-12,0.0,1.324458947923202e-12,1.872928563918342e-12,0.0,1.0020325735046507e-12,1.4154772188116429e-12,0.0,2.7681836770610915e-12,3.9122724661219885e-12,4.179182107461559e-25,8.770957523669175e-25,5.020346391821768e-25,1.7970486022952504e-24,2.6778111271762617e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,3.800000000000002,0.1,0.0,1.9058024100810884e-13,2.6923447804467454e-13,0.0,6.485352931272807e-13,9.150973767743809e-13,0.0,1.2945665178305831e-12,1.830793511419595e-12,0.0,9.936911148805323e-13,1.4018910127557434e-12,0.0,1.23117608566402e-12,1.738041595617815e-12,2.522622308780571e-25,8.37951234544001e-25,4.9371101589625755e-25,1.5839244813183157e-24,2.4500841583292936e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,4.100000000000001,0.1,0.0,6.374621443947356e-14,8.999109304752012e-14,0.0,1.1906738157706879e-12,1.6837995164204398e-12,0.0,9.367749056536414e-13,1.321694528465568e-12,0.0,9.119049165532914e-13,1.2838112036108646e-12,0.0,7.257237110306235e-13,1.026232010020934e-12,8.094035119685906e-26,4.387736119311943e-25,4.157852884170327e-25,9.35499251545086e-25,1.6649471259609326e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,4.4,0.1,0.0,1.023174789780794e-13,1.4455871132680385e-13,0.0,1.2434575461009863e-12,1.7566498740629289e-12,0.0,1.6136815208274525e-12,2.2797162092844086e-12,0.0,6.410869969578542e-13,9.05746303599339e-13,0.0,2.167256099106601e-12,3.0553665741303676e-12,1.2751635031554268e-25,1.30198402533e-24,2.0549626883421983e-25,1.6349966444797626e-24,1.995516414364359e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,4.799999999999999,0.1,0.0,2.0224836007778518e-13,2.8502105166938147e-13,0.0,1.1107912085880236e-12,1.5704658924556153e-12,0.0,1.1803197646043073e-12,1.6663108420969083e-12,0.0,1.1982844551281563e-12,1.6914284872907832e-12,0.0,3.100627388357896e-12,4.383764570858197e-12,3.133346371587837e-25,6.965773733577836e-25,7.179428177008911e-25,1.7278548282174583e-24,2.9874036312014776e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,5.099999999999998,0.1,0.0,2.5594708252944645e-14,3.607072959964397e-14,0.0,1.9717486604907678e-12,2.7862146077408236e-12,0.0,1.3962409294270874e-12,1.973006256888715e-12,0.0,5.294523957523583e-13,7.464203782247912e-13,0.0,6.375995884503735e-13,8.974123002949317e-13,1.5378857063271741e-25,9.747443665037084e-25,1.4015991968395588e-25,1.2686928568203816e-24,1.5145874527571463e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,5.399999999999997,0.1,0.0,2.0488728831379719e-13,2.893491501716761e-13,0.0,5.804999801769344e-13,8.208587699728265e-13,0.0,6.36433494451962e-13,8.99365266200148e-13,0.0,1.2643092852073741e-12,1.7878150868714913e-12,0.0,1.4615154632167038e-12,2.0588448157275567e-12,2.858229838927546e-25,2.0252379643016786e-25,7.992389843307904e-25,1.287585764653713e-24,2.6897594213743975e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,5.699999999999996,0.1,0.0,1.4372755332284097e-13,2.0320297626084258e-13,0.0,1.9550039605819648e-12,2.757618419906686e-12,0.0,1.5992509942472745e-12,2.2613957488892156e-12,0.0,5.143105116877099e-13,7.272523547301058e-13,0.0,1.8780233463074092e-12,2.6554445626625305e-12,2.81276019446766e-25,1.2788018713004474e-24,1.32257651216237e-25,1.69233554196345e-24,1.9243665090094802e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,5.999999999999995,0.1,0.0,2.1886756528128506e-13,3.092936638373529e-13,0.0,1.3762739481755005e-12,1.9404813089662083e-12,0.0,5.483924156669002e-14,7.753880973808256e-14,0.0,1.473112137739155e-12,2.08325304092641e-12,0.0,3.552238237039372e-12,5.0203694488672376e-12,3.8422072545235426e-25,1.5036712078048915e-27,1.0850296851772117e-24,1.4707540818373709e-24,3.3743149330254615e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,6.299999999999994,0.1,0.0,1.1450186161678498e-13,1.6189979595544906e-13,0.0,8.565114458931559e-13,1.2088905571677002e-12,0.0,1.6705957183255066e-12,2.3599668089433248e-12,0.0,3.2327247944070863e-13,4.56290328819334e-13,0.0,1.6434479726751552e-12,2.322160856084037e-12,1.1343523669087957e-25,1.3954450270437576e-24,5.225254798187168e-26,1.5611328117165088e-24,1.65280394852681e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,6.5999999999999925,0.1,0.0,5.409568731222152e-14,7.647049710296279e-14,0.0,4.591570663706173e-13,6.489217071285438e-13,0.0,4.61959378998136e-13,6.50592135653233e-13,0.0,1.0523529572009981e-12,1.4882518185793981e-12,0.0,1.0146193306492827e-12,1.4348869175964779e-12,2.712989399212191e-26,1.067032339221717e-25,5.537233732648429e-25,6.875565011791364e-25,1.6590010156788606e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,6.999999999999991,0.1,0.0,9.02209312764833e-14,1.2746897884246008e-13,0.0,1.0765671023011568e-12,1.5224935576371328e-12,0.0,1.6438203304031698e-12,2.322871411037891e-12,0.0,1.3313538546150134e-13,1.8794764519650168e-13,0.0,1.3248478779745184e-12,1.8735502941174106e-12,9.748560400707773e-26,1.3510726393233932e-24,8.86251543099127e-27,1.4574207587614622e-24,1.4729690314474117e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,7.29999999999999,0.1,0.0,2.3339630376142135e-13,3.2975280468159375e-13,0.0,1.1510741341457101e-12,1.6275836268054545e-12,0.0,2.3295744949954986e-13,3.2941762019050516e-13,0.0,1.4624486951046175e-12,2.0682116137853654e-12,0.0,3.5273421870801205e-12,4.984728995007962e-12,4.0504037351168187e-25,2.713458663866766e-26,1.0693780929065992e-24,1.5015530530569487e-24,3.377654970436947e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,7.599999999999989,0.1,0.0,1.2769832346013212e-13,1.803474471896684e-13,0.0,1.8760919587960474e-12,2.652960455765984e-12,0.0,1.5031241264202187e-12,2.1254322904220974e-12,0.0,5.680831018314546e-13,8.000442084322391e-13,0.0,2.0481258951547432e-12,2.889062240219645e-12,2.4136848786594284e-25,1.129691069713273e-24,1.6135920529322335e-25,1.5324187628724392e-24,1.8155050879482697e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,7.899999999999988,0.1,0.0,1.7212600257657931e-13,2.4252150730015554e-13,0.0,4.027381765974904e-13,5.695572666522621e-13,0.0,7.452035344884877e-13,1.0513177990866675e-12,0.0,1.1373827669174334e-12,1.6080969403709069e-12,0.0,1.3206203789529547e-12,1.8672494010540355e-12,1.9881623107056998e-25,2.776641539070674e-25,6.468197792403781e-25,1.1233001642180155e-24,2.2580717067449946e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,8.199999999999987,0.1,0.0,1.9135167238308064e-14,2.704599447535376e-14,0.0,1.4674598952406516e-12,2.069394497621277e-12,0.0,1.2573275023711987e-12,1.776843665792178e-12,0.0,5.78995010730767e-13,8.170907384109783e-13,0.0,4.938735377282843e-13,6.976480630117637e-13,8.520456445403577e-26,7.904362241094982e-25,1.676176112255605e-25,1.0432583997890945e-24,1.337324384395341e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,8.499999999999986,0.1,0.0,1.590932428542986e-13,2.2403826739431233e-13,0.0,8.467049352068369e-13,1.1924980414982796e-12,0.0,1.1818263025464037e-12,1.6711521087777038e-12,0.0,1.0080500379545983e-12,1.4254958733563634e-12,0.0,2.760536167272948e-12,3.903955971993186e-12,1.9209272208093003e-25,6.98356704695252e-25,5.0808243951013335e-25,1.3985318662863155e-24,2.2899045671812863e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,8.799999999999985,0.1,0.0,1.708341143599899e-13,2.4098813823251074e-13,0.0,4.3617734359286784e-13,6.167166055057219e-13,0.0,9.149865107546708e-13,1.2906788158038935e-12,0.0,1.1404345117677489e-12,1.6109196191911366e-12,0.0,3.0365801546360368e-12,4.281449560453156e-12,1.9701524874585103e-25,4.186001574315039e-25,6.50295437815472e-25,1.2659108439928269e-24,2.4067800331427774e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,9.199999999999983,0.1,0.0,3.17363902265836e-14,4.467700680539746e-14,0.0,1.107377292631297e-12,1.5602581681540992e-12,0.0,9.592352498778353e-13,1.3542011046906406e-12,0.0,8.045196595318614e-13,1.135711337321251e-12,0.0,7.619055082012512e-13,1.0772279521571472e-12,5.371157725981482e-26,4.600661323040967e-25,3.236259412866311e-25,8.374036508505427e-25,1.4051684601253338e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,9.499999999999982,0.1,0.0,1.3020354541811388e-13,1.832511545525067e-13,0.0,6.919725085965054e-13,9.750205125206508e-13,0.0,1.050452755613391e-12,1.4785664672777102e-12,0.0,8.9347149396655e-13,1.2627100647711922e-12,0.0,9.373949275673928e-13,1.3256585029223142e-12,1.2861064385076372e-25,5.517254958878833e-25,3.991456552654093e-25,1.0794817950040563e-24,1.779737330557406e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,9.799999999999981,0.1,0.0,1.563429526212147e-13,2.209896673556319e-13,0.0,1.5647619219975624e-12,2.2114625888986164e-12,0.0,1.283624054860514e-12,1.8141548161026287e-12,0.0,8.320681360241263e-13,1.1760100962433292e-12,0.0,2.4525536553869925e-12,3.468281297651217e-12,2.5305257521282623e-25,8.238453571082739e-25,3.46168691493332e-25,1.4230666238144323e-24,2.030380117662383e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,10.09999999999998,0.1,0.0,2.0828971239849884e-13,2.9456034592235653e-13,0.0,1.1078080838441485e-12,1.5664234711265698e-12,0.0,5.726766436343443e-13,8.06008349493927e-13,0.0,1.301211935121855e-12,1.840010208091032e-12,0.0,3.261096529801418e-12,4.611298735514467e-12,3.29201418300684e-25,1.639792690821489e-25,8.465762500517814e-25,1.3397569374346144e-24,2.8249784287535288e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,10.399999999999979,0.1,0.0,9.311131051805224e-14,1.316590185396118e-13,0.0,9.451530608821632e-13,1.3319954982372525e-12,0.0,1.5002206564485074e-12,2.1213161316459215e-12,0.0,3.1569871379506547e-13,4.463825383894292e-13,0.0,1.1081924699340026e-12,1.5672099526612435e-12,9.07113975859495e-26,1.1253310090173952e-24,4.983283894592933e-26,1.265875245549274e-24,1.3533012787877465e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,10.699999999999978,0.1,0.0,5.952453692505196e-14,8.39588181348031e-14,0.0,5.664487313315861e-13,8.010659104971724e-13,0.0,1.0241034550570789e-13,1.4483006508766992e-13,0.0,1.0474197304003163e-12,1.4804434936362618e-12,0.0,1.031268023993675e-12,1.4564985981283897e-12,3.537153765673616e-26,5.2439394332992314e-27,5.485440458159357e-25,5.891595229059711e-25,1.5515174980216475e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,10.999999999999977,0.1,0.0,4.0925482320574544e-14,5.787716630188217e-14,0.0,8.761782718283056e-13,1.235557294240751e-12,0.0,1.5346846205799535e-12,2.167326168910486e-12,0.0,1.2735151294092915e-14,1.80094501318706e-14,0.0,1.1204929146342783e-12,1.5816823739283493e-12,4.04132937100018e-26,1.1776284423223179e-24,8.109203924171823e-29,1.2181228280715614e-24,1.2182650948070732e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,11.399999999999975,0.1,0.0,2.038587122097882e-13,2.8820792452101214e-13,0.0,5.567698904417854e-13,7.873870471442655e-13,0.0,3.4371129798203155e-13,4.855075863217079e-13,0.0,1.3250718968349279e-12,1.8718206251582225e-12,0.0,3.31490821182237e-12,4.687979676379973e-12,2.8205223110809153e-25,5.906872818024643e-26,8.779077658908568e-25,1.2190287251791948e-24,2.75921778814561e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,11.699999999999974,0.1,0.0,7.538826544222708e-14,1.0661484406415597e-13,0.0,1.4360022009399894e-12,2.0294192749700442e-12,0.0,1.477994587106594e-12,2.090032556959364e-12,0.0,1.4648774298824027e-13,2.0634553098741125e-13,0.0,1.371452038016777e-12,1.934354386760991e-12,1.162536664163082e-25,1.0922339997581957e-24,1.0729329422894371e-26,1.2192169955973982e-24,1.2380403805498446e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,11.999999999999973,0.1,0.0,1.4451244306914489e-13,2.043417011785923e-13,0.0,2.1467413075936663e-13,3.025958103411535e-13,0.0,2.1017355423451177e-13,2.9722565087040893e-13,0.0,1.1346889997456552e-12,1.6036500447037855e-12,0.0,1.2619807838061881e-12,1.7824724420025036e-12,1.375174996355254e-25,2.2086461449783627e-26,6.437595630718977e-25,8.033635241572068e-25,1.9327662663886062e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,12.299999999999972,0.1,0.0,3.211320813031984e-14,4.53685767255432e-14,0.0,1.4683212268173257e-12,2.075786076818428e-12,0.0,1.3948989460775467e-12,1.972182492064815e-12,0.0,1.9479330266822892e-13,2.753130208659894e-13,0.0,8.365941598392178e-13,1.1788381803963755e-12,8.962499423759718e-26,9.728715348841256e-25,1.8972215382198118e-26,1.081468744503921e-24,1.1147533328937422e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,12.599999999999971,0.1,0.0,1.9152961805434964e-13,2.7073649183047873e-13,0.0,5.081870666288732e-13,7.181320927341008e-13,0.0,6.8196550601753e-13,9.638333346417483e-13,0.0,1.2046133907233619e-12,1.7034638599015986e-12,0.0,3.0893430773276216e-12,4.367627463544505e-12,2.4837621464401827e-25,2.3253847569887297e-25,7.255467105550174e-25,1.2064614008979088e-24,2.479350366783904e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,12.89999999999997,0.1,0.0,1.3395793716294784e-13,1.8944176154241786e-13,0.0,7.182900665941072e-13,1.0116281618083837e-12,0.0,1.191575022104132e-12,1.6811801960734924e-12,0.0,7.988861267912086e-13,1.1296775987729696e-12,0.0,2.467881130050041e-12,3.4853039159949224e-12,1.364846080292578e-25,7.099255166512314e-25,3.191095217897295e-25,1.1655196464702187e-24,1.7253609127679897e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,13.199999999999969,0.1,0.0,1.805518759399608e-14,2.5533349142013292e-14,0.0,6.870770464909056e-13,9.703323420039016e-13,0.0,1.0506366211545425e-12,1.4857665178969157e-12,0.0,6.541395718605321e-13,9.228779483187837e-13,0.0,7.111069414424865e-13,1.0056457586148056e-12,2.0275659379033002e-26,5.519186548555169e-25,2.139492897369401e-25,7.861436039714899e-25,1.1614932350889286e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,13.599999999999968,0.1,0.0,6.497609867520125e-14,9.188929895465782e-14,0.0,8.023523401207783e-13,1.1319020466445166e-12,0.0,1.2819937471801205e-12,1.808983928490874e-12,0.0,4.760274314614778e-13,6.729255700495719e-13,0.0,6.989454949786395e-13,9.865295292858352e-13,5.220266392833282e-26,8.2175398390446355e-25,1.1330105775190593e-25,9.872577055847023e-25,1.1860314911143617e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,13.899999999999967,0.1,0.0,1.7153981818731772e-13,2.422591788525304e-13,0.0,1.0663854677531125e-12,1.5080481095356189e-12,0.0,8.676995141934415e-13,1.2241523540606344e-12,0.0,1.0502533615008502e-12,1.4851758516541907e-12,0.0,2.837492982633364e-12,4.012768789354133e-12,2.3500602402487513e-25,3.764512234657672e-25,5.515160616719176e-25,1.16297330916256e-24,2.1305453471834677e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,14.199999999999966,0.1,0.0,1.750146860834549e-13,2.473786641791839e-13,0.0,1.0115638253545115e-12,1.4276070130514715e-12,0.0,9.518767725943412e-13,1.3431403443235852e-12,0.0,1.0094535540441243e-12,1.426237765704724e-12,0.0,2.777417985835939e-12,3.925862212244823e-12,2.3845211888662715e-25,4.530346951023095e-25,5.094982388861569e-25,1.2009850528750935e-24,2.0948416123244913e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,14.499999999999964,0.1,0.0,8.518134359832575e-14,1.2041908407731674e-13,0.0,8.845933378811927e-13,1.2468253453499293e-12,0.0,1.192148900069769e-12,1.6858500189173622e-12,0.0,5.721466622392434e-13,8.081227473070202e-13,0.0,8.700190822085141e-13,1.2274745825758369e-12,7.725945894820382e-26,7.106094999687801e-25,1.6367590155575345e-25,9.515448604727373e-25,1.2386955649565154e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,14.799999999999963,0.1,0.0,5.696776173640255e-14,8.034296344787402e-14,0.0,7.635387370572498e-13,1.0795143788079355e-12,0.0,5.505030108167857e-13,7.757035119168385e-13,0.0,8.958262199568837e-13,1.2650346209199984e-12,0.0,8.46305092920504e-13,1.1946506207043278e-12,4.3517364470890957e-26,1.51526782459173e-25,4.0125230818111946e-25,5.962964551111834e-25,1.3002478729727964e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,15.099999999999962,0.1,0.0,9.271731391957735e-14,1.3084580645148537e-13,0.0,8.005529092464213e-13,1.1300819005155075e-12,0.0,1.3805073392818262e-12,1.9515634479464876e-12,0.0,4.0609627939051356e-13,5.74109930086604e-13,0.0,1.7565304235617325e-12,2.4750063696514408e-12,8.052667351080363e-26,9.529002569054936e-25,8.245709406740901e-26,1.1158840244837062e-24,1.2605455930230202e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,15.399999999999961,0.1,0.0,1.800884157396282e-13,2.540314152026099e-13,0.0,9.953963312534809e-14,1.4064210336261076e-13,0.0,1.3916223136735833e-13,1.9668173647287136e-13,0.0,1.2249802707256694e-12,1.7272142799254614e-12,0.0,3.158880415476527e-12,4.465633800445121e-12,2.1118802589587213e-25,9.683063319571086e-27,7.502883318335671e-25,9.711594210490103e-25,2.287454740055268e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,15.79999999999996,0.1,0.0,2.7692650800005426e-14,3.914976217653887e-14,0.0,1.0688629388148775e-12,1.5062003421385292e-12,0.0,1.2827199742841533e-12,1.8140368803305173e-12,0.0,2.6624517990275694e-13,3.759290771515022e-13,0.0,8.888140131473037e-13,1.2541727116324071e-12,4.89258151338432e-26,8.226852662137695e-25,3.54432479107257e-26,9.070543292583384e-25,9.69235465943822e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,16.09999999999996,0.1,0.0,1.1054595731163042e-13,1.5606543259665635e-13,0.0,1.794655379748313e-13,2.537921961844965e-13,0.0,3.069719938286242e-13,4.321647712324094e-13,0.0,1.0032906268848025e-12,1.4153385139490395e-12,0.0,1.0481035695289735e-12,1.4819080085977865e-12,8.067142099589496e-26,4.711590249756045e-26,5.032960409974501e-25,6.310833644909055e-25,1.5140588750127477e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,16.399999999999963,0.1,0.0,7.002395953107968e-14,9.874645447222592e-14,0.0,1.307752156523003e-12,1.843145026782804e-12,0.0,1.3558429048307227e-12,1.9173600234265197e-12,0.0,1.8547168417753436e-13,2.619256493062651e-13,0.0,1.412490006169124e-12,1.9972415853464694e-12,9.764933393891933e-26,9.19154991289906e-25,1.7199872815825518e-26,1.034004198044651e-24,1.0641794135110115e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,16.699999999999967,0.1,0.0,1.9853877386163373e-13,2.8057228252210164e-13,0.0,2.8787326959480054e-13,4.0578908429144583e-13,0.0,1.8578382781136996e-13,2.6173310452062546e-13,0.0,1.2414411597894237e-12,1.755651708349591e-12,0.0,3.1565062449663827e-12,4.4632202912952345e-12,2.5940203762009528e-25,1.7257815338122378e-26,7.705880766096549e-25,1.0472479295678726e-24,2.3991568359006e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,16.99999999999997,0.1,0.0,9.627053960552646e-14,1.3567335199996652e-13,0.0,9.394561934154625e-13,1.3251170386804851e-12,0.0,1.3019863012116014e-12,1.8398284458127683e-12,0.0,4.3848925164816035e-13,6.200002324072413e-13,0.0,1.8708163422915174e-12,2.6413334426095277e-12,9.418741453309239e-26,8.475841642713333e-25,9.613641190548186e-26,1.0379079907099075e-24,1.2065683624739106e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
