time,step,quantity,kperp,value
1.0050000000000008,67,b_perp,7.5,0.0007900124213035628
1.0050000000000008,67,b_perp,8.5,0.0
1.0050000000000008,67,b_perp,9.5,0.0
1.0050000000000008,67,b_perp,10.5,0.0
1.0050000000000008,67,b_perp,11.5,0.0
1.0050000000000008,67,upar,0.5,4.656692090786894e-05
1.0050000000000008,67,upar,1.5,0.00017393067438572414
1.0050000000000008,67,upar,2.5,0.00021153092016573837
1.0050000000000008,67,upar,3.5,8.16468286860984e-05
1.0050000000000008,67,upar,4.5,3.993721748380454e-05
1.0050000000000008,67,upar,5.5,2.6539980172893572e-05
1.0050000000000008,67,upar,6.5,3.0697864474789293e-06
1.0050000000000008,67,upar,7.5,8.868895129900825e-07
1.0050000000000008,67,upar,8.5,0.0
1.0050000000000008,67,upar,9.5,0.0
1.0050000000000008,67,upar,10.5,0.0
1.0050000000000008,67,upar,11.5,0.0
1.0050000000000008,67,dbpar,0.5,7.836958944020866e-05
1.0050000000000008,67,dbpar,1.5,0.0003310510758795846
1.0050000000000008,67,dbpar,2.5,0.00032252765726183884
1.0050000000000008,67,dbpar,3.5,6.237490122065412e-05
1.0050000000000008,67,dbpar,4.5,3.485226024411115e-05
1.0050000000000008,67,dbpar,5.5,3.06603765329921e-05
1.0050000000000008,67,dbpar,6.5,3.5478535392103065e-06
1.0050000000000008,67,dbpar,7.5,1.0684663721097047e-06
1.0050000000000008,67,dbpar,8.5,0.0
1.0050000000000008,67,dbpar,9.5,0.0
1.0050000000000008,67,dbpar,10.5,0.0
1.0050000000000008,67,dbpar,11.5,0.0
1.0050000000000008,67,s,0.5,2.2440126201107755e-06
1.0050000000000008,67,s,1.5,6.049592201332534e-05
1.0050000000000008,67,s,2.5,5.500296995307048e-05
1.0050000000000008,67,s,3.5,6.309969797819956e-06
1.0050000000000008,67,s,4.5,1.82097488818602e-06
1.0050000000000008,67,s,5.5,8.115691788572357e-07
1.0050000000000008,67,s,6.5,4.938701441543024e-08
1.0050000000000008,67,s,7.5,1.0194816642871379e-08
1.0050000000000008,67,s,8.5,0.0
1.0050000000000008,67,s,9.5,0.0
1.0050000000000008,67,s,10.5,0.0
1.0050000000000008,67,s,11.5,0.0
2.0099999999999945,134,u_perp,0.5,0.0
2.0099999999999945,134,u_perp,1.5,0.24188750132313594
2.0099999999999945,134,u_perp,2.5,0.3391948146721571
2.0099999999999945,134,u_perp,3.5,0.24386741985095314
2.0099999999999945,134,u_perp,4.5,0.19892899815202636
2.0099999999999945,134,u_perp,5.5,0.2836512602504525
2.0099999999999945,134,u_perp,6.5,0.04844321022795442
2.0099999999999945,134,u_perp,7.5,0.024663178641297735
2.0099999999999945,134,u_perp,8.5,0.0
2.0099999999999945,134,u_perp,9.5,0.0
2.0099999999999945,134,u_perp,10.5,0.0
2.0099999999999945,134,u_perp,11.5,0.0
2.0099999999999945,134,b_perp,0.5,0.0
2.0099999999999945,134,b_perp,1.5,0.7645565204150486
2.0099999999999945,134,b_perp,2.5,0.898019431973453
2.0099999999999945,134,b_perp,3.5,0.41971705242754714
2.0099999999999945,134,b_perp,4.5,0.22880358906890202
2.0099999999999945,134,b_perp,5.5,0.32301935063965964
2.0099999999999945,134,b_perp,6.5,0.03431083787182722
2.0099999999999945,134,b_perp,7.5,0.02556689745186306
2.0099999999999945,134,b_perp,8.5,0.0
2.0099999999999945,134,b_perp,9.5,0.0
2.0099999999999945,134,b_perp,10.5,0.0
2.0099999999999945,134,b_perp,11.5,0.0
2.0099999999999945,134,upar,0.5,0.00010947580680375962
2.0099999999999945,134,upar,1.5,0.0003354458602569742
2.0099999999999945,134,upar,2.5,0.00030254026734283804
2.0099999999999945,134,upar,3.5,0.00014721582737729
2.0099999999999945,134,upar,4.5,0.00014228318024099056
2.0099999999999945,134,upar,5.5,0.00021773872180201666
2.0099999999999945,134,upar,6.5,3.7861333525911806e-05
2.0099999999999945,134,upar,7.5,2.0576964226734075e-05
2.0099999999999945,134,upar,8.5,0.0
2.0099999999999945,134,upar,9.5,0.0
2.0099999999999945,134,upar,10.5,0.0
2.0099999999999945,134,upar,11.5,0.0
2.0099999999999945,134,dbpar,0.5,7.048509102320086e-05
2.0099999999999945,134,dbpar,1.5,0.00031519769939674974
2.0099999999999945,134,dbpar,2.5,0.00036098795797678064
2.0099999999999945,134,dbpar,3.5,0.00018269433993236232
2.0099999999999945,134,dbpar,4.5,0.00015799760075263197
2.0099999999999945,134,dbpar,5.5,0.00023137500832937094
2.0099999999999945,134,dbpar,6.5,3.9032756357123656e-05
2.0099999999999945,134,dbpar,7.5,1.989473259606574e-05
2.0099999999999945,134,dbpar,8.5,0.0
2.0099999999999945,134,dbpar,9.5,0.0
2.0099999999999945,134,dbpar,10.5,0.0
2.0099999999999945,134,dbpar,11.5,0.0
2.0099999999999945,134,s,0.5,4.389974298019709e-06
2.0099999999999945,134,s,1.5,7.03047629431046e-05
2.0099999999999945,134,s,2.5,6.773817119093807e-05
2.0099999999999945,134,s,3.5,2.261373414392306e-05
2.0099999999999945,134,s,4.5,2.441764055341757e-05
2.0099999999999945,134,s,5.5,2.9998217656867264e-05
2.0099999999999945,134,s,6.5,4.650838489208169e-06
2.0099999999999945,134,s,7.5,2.209494124343855e-06
2.0099999999999945,134,s,8.5,0.0
2.0099999999999945,134,s,9.5,0.0
2.0099999999999945,134,s,10.5,0.0
2.0099999999999945,134,s,11.5,0.0
3.0000000000000027,200,u_perp,0.5,0.0
3.0000000000000027,200,u_perp,1.5,0.45739792305355176
3.0000000000000027,200,u_perp,2.5,0.4800276612176502
3.0000000000000027,200,u_perp,3.5,0.35708092249929424
3.0000000000000027,200,u_perp,4.5,0.40383539256136675
3.0000000000000027,200,u_perp,5.5,0.5052193007275887
3.0000000000000027,200,u_perp,6.5,0.09965571358906093
3.0000000000000027,200,u_perp,7.5,0.04838859859743108
3.0000000000000027,200,u_perp,8.5,0.0
3.0000000000000027,200,u_perp,9.5,0.0
3.0000000000000027,200,u_perp,10.5,0.0
3.0000000000000027,200,u_perp,11.5,0.0
3.0000000000000027,200,b_perp,0.5,0.0
3.0000000000000027,200,b_perp,1.5,0.9639732954647192
3.0000000000000027,200,b_perp,2.5,1.0451677814004043
3.0000000000000027,200,b_perp,3.5,0.5271303074365388
3.0000000000000027,200,b_perp,4.5,0.4513652435344102
3.0000000000000027,200,b_perp,5.5,0.5976878272083841
3.0000000000000027,200,b_perp,6.5,0.09864952236194709
3.0000000000000027,200,b_perp,7.5,0.06161236247934404
3.0000000000000027,200,b_perp,8.5,0.0
3.0000000000000027,200,b_perp,9.5,0.0
3.0000000000000027,200,b_perp,10.5,0.0
3.0000000000000027,200,b_perp,11.5,0.0
3.0000000000000027,200,upar,0.5,0.00016493925478541874
3.0000000000000027,200,upar,1.5,0.00040726363620918635
3.0000000000000027,200,upar,2.5,0.0003435918461325323
3.0000000000000027,200,upar,3.5,0.0003059131554401603
3.0000000000000027,200,upar,4.5,0.0002978754206778033
3.0000000000000027,200,upar,5.5,0.00046066949445265225
3.0000000000000027,200,upar,6.5,7.04302358289606e-05
3.0000000000000027,200,upar,7.5,2.8405042358398066e-05
3.0000000000000027,200,upar,8.5,0.0
3.0000000000000027,200,upar,9.5,0.0
3.0000000000000027,200,upar,10.5,0.0
3.0000000000000027,200,upar,11.5,0.0
3.0000000000000027,200,dbpar,0.5,7.770138785453353e-05
3.0000000000000027,200,dbpar,1.5,0.00025877410991280875
3.0000000000000027,200,dbpar,2.5,0.00045626774514494553
3.0000000000000027,200,dbpar,3.5,0.0003264312584195759
3.0000000000000027,200,dbpar,4.5,0.00027005801601550635
3.0000000000000027,200,dbpar,5.5,0.0004358564526863375
3.0000000000000027,200,dbpar,6.5,8.275136191228009e-05
3.0000000000000027,200,dbpar,7.5,3.823575086159144e-05
3.0000000000000027,200,dbpar,8.5,0.0
3.0000000000000027,200,dbpar,9.5,0.0
3.0000000000000027,200,dbpar,10.5,0.0
3.0000000000000027,200,dbpar,11.5,0.0
3.0000000000000027,200,s,0.5,1.920807710189196e-05
3.0000000000000027,200,s,1.5,6.420230236983309e-05
3.0000000000000027,200,s,2.5,4.91279730909633e-05
3.0000000000000027,200,s,3.5,3.8624178360649656e-05
3.0000000000000027,200,s,4.5,4.17775008568322e-05
3.0000000000000027,200,s,5.5,7.584322768713397e-05
3.0000000000000027,200,s,6.5,1.081218902035098e-05
3.0000000000000027,200,s,7.5,8.406698537072296e-06
3.0000000000000027,200,s,8.5,0.0
3.0000000000000027,200,s,9.5,0.0
3.0000000000000027,200,s,10.5,0.0
3.0000000000000027,200,s,11.5,0.0
4.0050000000000106,267,u_perp,0.5,0.0
4.0050000000000106,267,u_perp,1.5,0.3696597074880292
4.0050000000000106,267,u_perp,2.5,0.7753926697878771
4.0050000000000106,267,u_perp,3.5,0.4126164417011517
4.0050000000000106,267,u_perp,4.5,0.34167376476166705
4.0050000000000106,267,u_perp,5.5,0.4363086223426948
4.0050000000000106,267,u_perp,6.5,0.03220351665236716
4.0050000000000106,267,u_perp,7.5,0.006852852908698748
4.0050000000000106,267,u_perp,8.5,0.0
4.0050000000000106,267,u_perp,9.5,0.0
4.0050000000000106,267,u_perp,10.5,0.0
4.0050000000000106,267,u_perp,11.5,0.0
4.0050000000000106,267,b_perp,0.5,0.0
4.0050000000000106,267,b_perp,1.5,1.1617278149489474
4.0050000000000106,267,b_perp,2.5,1.2888054514517677
4.0050000000000106,267,b_perp,3.5,0.6296492793992614
4.0050000000000106,267,b_perp,4.5,0.5000881450973328
4.0050000000000106,267,b_perp,5.5,0.4552247612460409
4.0050000000000106,267,b_perp,6.5,0.05313670955676309
4.0050000000000106,267,b_perp,7.5,0.016312752471654722
4.0050000000000106,267,b_perp,8.5,0.0
4.0050000000000106,267,b_perp,9.5,0.0
4.0050000000000106,267,b_perp,10.5,0.0
4.0050000000000106,267,b_perp,11.5,0.0
4.0050000000000106,267,upar,0.5,0.0002302160953932944
4.0050000000000106,267,upar,1.5,0.00030510682667514135
4.0050000000000106,267,upar,2.5,0.0003752544196048212
4.0050000000000106,267,upar,3.5,0.0003203501483916742
4.0050000000000106,267,upar,4.5,0.00027583145858247514
4.0050000000000106,267,upar,5.5,0.000411287755905915
4.0050000000000106,267,upar,6.5,3.6456787607632004e-05
4.0050000000000106,267,upar,7.5,7.171969375084034e-06
4.0050000000000106,267,upar,8.5,0.0
4.0050000000000106,267,upar,9.5,0.0
4.0050000000000106,267,upar,10.5,0.0
4.0050000000000106,267,upar,11.5,0.0
4.0050000000000106,267,dbpar,0.5,0.00020204649215745883
4.0050000000000106,267,dbpar,1.5,0.0005064821853983681
4.0050000000000106,267,dbpar,2.5,0.0004427784580451406
4.0050000000000106,267,dbpar,3.5,0.0003430548282713493
4.0050000000000106,267,dbpar,4.5,0.00032081271061902875
4.0050000000000106,267,dbpar,5.5,0.00033186735244268817
4.0050000000000106,267,dbpar,6.5,2.959714704121172e-05
4.0050000000000106,267,dbpar,7.5,8.038755411965606e-06
4.0050000000000106,267,dbpar,8.5,0.0
4.0050000000000106,267,dbpar,9.5,0.0
4.0050000000000106,267,dbpar,10.5,0.0
4.0050000000000106,267,dbpar,11.5,0.0
4.0050000000000106,267,s,0.5,1.4972415678012385e-05
4.0050000000000106,267,s,1.5,6.378716253380509e-05
4.0050000000000106,267,s,2.5,7.851741343262844e-05
4.0050000000000106,267,s,3.5,4.405824266466274e-05
4.0050000000000106,267,s,4.5,4.023104664320213e-05
4.0050000000000106,267,s,5.5,5.7044510845768456e-05
4.0050000000000106,267,s,6.5,6.173980514300565e-06
4.0050000000000106,267,s,7.5,6.683295072690954e-07
4.0050000000000106,267,s,8.5,0.0
4.0050000000000106,267,s,9.5,0.0
4.0050000000000106,267,s,10.5,0.0
4.0050000000000106,267,s,11.5,0.0
5.009999999999989,334,u_perp,0.5,0.0
5.009999999999989,334,u_perp,1.5,0.7921696231073689
5.009999999999989,334,u_perp,2.5,0.5813572784854372
5.009999999999989,334,u_perp,3.5,0.1853855621939964
5.009999999999989,334,u_perp,4.5,0.04725269655171837
5.009999999999989,334,u_perp,5.5,0.005728025043447327
5.009999999999989,334,u_perp,6.5,3.0390472158767046e-05
5.009999999999989,334,u_perp,7.5,9.215761426045926e-07
5.009999999999989,334,u_perp,8.5,0.0
5.009999999999989,334,u_perp,9.5,0.0
5.009999999999989,334,u_perp,10.5,0.0
5.009999999999989,334,u_perp,11.5,0.0
5.009999999999989,334,b_perp,0.5,0.0
5.009999999999989,334,b_perp,1.5,1.4375979566062809
5.009999999999989,334,b_perp,2.5,1.048740532435153
5.009999999999989,334,b_perp,3.5,0.32467166788594576
5.009999999999989,334,b_perp,4.5,0.08207173624799918
5.009999999999989,334,b_perp,5.5,0.018421258424104407
5.009999999999989,334,b_perp,6.5,0.00014234523217735372
5.009999999999989,334,b_perp,7.5,1.0004675658016628e-05
5.009999999999989,334,b_perp,8.5,0.0
5.009999999999989,334,b_perp,9.5,0.0
5.009999999999989,334,b_perp,10.5,0.0
5.009999999999989,334,b_perp,11.5,0.0
5.009999999999989,334,upar,0.5,0.00027635183143126876
5.009999999999989,334,upar,1.5,0.0003720791821035744
5.009999999999989,334,upar,2.5,0.0003720023702764807
5.009999999999989,334,upar,3.5,0.0001482893885853364
5.009999999999989,334,upar,4.5,4.273271897900906e-05
5.009999999999989,334,upar,5.5,7.080179275840993e-06
5.009999999999989,334,upar,6.5,2.786544516102364e-08
5.009999999999989,334,upar,7.5,1.7221176748307278e-09
5.009999999999989,334,upar,8.5,0.0
5.009999999999989,334,upar,9.5,0.0
5.009999999999989,334,upar,10.5,0.0
5.009999999999989,334,upar,11.5,0.0
5.009999999999989,334,dbpar,0.5,0.0004614840794850742
5.009999999999989,334,dbpar,1.5,0.0005094207283638652
5.009999999999989,334,dbpar,2.5,0.00031008316234844866
5.009999999999989,334,dbpar,3.5,0.00015653534793627847
5.009999999999989,334,dbpar,4.5,4.390003544460728e-05
5.009999999999989,334,dbpar,5.5,8.166313605861844e-06
5.009999999999989,334,dbpar,6.5,3.567563689685575e-08
5.009999999999989,334,dbpar,7.5,2.4591047705136294e-09
5.009999999999989,334,dbpar,8.5,0.0
5.009999999999989,334,dbpar,9.5,0.0
5.009999999999989,334,dbpar,10.5,0.0
5.009999999999989,334,dbpar,11.5,0.0
5.009999999999989,334,s,0.5,8.147216483250019e-06
5.009999999999989,334,s,1.5,5.964565211240314e-05
5.009999999999989,334,s,2.5,6.535646816806646e-05
5.009999999999989,334,s,3.5,2.6505216160109236e-05
5.009999999999989,334,s,4.5,6.885022194012258e-06
5.009999999999989,334,s,5.5,6.55213923352594e-07
5.009999999999989,334,s,6.5,2.8317059905819936e-09
5.009999999999989,334,s,7.5,9.980332021133027e-11
5.009999999999989,334,s,8.5,0.0
5.009999999999989,334,s,9.5,0.0
5.009999999999989,334,s,10.5,0.0
5.009999999999989,334,s,11.5,0.0
6.014999999999968,401,u_perp,0.5,0.0
6.014999999999968,401,u_perp,1.5,0.7607093100378873
6.014999999999968,401,u_perp,2.5,0.5646487223617649
6.014999999999968,401,u_perp,3.5,0.12382356719672466
6.014999999999968,401,u_perp,4.5,0.01922504963944343
6.014999999999968,401,u_perp,5.5,0.00161203453203041
6.014999999999968,401,u_perp,6.5,7.616542124083767e-06
6.014999999999968,401,u_perp,7.5,4.2110927788498867e-07
6.014999999999968,401,u_perp,8.5,0.0
6.014999999999968,401,u_perp,9.5,0.0
6.014999999999968,401,u_perp,10.5,0.0
6.014999999999968,401,u_perp,11.5,0.0
6.014999999999968,401,b_perp,0.5,0.0
6.014999999999968,401,b_perp,1.5,1.5697197884172627
6.014999999999968,401,b_perp,2.5,0.6177356391395562
6.014999999999968,401,b_perp,3.5,0.17091174548466154
6.014999999999968,401,b_perp,4.5,0.038961670155100936
6.014999999999968,401,b_perp,5.5,0.006160370142982488
6.014999999999968,401,b_perp,6.5,3.221947608523978e-05
6.014999999999968,401,b_perp,7.5,9.036282116166303e-07
6.014999999999968,401,b_perp,8.5,0.0
6.014999999999968,401,b_perp,9.5,0.0
6.014999999999968,401,b_perp,10.5,0.0
6.014999999999968,401,b_perp,11.5,0.0
6.014999999999968,401,upar,0.5,0.0002614459236428247
6.014999999999968,401,upar,1.5,0.0005221332292380476
6.014999999999968,401,upar,2.5,0.0003680414533297446
6.014999999999968,401,upar,3.5,9.791880328778539e-05
6.014999999999968,401,upar,4.5,1.9132631677761224e-05
6.014999999999968,401,upar,5.5,2.4911655547452977e-06
6.014999999999968,401,upar,6.5,9.30173377177939e-09
6.014999999999968,401,upar,7.5,2.611276051689434e-10
6.014999999999968,401,upar,8.5,0.0
6.014999999999968,401,upar,9.5,0.0
6.014999999999968,401,upar,10.5,0.0
6.014999999999968,401,upar,11.5,0.0
6.014999999999968,401,dbpar,0.5,0.00036583157986043533
6.014999999999968,401,dbpar,1.5,0.0005823934825708249
6.014999999999968,401,dbpar,2.5,0.00041004353017117814
6.014999999999968,401,dbpar,3.5,9.51488855074516e-05
6.014999999999968,401,dbpar,4.5,1.925970119547909e-05
6.014999999999968,401,dbpar,5.5,2.2673702768729063e-06
6.014999999999968,401,dbpar,6.5,6.036048757679836e-09
6.014999999999968,401,dbpar,7.5,2.374693142317736e-10
6.014999999999968,401,dbpar,8.5,0.0
6.014999999999968,401,dbpar,9.5,0.0
6.014999999999968,401,dbpar,10.5,0.0
6.014999999999968,401,dbpar,11.5,0.0
6.014999999999968,401,s,0.5,1.415823202654272e-05
6.014999999999968,401,s,1.5,7.985805506100422e-05
6.014999999999968,401,s,2.5,6.99572151378983e-05
6.014999999999968,401,s,3.5,1.656890731582201e-05
6.014999999999968,401,s,4.5,2.940399975249699e-06
6.014999999999968,401,s,5.5,2.8297213712371326e-07
6.014999999999968,401,s,6.5,8.096514809397223e-10
6.014999999999968,401,s,7.5,1.713430110363573e-11
6.014999999999968,401,s,8.5,0.0
6.014999999999968,401,s,9.5,0.0
6.014999999999968,401,s,10.5,0.0
6.014999999999968,401,s,11.5,0.0
7.004999999999947,467,u_perp,0.5,0.0
7.004999999999947,467,u_perp,1.5,0.891706311701885
7.004999999999947,467,u_perp,2.5,0.5122555976513078
7.004999999999947,467,u_perp,3.5,0.12653778049126066
7.004999999999947,467,u_perp,4.5,0.02250613684316845
7.004999999999947,467,u_perp,5.5,0.002687052748133417
7.004999999999947,467,u_perp,6.5,7.601208263738955e-06
7.004999999999947,467,u_perp,7.5,2.507614085931769e-07
7.004999999999947,467,u_perp,8.5,0.0
7.004999999999947,467,u_perp,9.5,0.0
7.004999999999947,467,u_perp,10.5,0.0
7.004999999999947,467,u_perp,11.5,0.0
7.004999999999947,467,b_perp,0.5,0.0
7.004999999999947,467,b_perp,1.5,1.70034348096987
7.004999999999947,467,b_perp,2.5,1.1113337830886034
7.004999999999947,467,b_perp,3.5,0.2557851947163188
7.004999999999947,467,b_perp,4.5,0.050806234430702445
7.004999999999947,467,b_perp,5.5,0.007600642729910752
7.004999999999947,467,b_perp,6.5,2.9960952761044208e-05
7.004999999999947,467,b_perp,7.5,1.4845845693053109e-06
7.004999999999947,467,b_perp,8.5,0.0
7.004999999999947,467,b_perp,9.5,0.0
7.004999999999947,467,b_perp,10.5,0.0
7.004999999999947,467,b_perp,11.5,0.0
7.004999999999947,467,upar,0.5,0.0005645751625905323
7.004999999999947,467,upar,1.5,0.00045345302383826126
7.004999999999947,467,upar,2.5,0.00036149051585394984
7.004999999999947,467,upar,3.5,0.0001216286372061075
7.004999999999947,467,upar,4.5,2.1641563645543614e-05
7.004999999999947,467,upar,5.5,2.3435684664428636e-06
7.004999999999947,467,upar,6.5,1.1831900912499526e-08
7.004999999999947,467,upar,7.5,5.430973316314695e-10
7.004999999999947,467,upar,8.5,0.0
7.004999999999947,467,upar,9.5,0.0
7.004999999999947,467,upar,10.5,0.0
7.004999999999947,467,upar,11.5,0.0
7.004999999999947,467,dbpar,0.5,0.00030027086758958714
7.004999999999947,467,dbpar,1.5,0.0007916939399924334
7.004999999999947,467,dbpar,2.5,0.00047889479596618435
7.004999999999947,467,dbpar,3.5,0.00010004922764313046
7.004999999999947,467,dbpar,4.5,2.2644425586170382e-05
7.004999999999947,467,dbpar,5.5,2.260979068421177e-06
7.004999999999947,467,dbpar,6.5,7.230184181264681e-09
7.004999999999947,467,dbpar,7.5,4.207464672954101e-10
7.004999999999947,467,dbpar,8.5,0.0
7.004999999999947,467,dbpar,9.5,0.0
7.004999999999947,467,dbpar,10.5,0.0
7.004999999999947,467,dbpar,11.5,0.0
7.004999999999947,467,s,0.5,2.158143590286649e-05
7.004999999999947,467,s,1.5,9.723280223306553e-05
7.004999999999947,467,s,2.5,6.445267667801002e-05
7.004999999999947,467,s,3.5,2.0525219721873543e-05
7.004999999999947,467,s,4.5,3.2508841544571373e-06
7.004999999999947,467,s,5.5,2.598291917843196e-07
7.004999999999947,467,s,6.5,4.781005539027346e-10
7.004999999999947,467,s,7.5,1.9306615946362088e-11
7.004999999999947,467,s,8.5,0.0
7.004999999999947,467,s,9.5,0.0
7.004999999999947,467,s,10.5,0.0
7.004999999999947,467,s,11.5,0.0
8.009999999999925,534,u_perp,0.5,0.0
8.009999999999925,534,u_perp,1.5,0.76105138579047
8.009999999999925,534,u_perp,2.5,0.5957311699263786
8.009999999999925,534,u_perp,3.5,0.12132986416517075
8.009999999999925,534,u_perp,4.5,0.021748779000051278
8.009999999999925,534,u_perp,5.5,0.001943874465759405
8.009999999999925,534,u_perp,6.5,4.826917563561978e-06
8.009999999999925,534,u_perp,7.5,2.2021770020017492e-07
8.009999999999925,534,u_perp,8.5,0.0
8.009999999999925,534,u_perp,9.5,0.0
8.009999999999925,534,u_perp,10.5,0.0
8.009999999999925,534,u_perp,11.5,0.0
8.009999999999925,534,b_perp,0.5,0.0
8.009999999999925,534,b_perp,1.5,1.5911939512236417
8.009999999999925,534,b_perp,2.5,1.1223121268931078
8.009999999999925,534,b_perp,3.5,0.24305335698515446
8.009999999999925,534,b_perp,4.5,0.05790956072109756
8.009999999999925,534,b_perp,5.5,0.0072205858935874955
8.009999999999925,534,b_perp,6.5,3.175028267653931e-05
8.009999999999925,534,b_perp,7.5,1.3007294537003668e-06
8.009999999999925,534,b_perp,8.5,0.0
8.009999999999925,534,b_perp,9.5,0.0
8.009999999999925,534,b_perp,10.5,0.0
8.009999999999925,534,b_perp,11.5,0.0
8.009999999999925,534,upar,0.5,0.0004619793553859024
8.009999999999925,534,upar,1.5,0.0006896958876605235
8.009999999999925,534,upar,2.5,0.0003840118410110956
8.009999999999925,534,upar,3.5,0.00012179250765876834
8.009999999999925,534,upar,4.5,2.228246521018172e-05
8.009999999999925,534,upar,5.5,3.159501813841356e-06
8.009999999999925,534,upar,6.5,1.0819208938016562e-08
8.009999999999925,534,upar,7.5,4.3335085180466306e-10
8.009999999999925,534,upar,8.5,0.0
8.009999999999925,534,upar,9.5,0.0
8.009999999999925,534,upar,10.5,0.0
8.009999999999925,534,upar,11.5,0.0
8.009999999999925,534,dbpar,0.5,0.000516595960346788
8.009999999999925,534,dbpar,1.5,0.0007386423081383364
8.009999999999925,534,dbpar,2.5,0.0003612410446920753
8.009999999999925,534,dbpar,3.5,0.000139511968768646
8.009999999999925,534,dbpar,4.5,2.6685499024245008e-05
8.009999999999925,534,dbpar,5.5,2.396879321256488e-06
8.009999999999925,534,dbpar,6.5,1.131916844082008e-08
8.009999999999925,534,dbpar,7.5,5.03464254900684e-10
8.009999999999925,534,dbpar,8.5,0.0
8.009999999999925,534,dbpar,9.5,0.0
8.009999999999925,534,dbpar,10.5,0.0
8.009999999999925,534,dbpar,11.5,0.0
8.009999999999925,534,s,0.5,9.590849100595133e-06
8.009999999999925,534,s,1.5,9.979928912056783e-05
8.009999999999925,534,s,2.5,7.491290020349194e-05
8.009999999999925,534,s,3.5,1.9643263398538435e-05
8.009999999999925,534,s,4.5,3.19691317467433e-06
8.009999999999925,534,s,5.5,2.074411722818373e-07
8.009999999999925,534,s,6.5,4.393262397053398e-10
8.009999999999925,534,s,7.5,1.516227296272597e-11
8.009999999999925,534,s,8.5,0.0
8.009999999999925,534,s,9.5,0.0
8.009999999999925,534,s,10.5,0.0
8.009999999999925,534,s,11.5,0.0
9.014999999999963,601,u_perp,0.5,0.0
9.014999999999963,601,u_perp,1.5,0.6607313319233632
9.014999999999963,601,u_perp,2.5,0.4467351923626883
9.014999999999963,601,u_perp,3.5,0.12933311923172477
9.014999999999963,601,u_perp,4.5,0.01978877188073406
9.014999999999963,601,u_perp,5.5,0.0020974374081105794
