step,time,dt,psi_mean,psi_rms,psi_max_abs,omega_mean,omega_rms,omega_max_abs,du_par_mean,du_par_rms,du_par_max_abs,db_par_mean,db_par_rms,db_par_max_abs,drho_mean,drho_rms,drho_max_abs,alfvenic_energy,du_par_energy,db_par_energy,total_energy_proxy,total_energy,total_energy_rhs_dissipation,total_energy_rhs_forcing,total_energy_rhs_total,auto_dissipation_enabled,auto_dissipation_nu_perp,auto_dissipation_nu_par,auto_dissipation_kd,auto_dissipation_ud,auto_dissipation_Ed
164,16.399999999999963,0.1,0.0,1.0509126057225555e-13,1.4846162313734788e-13,0.0,1.1962688164723585e-13,1.6913033930828594e-13,0.0,2.5724864957025374e-13,3.637946125089968e-13,0.0,7.005374292147002e-13,9.87642826940012e-13,0.0,2.2853296810884646e-12,3.2180166107089622e-12,7.23375321552749e-26,3.30884338528596e-26,2.453763448653705e-25,3.5080231087350497e-25,4.93155560408252e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,16.699999999999967,0.1,0.0,2.7716329761674296e-14,3.915841384288677e-14,0.0,4.416291929663486e-13,6.2436628079956e-13,0.0,7.782824015818051e-13,1.1000806848254126e-12,0.0,2.3906794173714043e-13,3.368306862798666e-13,0.0,9.002176144099014e-13,1.2696513577767203e-12,1.2494664929711104e-26,3.0286174830597093e-25,2.857674038321639e-26,3.4393315361889846e-25,1.942596412981052e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,16.99999999999997,0.1,0.0,2.3448129405686185e-14,3.300846143861888e-14,0.0,3.2595465485723086e-13,4.596287400244465e-13,0.0,5.681598557872888e-13,8.019714108831587e-13,0.0,4.0543200458823814e-13,5.725391729269276e-13,0.0,6.577438777930224e-13,9.289857327854427e-13,7.660197446032984e-27,1.6140281086411634e-25,8.21875551722186e-26,2.512505634823679e-25,1.419357816251024e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,17.299999999999976,0.1,0.0,9.276729927894508e-14,1.311709804996472e-13,0.0,2.77438795826359e-13,3.9146418718202486e-13,0.0,5.243220265683921e-13,7.395781558975024e-13,0.0,5.727868852105424e-13,8.095101537852442e-13,0.0,2.0595060756958957e-12,2.8992509953239233e-12,5.889798931733316e-26,1.3745679377239284e-25,1.6404240793459755e-25,3.603971910243235e-25,4.444246622495672e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,17.59999999999998,0.1,0.0,7.164578954537409e-14,1.01318797302723e-13,0.0,4.125362825380173e-13,5.834141780914926e-13,0.0,7.6941661441643e-13,1.0877733513419382e-12,0.0,3.4515172543632423e-13,4.879497197223743e-13,0.0,1.7094892385618351e-12,2.417018207965847e-12,3.991089701458896e-26,2.9600096327002063e-25,5.956485678583587e-26,3.9547671707044544e-25,3.688938749193513e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,17.999999999999986,0.1,0.0,2.5766038301441448e-14,3.643695368976379e-14,0.0,1.5086096702751762e-13,2.132835177936008e-13,0.0,3.0191056526178945e-13,4.263848911064843e-13,0.0,4.883249748327802e-13,6.893082200335522e-13,0.0,6.241217100381509e-13,8.82277324944669e-13,5.190624103863675e-27,4.557499470834661e-26,1.1923064052271772e-25,1.6999625933492801e-25,1.3468039119825915e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,18.29999999999999,0.1,0.0,7.580395348403378e-14,1.0677377912269157e-13,0.0,3.8809902552708154e-13,5.488416036994691e-13,0.0,6.900625654684732e-13,9.751868847510367e-13,0.0,4.006939233497294e-13,5.661579104897081e-13,0.0,1.7744349903006395e-12,2.505470686199294e-12,4.3143665619187913e-26,2.380931721304654e-25,8.027781010469939e-26,3.615146478543527e-25,3.8290863979411876e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,18.599999999999994,0.1,0.0,8.588641874426161e-14,1.209074382162664e-13,0.0,3.2558859378147807e-13,4.584268925378967e-13,0.0,5.764873624383312e-13,8.141541091264607e-13,0.0,4.949088585252233e-13,6.984755104446344e-13,0.0,1.9495468958751634e-12,2.754652520728244e-12,5.20243281798991e-26,1.6616883952555194e-25,1.2246738912336968e-25,3.4066055682882073e-25,4.206963649040675e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,18.9,0.1,0.0,2.695443639474021e-14,3.800211204867981e-14,0.0,2.3134138203218024e-13,3.2655008890249347e-13,0.0,4.3478123171000057e-13,6.126152662376195e-13,0.0,4.167255281813811e-13,5.886220187793709e-13,0.0,7.148302480724934e-13,1.0109034913435065e-12,6.780937401156821e-27,9.45173597236326e-26,8.683008291902553e-26,1.8812838004381495e-25,1.5425455534838142e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,19.200000000000003,0.1,0.0,2.925310687274884e-14,4.128637285046657e-14,0.0,3.989005490817472e-13,5.641302758127669e-13,0.0,7.403096982057355e-13,1.0467498055499266e-12,0.0,1.2472147369691272e-13,1.7557402725441606e-13,0.0,9.60572117770745e-13,1.3563196856005472e-12,1.1682401087940386e-26,2.740292246287336e-25,7.777723000564847e-27,2.934893487172388e-25,2.072836512324827e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,19.500000000000007,0.1,0.0,9.830329471683626e-14,1.3884670453827895e-13,0.0,6.924799219517418e-14,9.763302802185351e-14,0.0,1.2232893857421867e-13,1.7289212063109449e-13,0.0,6.341642640680538e-13,8.950011746443712e-13,0.0,2.1696651476064144e-12,3.0540349580534172e-12,6.299742940547524e-26,7.482184606347481e-27,2.0108215691048807e-25,2.715617709223108e-25,4.681960935165094e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,19.80000000000001,0.1,0.0,4.584297901448091e-14,6.483090324328909e-14,0.0,4.2195668892334575e-13,5.967368354121083e-13,0.0,7.675182940702431e-13,1.0854219088294835e-12,0.0,8.320959050462815e-14,1.1739671205349267e-13,0.0,1.2551363872222787e-12,1.7748374578843824e-12,2.0508240455345937e-26,2.9454216586624804e-25,3.461917975973951e-27,3.1851232429756793e-25,2.708482242904319e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,20.0,0.09999999999998721,0.0,2.690833694041311e-14,3.80491313357466e-14,0.0,1.3687270990346022e-13,1.9290212626837227e-13,0.0,2.42075420157077e-13,3.4221406817215844e-13,0.0,4.5100049978824013e-13,6.358009789753626e-13,0.0,6.801143098318902e-13,9.585698316123523e-13,5.4269246766236194e-27,2.9300254522112675e-26,1.0170072540462117e-25,1.3642790460335747e-25,1.4676313805577103e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
