step,time,dt,psi_mean,psi_rms,psi_max_abs,omega_mean,omega_rms,omega_max_abs,du_par_mean,du_par_rms,du_par_max_abs,db_par_mean,db_par_rms,db_par_max_abs,drho_mean,drho_rms,drho_max_abs,alfvenic_energy,du_par_energy,db_par_energy,total_energy_proxy,total_energy,total_energy_rhs_dissipation,total_energy_rhs_forcing,total_energy_rhs_stratification,total_energy_rhs_total,auto_dissipation_enabled,auto_dissipation_nu_perp,auto_dissipation_nu_par,auto_dissipation_kd,auto_dissipation_ud,auto_dissipation_Ed
0,0.0,0.0,-2.0360554469625244e-19,0.40362429723208676,1.2442711098996462,-8.517975075826058e-20,0.39982120819139605,1.325927579148403,-4.881027358552906e-20,0.37991956179454844,1.4228248804588761,6.3527471044072525e-21,0.3540362262271075,1.07156071164898,-5.26748614073768e-20,0.40043147971103193,1.342580959631927,0.3391672893407345,0.07216943671708084,0.06267082474056582,0.4740075507983812,0.7499999999999998,0.0,0.0,0.0,0.0,1.0,1.000000000000001e-12,0.0,8.48528137423857,0.0,0.0
5,0.2721315579834028,0.05591381947225241,2.168404344971009e-19,0.3839981409310449,1.2171060316935574,-8.673617379884035e-19,0.6916857632310299,2.3505379413791987,-8.673617379884035e-19,0.38140530299485315,1.5431120464064159,4.336808689942018e-19,0.3619837337582941,1.2060984463385669,-1.3010426069826053e-18,0.49782063457434084,1.8023997938510834,0.326473527146008,0.07273500257629786,0.06551611175279777,0.4647246414751037,0.777433229740154,-1.6171287428785768e-10,0.0,0.10180303159134636,0.10180303142963348,1.0,1.000000000000001e-12,0.0,8.48528137423857,0.0,0.0
9,0.5046421488095684,0.05947267502713536,-2.168404344971009e-19,0.3535320046084934,1.1896562953967431,-3.469446951953614e-18,0.7473171199014306,2.8425900635274766,0.0,0.41944488266680213,1.7535956600921643,1.3010426069826053e-18,0.35346242738836037,1.2612900134274168,0.0,0.682726308353658,2.5308044677144856,0.2918351221195144,0.08796700479768371,0.062467843787635965,0.4422699707048341,0.8677528239840611,-3.0790216597585864e-10,0.0,0.38742847261737884,0.3874284723094767,1.0,1.000000000000001e-12,0.0,8.48528137423857,0.0,0.0
14,0.7797110092309101,0.05122101109688822,0.0,0.34606841553583767,1.2017314055639594,-1.734723475976807e-18,0.73887540852474,2.676702548356141,0.0,0.4782150582200871,1.8177308847456275,-8.673617379884035e-19,0.33150666548623564,1.207021805121706,8.673617379884035e-19,0.7945576664829144,3.301823079573925,0.26930268676701974,0.11434482095422063,0.054948334630901464,0.43859584235214183,0.9471689232814895,-1.5666001895378116e-09,0.0,0.28782475769063975,0.28782475612403957,1.0,2.000000000000002e-12,0.0,8.48528137423857,0.06114568967527655,0.001869397682932611
19,1.0175899926888872,0.04610632482583341,2.168404344971009e-19,0.3639311426508139,1.2570150440696195,-6.938893903907228e-18,0.7646363254446328,3.027327266560129,0.0,0.5195045446179819,1.8373691869877575,8.673617379884035e-19,0.3192215884331655,1.0837362518019389,0.0,0.7279086061220262,2.835254357747491,0.2949737107284458,0.13494248593936836,0.05095121126089665,0.4808674079287108,0.9071061418208647,-4.420382602281146e-09,0.0,-0.1662775021833913,-0.1662775066037739,1.0,2.000000000000002e-12,0.0,8.48528137423857,0.06114568967527655,0.001869397682932611
24,1.2512792963154706,0.04819710752793713,2.168404344971009e-19,0.3879437005165094,1.3560544637157548,-3.469446951953614e-18,0.7988484611889025,3.3605578381449837,-1.734723475976807e-18,0.5473925528783709,1.8005303057166677,1.734723475976807e-18,0.32666589099131477,1.115941312122598,1.734723475976807e-18,0.6476202585037679,2.434526615070218,0.320750634873319,0.14981930347334999,0.05335530216857477,0.5239252405152438,0.8506189456142551,-1.8096500395230516e-08,0.0,-0.2400478458784547,-0.2400478639749551,1.0,4.000000000000004e-12,0.0,8.48528137423857,0.15738868629045555,0.012385599286117715
29,1.5106140122671907,0.05436527003940358,1.0842021724855044e-18,0.4026017222307704,1.3569636037574733,-3.469446951953614e-18,0.8336051966621851,4.153487360920806,-4.336808689942018e-18,0.5699776273506432,1.967643987196914,-1.734723475976807e-18,0.348470207919709,1.2732706797234679,-1.734723475976807e-18,0.6588251407036999,2.283575363372617,0.3215891719238305,0.1624372478401343,0.06071574290380262,0.5447421626677674,0.8505675364812167,-3.899001727676594e-08,0.0,-0.0005399113150933738,-0.0005399503051106506,1.0,4.000000000000004e-12,0.0,8.48528137423857,0.15738868629045555,0.012385599286117715
34,1.7815771116753023,0.05463048237139755,2.168404344971009e-19,0.3964714721160226,1.2327457751189157,-6.071532165918825e-18,0.849471454118731,3.6667476042657423,0.0,0.5881943085579948,2.1493121143456815,3.469446951953614e-18,0.3708628922027511,1.5538926166978184,0.0,0.6793933003985468,2.5744043566511188,0.3198661286162671,0.17298627231000874,0.06876964240649469,0.5616220433327705,0.8731259818676509,-1.2424077759161857e-07,0.0,0.08403551102860483,0.08403538678782724,1.0,8.000000000000008e-12,0.0,8.48528137423857,0.24092623231914218,0.02902272470974863
39,2.0436852024360896,0.050728901950847886,9.75781955236954e-19,0.3851926970069859,1.3420181438349705,-1.734723475976807e-18,0.9145593814890727,3.760070235075629,1.3010426069826053e-18,0.6002901817372479,2.2499657579442376,-3.469446951953614e-18,0.3899572651759058,1.6129641185743453,-3.469446951953614e-18,0.6922220962691311,2.5160805204848895,0.3213888021557466,0.18017415114506907,0.07603333433173584,0.5775962876325516,0.9017708756849678,-2.0073255483529426e-07,0.0,0.10950478210500393,0.10950458137244909,1.0,8.000000000000008e-12,0.0,8.48528137423857,0.24092623231914218,0.02902272470974863
44,2.288902037486896,0.04842184191691389,8.673617379884035e-19,0.37892202452019086,1.3307746613018212,-8.673617379884035e-19,0.9716198758635102,4.742734275331923,-4.7704895589362195e-18,0.60897202976726,2.348065623321754,1.734723475976807e-18,0.40360921956109574,1.6107606706946132,1.734723475976807e-18,0.6655267361762656,2.211464987984762,0.332828543944487,0.18542346651942826,0.08145020105735837,0.5997022115212736,0.9202263913183202,-4.937164932203791e-07,0.0,0.07691131062331347,0.07691081690682025,1.0,1.6000000000000016e-11,0.0,8.48528137423857,0.31693491654095574,0.05022387066141129
