time,step,quantity,kperp,value
3.000000000000002,150,s,11.5,0.0
3.5000000000000027,175,u_perp,0.5,0.0
3.5000000000000027,175,u_perp,1.5,0.03697610885019158
3.5000000000000027,175,u_perp,2.5,0.05320806111713165
3.5000000000000027,175,u_perp,3.5,0.018972815091793143
3.5000000000000027,175,u_perp,4.5,0.020981957539844106
3.5000000000000027,175,u_perp,5.5,0.03517194568329036
3.5000000000000027,175,u_perp,6.5,0.004581952305648592
3.5000000000000027,175,u_perp,7.5,0.002567935288308828
3.5000000000000027,175,u_perp,8.5,0.0
3.5000000000000027,175,u_perp,9.5,0.0
3.5000000000000027,175,u_perp,10.5,0.0
3.5000000000000027,175,u_perp,11.5,0.0
3.5000000000000027,175,b_perp,0.5,0.0
3.5000000000000027,175,b_perp,1.5,0.035469797431743035
3.5000000000000027,175,b_perp,2.5,0.11396576386940199
3.5000000000000027,175,b_perp,3.5,0.02545172051547076
3.5000000000000027,175,b_perp,4.5,0.023799207424896725
3.5000000000000027,175,b_perp,5.5,0.0290785991954728
3.5000000000000027,175,b_perp,6.5,0.006594371772738782
3.5000000000000027,175,b_perp,7.5,0.003409558306734678
3.5000000000000027,175,b_perp,8.5,0.0
3.5000000000000027,175,b_perp,9.5,0.0
3.5000000000000027,175,b_perp,10.5,0.0
3.5000000000000027,175,b_perp,11.5,0.0
3.5000000000000027,175,upar,0.5,0.0029120088728325066
3.5000000000000027,175,upar,1.5,0.03719797105416652
3.5000000000000027,175,upar,2.5,0.03225385444460626
3.5000000000000027,175,upar,3.5,0.020119584191531197
3.5000000000000027,175,upar,4.5,0.016749333702435868
3.5000000000000027,175,upar,5.5,0.030546862176648162
3.5000000000000027,175,upar,6.5,0.003938815480453942
3.5000000000000027,175,upar,7.5,0.0025556678709504213
3.5000000000000027,175,upar,8.5,0.0
3.5000000000000027,175,upar,9.5,0.0
3.5000000000000027,175,upar,10.5,0.0
3.5000000000000027,175,upar,11.5,0.0
3.5000000000000027,175,dbpar,0.5,0.00739133379929721
3.5000000000000027,175,dbpar,1.5,0.032947308412871294
3.5000000000000027,175,dbpar,2.5,0.023459821737425394
3.5000000000000027,175,dbpar,3.5,0.016726591826486375
3.5000000000000027,175,dbpar,4.5,0.018589697583565462
3.5000000000000027,175,dbpar,5.5,0.029840310528431162
3.5000000000000027,175,dbpar,6.5,0.005006584039521434
3.5000000000000027,175,dbpar,7.5,0.0018135643785154678
3.5000000000000027,175,dbpar,8.5,0.0
3.5000000000000027,175,dbpar,9.5,0.0
3.5000000000000027,175,dbpar,10.5,0.0
3.5000000000000027,175,dbpar,11.5,0.0
3.5000000000000027,175,s,0.5,0.000747593377714979
3.5000000000000027,175,s,1.5,0.01191075407560615
3.5000000000000027,175,s,2.5,0.011946290946447608
3.5000000000000027,175,s,3.5,0.006706039427984117
3.5000000000000027,175,s,4.5,0.009441480650838786
3.5000000000000027,175,s,5.5,0.012437126644588294
3.5000000000000027,175,s,6.5,0.002062580609943965
3.5000000000000027,175,s,7.5,0.0013708268429329976
3.5000000000000027,175,s,8.5,0.0
3.5000000000000027,175,s,9.5,0.0
3.5000000000000027,175,s,10.5,0.0
3.5000000000000027,175,s,11.5,0.0
4.000000000000003,200,u_perp,0.5,0.0
4.000000000000003,200,u_perp,1.5,0.0341049162995621
4.000000000000003,200,u_perp,2.5,0.09277727003228334
4.000000000000003,200,u_perp,3.5,0.02381395416993436
4.000000000000003,200,u_perp,4.5,0.021063869661115894
4.000000000000003,200,u_perp,5.5,0.03323774054199164
4.000000000000003,200,u_perp,6.5,0.00542404657818208
4.000000000000003,200,u_perp,7.5,0.0027712167330228776
4.000000000000003,200,u_perp,8.5,0.0
4.000000000000003,200,u_perp,9.5,0.0
4.000000000000003,200,u_perp,10.5,0.0
4.000000000000003,200,u_perp,11.5,0.0
4.000000000000003,200,b_perp,0.5,0.0
4.000000000000003,200,b_perp,1.5,0.0364878511520647
4.000000000000003,200,b_perp,2.5,0.047228878605593445
4.000000000000003,200,b_perp,3.5,0.03249005275299861
4.000000000000003,200,b_perp,4.5,0.02796794211388845
4.000000000000003,200,b_perp,5.5,0.04214784997097677
4.000000000000003,200,b_perp,6.5,0.006143836535585947
4.000000000000003,200,b_perp,7.5,0.0021195091419921428
4.000000000000003,200,b_perp,8.5,0.0
4.000000000000003,200,b_perp,9.5,0.0
4.000000000000003,200,b_perp,10.5,0.0
4.000000000000003,200,b_perp,11.5,0.0
4.000000000000003,200,upar,0.5,0.0035199033819694036
4.000000000000003,200,upar,1.5,0.03934650206958546
4.000000000000003,200,upar,2.5,0.02396724821325586
4.000000000000003,200,upar,3.5,0.01761809075733401
4.000000000000003,200,upar,4.5,0.020755240617500142
4.000000000000003,200,upar,5.5,0.02952794073183038
4.000000000000003,200,upar,6.5,0.003403879150799146
4.000000000000003,200,upar,7.5,0.0011491892063928554
4.000000000000003,200,upar,8.5,0.0
4.000000000000003,200,upar,9.5,0.0
4.000000000000003,200,upar,10.5,0.0
4.000000000000003,200,upar,11.5,0.0
4.000000000000003,200,dbpar,0.5,0.0067834137430945185
4.000000000000003,200,dbpar,1.5,0.029346886271793063
4.000000000000003,200,dbpar,2.5,0.03008796069853082
4.000000000000003,200,dbpar,3.5,0.01710887677650016
4.000000000000003,200,dbpar,4.5,0.020617145860438536
4.000000000000003,200,dbpar,5.5,0.030009889851519075
4.000000000000003,200,dbpar,6.5,0.004574911961523811
4.000000000000003,200,dbpar,7.5,0.002341441999471841
4.000000000000003,200,dbpar,8.5,0.0
4.000000000000003,200,dbpar,9.5,0.0
4.000000000000003,200,dbpar,10.5,0.0
4.000000000000003,200,dbpar,11.5,0.0
4.000000000000003,200,s,0.5,0.000747593377714979
4.000000000000003,200,s,1.5,0.011815709215761366
4.000000000000003,200,s,2.5,0.010574702866962875
4.000000000000003,200,s,3.5,0.00641918970373936
4.000000000000003,200,s,4.5,0.009974745259710233
4.000000000000003,200,s,5.5,0.013293196204289
4.000000000000003,200,s,6.5,0.002223729035460683
4.000000000000003,200,s,7.5,0.0011081398658805044
4.000000000000003,200,s,8.5,0.0
4.000000000000003,200,s,9.5,0.0
4.000000000000003,200,s,10.5,0.0
4.000000000000003,200,s,11.5,0.0
4.519999999999992,226,u_perp,0.5,0.0
4.519999999999992,226,u_perp,1.5,0.02158513604628957
4.519999999999992,226,u_perp,2.5,0.06186450865371433
4.519999999999992,226,u_perp,3.5,0.02729846627501673
4.519999999999992,226,u_perp,4.5,0.025748568428963458
4.519999999999992,226,u_perp,5.5,0.03865473552503348
4.519999999999992,226,u_perp,6.5,0.006685291176410758
4.519999999999992,226,u_perp,7.5,0.0014016581328410642
4.519999999999992,226,u_perp,8.5,0.0
4.519999999999992,226,u_perp,9.5,0.0
4.519999999999992,226,u_perp,10.5,0.0
4.519999999999992,226,u_perp,11.5,0.0
4.519999999999992,226,b_perp,0.5,0.0
4.519999999999992,226,b_perp,1.5,0.04571789664348881
4.519999999999992,226,b_perp,2.5,0.06541383569620303
4.519999999999992,226,b_perp,3.5,0.026234835925718406
4.519999999999992,226,b_perp,4.5,0.027616952949449793
4.519999999999992,226,b_perp,5.5,0.03686868101209272
4.519999999999992,226,b_perp,6.5,0.004856092421554044
4.519999999999992,226,b_perp,7.5,0.0016171516221430095
4.519999999999992,226,b_perp,8.5,0.0
4.519999999999992,226,b_perp,9.5,0.0
4.519999999999992,226,b_perp,10.5,0.0
4.519999999999992,226,b_perp,11.5,0.0
4.519999999999992,226,upar,0.5,0.005822807853681297
4.519999999999992,226,upar,1.5,0.033672602524672905
4.519999999999992,226,upar,2.5,0.018119206761363377
4.519999999999992,226,upar,3.5,0.018770332173242813
4.519999999999992,226,upar,4.5,0.023170463001593908
4.519999999999992,226,upar,5.5,0.029338980207718347
4.519999999999992,226,upar,6.5,0.0034342075593973287
4.519999999999992,226,upar,7.5,0.0013135326231570378
4.519999999999992,226,upar,8.5,0.0
4.519999999999992,226,upar,9.5,0.0
4.519999999999992,226,upar,10.5,0.0
4.519999999999992,226,upar,11.5,0.0
4.519999999999992,226,dbpar,0.5,0.00448048270257997
4.519999999999992,226,dbpar,1.5,0.03241737370128044
4.519999999999992,226,dbpar,2.5,0.029555468526430227
4.519999999999992,226,dbpar,3.5,0.018586970927584226
4.519999999999992,226,dbpar,4.5,0.020172366100759946
4.519999999999992,226,dbpar,5.5,0.025451027213116515
4.519999999999992,226,dbpar,6.5,0.0026899282339400998
4.519999999999992,226,dbpar,7.5,0.001586020084270239
4.519999999999992,226,dbpar,8.5,0.0
4.519999999999992,226,dbpar,9.5,0.0
4.519999999999992,226,dbpar,10.5,0.0
4.519999999999992,226,dbpar,11.5,0.0
4.519999999999992,226,s,0.5,0.000747593377714979
4.519999999999992,226,s,1.5,0.011759391021426802
4.519999999999992,226,s,2.5,0.009597611731209044
4.519999999999992,226,s,3.5,0.006914114845308402
4.519999999999992,226,s,4.5,0.009517666046733394
4.519999999999992,226,s,5.5,0.012044269844840146
4.519999999999992,226,s,6.5,0.0021448973628524393
4.519999999999992,226,s,7.5,0.000580676983529835
4.519999999999992,226,s,8.5,0.0
4.519999999999992,226,s,9.5,0.0
4.519999999999992,226,s,10.5,0.0
4.519999999999992,226,s,11.5,0.0
5.019999999999981,251,u_perp,0.5,0.0
5.019999999999981,251,u_perp,1.5,0.035760388137433714
5.019999999999981,251,u_perp,2.5,0.06225357928775536
5.019999999999981,251,u_perp,3.5,0.024626879644012077
5.019999999999981,251,u_perp,4.5,0.026812187219921124
5.019999999999981,251,u_perp,5.5,0.023235106555504263
5.019999999999981,251,u_perp,6.5,0.0013212456093937273
5.019999999999981,251,u_perp,7.5,0.00015261747280815715
5.019999999999981,251,u_perp,8.5,0.0
5.019999999999981,251,u_perp,9.5,0.0
5.019999999999981,251,u_perp,10.5,0.0
5.019999999999981,251,u_perp,11.5,0.0
5.019999999999981,251,b_perp,0.5,0.0
5.019999999999981,251,b_perp,1.5,0.030247982011893295
5.019999999999981,251,b_perp,2.5,0.052158694344778336
5.019999999999981,251,b_perp,3.5,0.029797569182565115
5.019999999999981,251,b_perp,4.5,0.025458407003947317
5.019999999999981,251,b_perp,5.5,0.02025240934814958
5.019999999999981,251,b_perp,6.5,0.0021357327474528713
5.019999999999981,251,b_perp,7.5,0.00037866001800892043
5.019999999999981,251,b_perp,8.5,0.0
5.019999999999981,251,b_perp,9.5,0.0
5.019999999999981,251,b_perp,10.5,0.0
5.019999999999981,251,b_perp,11.5,0.0
5.019999999999981,251,upar,0.5,0.007169700593542228
5.019999999999981,251,upar,1.5,0.024149778765620855
5.019999999999981,251,upar,2.5,0.016683806336719925
5.019999999999981,251,upar,3.5,0.021995613065290198
5.019999999999981,251,upar,4.5,0.018090283597979106
5.019999999999981,251,upar,5.5,0.019792660703746936
5.019999999999981,251,upar,6.5,0.001463469081576795
5.019999999999981,251,upar,7.5,0.00017250399729353805
5.019999999999981,251,upar,8.5,0.0
5.019999999999981,251,upar,9.5,0.0
5.019999999999981,251,upar,10.5,0.0
5.019999999999981,251,upar,11.5,0.0
5.019999999999981,251,dbpar,0.5,0.003133564415933569
5.019999999999981,251,dbpar,1.5,0.03832450729266251
5.019999999999981,251,dbpar,2.5,0.027340700465492723
5.019999999999981,251,dbpar,3.5,0.015834494133538563
5.019999999999981,251,dbpar,4.5,0.01657787758968201
5.019999999999981,251,dbpar,5.5,0.015651880171139762
5.019999999999981,251,dbpar,6.5,0.0008981282478474758
5.019999999999981,251,dbpar,7.5,0.00017622041967836123
5.019999999999981,251,dbpar,8.5,0.0
5.019999999999981,251,dbpar,9.5,0.0
5.019999999999981,251,dbpar,10.5,0.0
5.019999999999981,251,dbpar,11.5,0.0
5.019999999999981,251,s,0.5,0.000747593377714979
5.019999999999981,251,s,1.5,0.011702598000294894
5.019999999999981,251,s,2.5,0.009497778094477516
5.019999999999981,251,s,3.5,0.0066004868120917515
5.019999999999981,251,s,4.5,0.008065403293834152
5.019999999999981,251,s,5.5,0.006969562541238192
5.019999999999981,251,s,6.5,0.0005286064260338273
5.019999999999981,251,s,7.5,5.592544429834147e-05
5.019999999999981,251,s,8.5,0.0
5.019999999999981,251,s,9.5,0.0
5.019999999999981,251,s,10.5,0.0
5.019999999999981,251,s,11.5,0.0
5.51999999999997,276,u_perp,0.5,0.0
5.51999999999997,276,u_perp,1.5,0.04259841518955268
5.51999999999997,276,u_perp,2.5,0.060903992294714916
5.51999999999997,276,u_perp,3.5,0.024122431326635177
5.51999999999997,276,u_perp,4.5,0.017337399849547786
5.51999999999997,276,u_perp,5.5,0.004739714010221759
5.51999999999997,276,u_perp,6.5,3.802539234779789e-05
5.51999999999997,276,u_perp,7.5,9.974591440072565e-07
