step,time,dt,psi_mean,psi_rms,psi_max_abs,omega_mean,omega_rms,omega_max_abs,du_par_mean,du_par_rms,du_par_max_abs,db_par_mean,db_par_rms,db_par_max_abs,drho_mean,drho_rms,drho_max_abs,alfvenic_energy,du_par_energy,db_par_energy,total_energy_proxy,total_energy,total_energy_rhs_dissipation,total_energy_rhs_forcing,total_energy_rhs_total,auto_dissipation_enabled,auto_dissipation_nu_perp,auto_dissipation_nu_par,auto_dissipation_kd,auto_dissipation_ud,auto_dissipation_Ed
63,6.299999999999994,0.1,0.0,9.118632490868232e-14,1.2891754219234758e-13,0.0,7.813165366206008e-05,0.00011031129651315998,0.0,1.0690303165158501e-11,1.5096133091327685e-11,0.0,3.0791687322303006e-05,4.347368566866851e-05,0.0,4.899995385543329e-05,6.918128806356738e-05,4.695811772283159e-10,1.142825817629979e-22,9.481280081544756e-10,1.4177091853829057e-09,3.0810916558293542e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,6.5999999999999925,0.1,0.0,9.118632490868232e-14,1.2891754219234758e-13,0.0,0.00019261196391030618,0.00027194196547780625,0.0,1.1195629731788897e-11,1.5810851945242058e-11,0.0,7.590838091830484e-05,0.00010717233700514555,0.0,0.00012079582219558685,0.00017054731514327192,2.853797587798854e-09,1.253421250913155e-22,5.762082293638466e-09,8.615879881437446e-09,1.872479618606633e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,6.999999999999991,0.1,0.0,9.118632490868232e-14,1.2891754219234758e-13,0.0,0.0006414432661232298,0.0009056308808173729,0.0,1.1869426363465872e-11,1.6763810417127884e-11,0.0,0.00025279281016490717,0.00035690915695751804,0.0,0.00040227857683471866,0.000567962781922471,3.164995874267974e-08,1.408832821977387e-22,6.39042048710708e-08,9.555416361375068e-08,2.0766680373843629e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,7.29999999999999,0.1,0.0,9.118632490868232e-14,1.2891754219234758e-13,0.0,0.0015813008100330384,0.002232582242358945,0.0,1.2374791898414122e-11,1.7478529271042256e-11,0.0,0.0006231906955350625,0.0008798607271065496,0.0,0.0009917064735160393,0.001400155016905393,1.9234709629316493e-07,1.531354745290558e-22,3.88366643001475e-07,5.807137392946401e-07,1.2620587270165259e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,7.599999999999989,0.1,0.0,9.118632490868232e-14,1.2891754219234758e-13,0.0,0.003898259415713879,0.005503813501145,0.0,1.2880170889680486e-11,1.819324812495663e-11,0.0,0.0015363041493721918,0.0021690530612666938,0.0,0.0024447777889442393,0.0034516946070472423,1.1689558824770706e-06,1.6589880214737257e-22,2.3602304393782136e-06,3.5291863218552846e-06,7.669941478659167e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,7.899999999999988,0.1,0.0,9.118632490868232e-14,1.2891754219234758e-13,0.0,0.009610079483791835,0.01356812863627345,0.0,1.3385561813113755e-11,1.8907966978871e-11,0.0,0.0037873326042056777,0.005347199890395893,0.0,0.006026922881852518,0.008509197564889378,7.104125206522828e-06,1.7917326505268917e-22,1.4343888254879362e-05,2.1448013461402188e-05,4.661272969803264e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,8.199999999999987,0.1,0.0,9.118632490868232e-14,1.2891754219234758e-13,0.0,0.023690990731022002,0.03344846525998112,0.0,1.3890963366340202e-11,1.9622685832785373e-11,0.0,0.009336620135975906,0.013182041131585961,0.0,0.014857710008680847,0.020977071103129692,4.317408013979773e-05,1.9295886324500556e-22,8.717247556351077e-05,0.0001303465557033085,0.0002832807233585905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,8.499999999999986,0.1,0.0,9.118632490868232e-14,1.2891754219234758e-13,0.0,0.058403579571218465,0.08245793198460179,0.0,1.4396374429845926e-11,2.0337404686699746e-11,0.0,0.02301685240675742,0.032496673392132566,0.0,0.03662757115521641,0.051713161988556966,0.0002623829312870497,2.0725559672432167e-22,0.000529775494714455,0.0007921584260015047,0.0017215891184830044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,8.799999999999985,0.1,0.0,9.118632490868232e-14,1.2891754219234758e-13,0.0,0.14397785831156334,0.20327720552584339,0.0,1.4901794035975587e-11,2.1052123540614118e-11,0.0,0.056741678145392625,0.0801115526061347,0.0,0.09029513753779031,0.12748448578485036,0.0015945864372295855,2.220634654906375e-22,0.0032196180387553276,0.004814204475984913,0.010462657175555662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,9.199999999999983,0.1,0.0,9.118632490868232e-14,1.2891754219234758e-13,0.0,0.47948022443612687,0.6769610360321087,0.0,1.557569869533066e-11,2.200508201249996e-11,0.0,0.18896317038586694,0.26679036397543787,0.0,0.30070410353251864,0.42455340406556824,0.017684714278870663,2.4260238984772527e-22,0.035707079762278174,0.05339179404114884,0.116035793624093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,9.499999999999982,0.1,0.0,9.118632490868232e-14,1.2891754219234758e-13,0.0,1.1820257649255763,1.6688600398101698,0.0,1.6081135147029913e-11,2.2719800866414346e-11,0.0,0.4658363883110044,0.6576977901921647,0.0,0.7413027271610331,1.046618893996141,0.10747576222676106,2.586029076170408e-22,0.21700354067464084,0.3244793029014019,0.7051872689972629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,9.799999999999981,0.1,0.0,9.118632490868232e-14,1.2891754219234758e-13,0.0,2.9139573182418435,4.114112458819717,0.0,1.6586577726383345e-11,2.343451972032873e-11,0.0,1.1483906638084773,1.6213718395907704,0.0,1.8274766683952415,2.5801491609298917,0.6531651732719385,2.751145606733562e-22,1.3188011167224756,1.971966289994414,4.285652459682967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,10.09999999999998,0.1,0.0,9.118632490868232e-14,1.2891754219234758e-13,0.0,7.183555134324693,10.142205409712433,0.0,1.7092025889773022e-11,2.4149238574243116e-11,0.0,2.831039287215049,3.997043446733467,0.0,4.505137848769164,6.360643526345294,3.9694972590678974,2.921373490166712e-22,8.014783445755095,11.984280704822993,26.045304293867016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,10.399999999999979,0.1,0.0,9.118632490868232e-14,1.2891754219234758e-13,0.0,17.709066651332414,25.00279989971654,0.0,1.7597479156032153e-11,2.48639574281575e-11,0.0,6.979143681973196,9.85360416714102,0.0,11.106170266039662,15.680405878029632,24.123926281641058,3.0967127264698604e-22,48.70844653362638,72.83237281526743,158.28578778654176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,10.699999999999978,0.1,0.0,9.118632490868232e-14,1.2891754219234758e-13,0.0,43.65680165282334,61.637481945161106,0.0,1.8102937097728113e-11,2.5578676282071887e-11,0.0,17.205146800185865,24.29133342597306,0.0,27.379188410841362,38.65570008464559,146.60894850415065,3.2771633156430074e-22,296.01707641594584,442.6260249200965,961.9542291585979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,10.999999999999977,0.1,0.0,9.118632490868232e-14,1.2891754219234758e-13,0.0,107.62375951702454,151.9501494143915,0.0,1.8608399333865748e-11,2.6293395135986272e-11,0.0,42.41452675355422,59.88355830037494,0.0,67.49580999388517,95.29492799212127,890.990277890641,3.4627252576861514e-22,1798.9920797279667,2689.9823576186077,5846.108813281707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,11.399999999999975,0.1,0.0,9.118632490868232e-14,1.2891754219234758e-13,0.0,358.41250156822355,506.02983402250015,0.0,1.928235507857812e-11,2.724635360787212e-11,0.0,141.25037728466367,199.42637229513133,0.0,224.7769657354812,317.3545849140971,9881.50163695322,3.718092173763674e-22,19951.66908305983,29833.17072001305,64836.09893590749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,11.699999999999974,0.1,0.0,9.118632490868232e-14,1.2891754219234758e-13,0.0,883.5668078350642,1247.4764779695065,0.0,1.9787826070179644e-11,2.7961072461786506e-11,0.0,348.21370464710805,491.63051622348394,0.0,554.125386867808,782.3498798659953,60053.10030060346,3.9155806058368136e-22,121252.78410406342,181305.8844046669,394030.06704337464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,11.999999999999973,0.1,0.0,9.118632490868232e-14,1.2891754219234758e-13,0.0,2178.189378138199,3075.30793336191,0.0,2.0293300349573374e-11,2.867579131570089e-11,0.0,858.4244972294922,1211.978945916323,0.0,1366.042749828476,1928.6670608272934,364962.22823339043,4.118180390779949e-22,736892.6174437066,1101854.845677097,2394648.91136781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,12.299999999999972,0.1,0.0,9.118632490868232e-14,1.2891754219234758e-13,0.0,5369.722951294629,7581.320411261397,0.0,2.0798777677048915e-11,2.939051016961527e-11,0.0,2116.2079711667284,2987.7985944158063,0.0,3367.6002554348115,4754.59475005905,2217994.197973869,4.325891528593083e-22,4478336.1772296,6696330.375203469,14553060.510693993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,12.599999999999971,0.1,0.0,9.118632490868232e-14,1.2891754219234758e-13,0.0,13237.565504201479,18689.646833309394,0.0,2.1304257835644536e-11,3.010522902352966e-11,0.0,5216.924949932268,7365.590360188813,0.0,8301.886219760387,11721.137202183701,13479472.344463462,4.538714019276216e-22,27216305.933225792,40695778.277689256,88443683.42369941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,12.89999999999997,0.1,0.0,9.118632490868232e-14,1.2891754219234758e-13,0.0,32633.553363451767,46074.15064992804,0.0,2.1809740628511254e-11,3.081994787744404e-11,0.0,12860.88432897294,18157.82411020046,0.0,20466.00236908123,28895.219158416927,81919138.8557888,4.756647862829345e-22,165402345.72322175,247321484.57901055,537501038.4793996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,13.199999999999969,0.1,0.0,9.118632490868232e-14,1.2891754219234758e-13,0.0,80448.99228542055,113583.06430536078,0.0,2.2315225876635156e-11,3.153466673135843e-11,0.0,31704.950197792125,44763.088943833856,0.0,50453.26349742815,71233.16413849268,497849258.4415119,4.979693059252471e-22,1005203867.0444789,1503053125.4859908,3266568681.704375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,13.599999999999968,0.1,0.0,9.118632490868232e-14,1.2891754219234758e-13,0.0,267914.1176916347,378258.391977369,0.0,2.2989209746828267e-11,3.2487625203244275e-11,0.0,105584.96156872393,149071.64327169326,0.0,168021.26652650046,237223.23646813718,5521382650.652854,5.285037647836637e-22,11148184109.468914,16669566760.121769,36227784496.03214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,13.899999999999967,0.1,0.0,9.118632490868232e-14,1.2891754219234758e-13,0.0,660468.0939057197,932491.3569529897,0.0,2.3494700113620854e-11,3.320234405715866e-11,0.0,260290.4950035829,367494.8708763878,0.0,414209.92142754723,584808.2220160973,33555238697.49651,5.520009334289762e-22,67751141789.21022,101306380486.70673,220168032748.47903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,14.199999999999966,0.1,0.0,9.118632490868232e-14,1.2891754219234758e-13,0.0,1628201.2565292856,2298799.310826797,0.0,2.4000192444255273e-11,3.3917062911073045e-11,0.0,641674.1625189856,905956.875207383,0.0,1021119.9008070488,1441682.7863469655,203926102443.34955,5.760092373612879e-22,411745730844.4415,615671833287.791,1338032764593.8289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,14.499999999999964,0.1,0.0,9.118632490868232e-14,1.2891754219234758e-13,0.0,4013879.4836953534,5667053.353422305,0.0,2.4505686617203766e-11,3.463178176498743e-11,0.0,1581870.021180658,2233385.8912866283,0.0,2517288.4517846624,3554069.8270003786,1239325269971.5757,6.005286765805997e-22,2502312763910.0947,3741638033881.6704,8131660426706.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,14.799999999999963,0.1,0.0,9.118632490868232e-14,1.2891754219234758e-13,0.0,9895108.75576498,13970551.30444779,0.0,2.5011182520762812e-11,3.534650061890182e-11,0.0,3899662.6482308405,5505794.675112276,0.0,6205677.848879587,8761575.33045174,7531782868339.753,6.255592510869112e-22,15207368770006.775,22739151638346.527,49418745971691.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,15.099999999999962,0.1,0.0,9.118632490868232e-14,1.2891754219234758e-13,0.0,24393651.500037972,34440526.95080802,0.0,2.5516680052080098e-11,3.60612194728162e-11,0.0,9613538.765123365,13573012.672266535,0.0,15298380.89741854,21599238.621591758,45773094885023.445,6.511009608802226e-22,92420127588529.69,138193222473553.12,300333797190271.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,15.399999999999961,0.1,0.0,9.118632490868232e-14,1.2891754219234758e-13,0.0,60135795.18856961,84903585.46349567,0.0,2.6022179116294882e-11,3.6775938326730586e-11,0.0,23699518.631555967,33460505.49873641,0.0,37713923.24607306,53246943.77859184,278177989458584.06,6.771538059605337e-22,561667183367468.4,839845172826052.5,1825226196277751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,15.79999999999996,0.1,0.0,9.118632490868232e-14,1.2891754219234758e-13,0.0,200266380.6212804,282748963.5619845,0.0,2.669618010258424e-11,3.7728896798616435e-11,0.0,78924986.42323528,111431374.75737739,0.0,125596258.99742715,177324880.73443294,3085124862088274.0,7.126860320696144e-22,6229153481907873.0,9314278343996148.0,2.0242617785939784e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,16.09999999999996,0.1,0.0,9.118632490868232e-14,1.2891754219234758e-13,0.0,493701324.2227674,697039299.85707,0.0,2.7201682414014852e-11,3.844361565253082e-11,0.0,194567706.2247497,274703208.3318875,0.0,309622809.3407034,437145406.8558285,1.8749307503024164e+16,7.39931526152925e-22,3.785659230556051e+16,5.660589980858467e+16,1.2302097402886626e+17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,16.399999999999963,0.1,0.0,9.118632490868232e-14,1.2891754219234758e-13,0.0,1217083949.8030758,1718357441.2598073,0.0,2.7707185990699874e-11,3.9158334506445206e-11,0.0,479652819.98978776,677204717.5415144,0.0,763289327.4790407,1077660991.191299,1.1394564160525045e+17,7.676881555232354e-22,2.3006682772415574e+17,3.440124693294062e+17,7.476384828805565e+17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,16.699999999999967,0.1,0.0,9.118632490868232e-14,1.2891754219234758e-13,0.0,3000383568.345197,4236134600.3567133,0.0,2.8212690764628343e-11,3.987305336035959e-11,0.0,1182451251.4856918,1669460769.116352,0.0,1881678545.2079282,2656674858.5749865,6.924847351689123e+17,7.959559201805454e-22,1.3981909621400788e+18,2.090675697308991e+18,4.5436422975547433e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,16.99999999999997,0.1,0.0,9.118632490868232e-14,1.2891754219234758e-13,0.0,7396615129.673208,10443017221.831999,0.0,2.8718196672577743e-11,4.0587772214273976e-11,0.0,2915006237.5737677,4115593390.631844,0.0,4638757572.033585,6549296450.25218,4.208455028962355e+18,8.247348201248552e-22,8.497261365093972e+18,1.2705716394056327e+19,2.761319247316855e+19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,17.299999999999976,0.1,0.0,9.118632490868232e-14,1.2891754219234758e-13,0.0,18234307091.171276,25744368152.583332,0.0,2.922370365569985e-11,4.130249106818836e-11,0.0,7186140954.578536,10145856237.14769,0.0,11435572705.496912,16145477439.528805,2.5576150391933776e+19,8.540248553561649e-22,5.164062181907091e+19,7.721677221100469e+19,1.6781435434972555e+20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,17.59999999999998,0.1,0.0,9.118632490868232e-14,1.2891754219234758e-13,0.0,44951636561.605034,63465613193.681786,0.0,2.972921165914889e-11,4.2017209922102747e-11,0.0,17715441275.368477,25011800004.145958,0.0,28191238941.028927,39802205279.6673,1.554345868897405e+20,8.838260258744742e-22,3.138368595810291e+20,4.692714464707696e+20,1.0198624281918732e+21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,17.999999999999986,0.1,0.0,9.118632490868232e-14,1.2891754219234758e-13,0.0,149699551306.6231,211355459894.62042,0.0,3.040322382962404e-11,4.297016839398858e-11,0.0,58996597520.69327,83295192887.1431,0.0,93883474397.33675,132550730677.28044,1.7238427431849458e+21,9.243560192342191e-22,3.480598519018671e+21,5.204441262203617e+21,1.1310754453464442e+22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,18.29999999999999,0.1,0.0,9.118632490868232e-14,1.2891754219234758e-13,0.0,369042804320.6997,521038379522.19025,0.0,3.0908734020589184e-11,4.368488724790295e-11,0.0,145439779908.3651,205341240512.75552,0.0,231443717556.62622,326767134149.3002,1.0476353186222018e+22,9.553498387555274e-22,2.1152729579793687e+22,3.1629082766015702e+22,6.873913466039059e+22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
