step,time,dt,psi_mean,psi_rms,psi_max_abs,omega_mean,omega_rms,omega_max_abs,du_par_mean,du_par_rms,du_par_max_abs,db_par_mean,db_par_rms,db_par_max_abs,s_mean,s_rms,s_max_abs,alfvenic_energy,du_par_energy,db_par_energy,total_energy_proxy,total_energy,total_energy_rhs_dissipation,total_energy_rhs_forcing,total_energy_rhs_total,auto_dissipation_enabled,auto_dissipation_nu_perp,auto_dissipation_nu_par,auto_dissipation_kd,auto_dissipation_ud,auto_dissipation_Ed
32,3.2000000000000015,0.1,0.0,7.336773681440514e-12,1.02481682095049e-11,0.0,1.1716494333876137e-11,1.6420356393294653e-11,0.0,4.308594979565505e-12,6.0022204645301804e-12,0.0,1.4047666425706367e-12,1.954109196545064e-12,0.0,1.0238493008008255e-12,1.4384048126146477e-12,3.5516346770686036e-22,9.281995348968531e-24,9.866846600395896e-25,3.654321477158685e-22,4.646247474152027e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,3.5000000000000018,0.1,0.0,3.680576455530227e-12,5.109239810844049e-12,0.0,3.835446652672984e-11,5.387719801233652e-11,0.0,5.610679772904122e-12,7.789297034471688e-12,0.0,1.4669499719877734e-12,2.039906089035477e-12,0.0,1.0238493008008255e-12,1.4384048126146477e-12,1.4463260681367774e-22,1.5739863757037722e-23,1.0759711101574644e-24,1.614484416808729e-22,2.695696863919945e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,3.800000000000002,0.1,0.0,1.6103192336847751e-12,2.2701482246565974e-12,0.0,9.645432172667038e-12,1.3434154102545677e-11,0.0,4.648777789359341e-12,6.48043145948435e-12,0.0,1.5365318945381838e-12,2.135965257555984e-12,0.0,1.0238493008008255e-12,1.4384048126146477e-12,2.04335769079583e-23,1.0805567467420362e-23,1.1804651314665498e-24,3.241960950684521e-23,1.5099025634887535e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,4.100000000000001,0.1,0.0,5.3152640004579386e-12,7.38448544625789e-12,0.0,4.271530920057176e-11,5.99252196486871e-11,0.0,4.172880118506848e-12,5.838640821499943e-12,0.0,1.6138700271735953e-12,2.242780743312285e-12,0.0,1.0238493008008255e-12,1.4384048126146477e-12,2.5381503637622255e-22,8.706464241714865e-24,1.3022882323046505e-24,2.6382378885024204e-22,3.945767457760823e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,4.4,0.1,0.0,8.31164656399673e-12,1.1595979783510329e-11,0.0,2.6574734306321773e-13,3.689842560284346e-13,0.0,6.03547543888736e-12,8.403380280301231e-12,0.0,1.6993618710109136e-12,2.3609019082998802e-12,0.0,1.0238493008008255e-12,1.4384048126146477e-12,4.49045262148512e-22,1.8213481886706286e-23,1.4439153843228565e-24,4.687026594195412e-22,6.13618331547202e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,4.799999999999999,0.1,0.0,4.151530038488357e-12,5.773763575367485e-12,0.0,3.2839342491777235e-11,4.6157087181216574e-11,0.0,7.848242900054191e-12,1.089493004387359e-11,0.0,1.826800389250359e-12,2.5370421819470294e-12,0.0,1.0238493008008255e-12,1.4384048126146477e-12,1.5350659599661027e-22,3.0797458309125516e-23,1.6685998310826305e-24,1.859726541368184e-22,3.533567709404566e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,5.099999999999998,0.1,0.0,3.1278445574495017e-12,4.383582783346037e-12,0.0,1.9141712794331148e-11,2.6762646312325187e-11,0.0,6.895019979358476e-12,9.602257446476153e-12,0.0,1.933103239314762e-12,2.6840121861162036e-12,0.0,1.0238493008008255e-12,1.4384048126146477e-12,7.768468172966899e-23,2.3770650257876275e-23,1.8684440669246125e-24,1.0332377605446988e-22,2.906923164423063e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,5.399999999999997,0.1,0.0,7.318393079979678e-12,1.0170252089177118e-11,0.0,4.0412189533098275e-11,5.669006711871003e-11,0.0,6.92334298580085e-12,9.656265389094598e-12,0.0,2.049200836121753e-12,2.844557164286591e-12,0.0,1.0238493008008255e-12,1.4384048126146477e-12,4.1094597392353915e-22,2.3966339049518912e-23,2.099612033381045e-24,4.370119250064391e-22,6.474972620399187e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,5.699999999999996,0.1,0.0,9.561732239719782e-12,1.332242339656764e-11,0.0,7.461195479471143e-12,1.0476174996625401e-11,0.0,9.111033322468083e-12,1.2666336744619265e-11,0.0,2.1756900672276204e-12,3.019502814450747e-12,0.0,1.0238493008008255e-12,1.4384048126146477e-12,5.96414834486739e-22,4.1505464101561894e-23,2.3668136343164636e-24,6.402871122226173e-22,8.77492609349639e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,5.999999999999995,0.1,0.0,6.445215007802353e-12,8.945194586382525e-12,0.0,3.434648919512382e-11,4.827362353628696e-11,0.0,1.0701046742692106e-11,1.485348629061704e-11,0.0,2.3132212830483975e-12,3.209748898649982e-12,0.0,1.0238493008008255e-12,1.4384048126146477e-12,3.1538753569192573e-22,5.725620069464066e-23,2.675496352174037e-24,3.753192327387404e-22,6.433930016515193e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,6.299999999999994,0.1,0.0,4.6072612990373094e-12,6.444158833623339e-12,0.0,9.814376347214149e-12,1.3633273037630102e-11,0.0,1.0163051864353872e-11,1.413266641734847e-11,0.0,2.462501642180833e-12,3.416273870535724e-12,0.0,1.0238493008008255e-12,1.4384048126146477e-12,1.416792600615512e-22,5.1643811598773354e-23,3.0319571688716494e-24,1.963550288291962e-22,5.000748794117363e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,6.5999999999999925,0.1,0.0,8.27480528327465e-12,1.1480820312642278e-11,0.0,4.282525440748099e-11,6.004466378408743e-11,0.0,1.0021671658902871e-11,1.3958721126907324e-11,0.0,2.6242987481881777e-12,3.6401399076494285e-12,0.0,1.0238493008008255e-12,1.4384048126146477e-12,5.156091705203103e-22,5.0216951419428487e-23,3.443471959871019e-24,5.692695938996098e-22,9.14140923582087e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,6.999999999999991,0.1,0.0,1.1315366579044664e-11,1.5743417292517244e-11,0.0,1.37326965519314e-11,1.9303279761913274e-11,0.0,1.3006915315831937e-11,1.8070470576946094e-11,0.0,2.860946539025035e-12,3.96888455102709e-12,0.0,1.0238493008008255e-12,1.4384048126146477e-12,8.39497229725255e-22,8.458992301661171e-23,4.092507549579663e-24,9.281796602914463e-22,1.3379545489447879e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,7.29999999999999,0.1,0.0,8.113247051764152e-12,1.127876719524315e-11,0.0,2.8814326533096613e-11,4.053559650530911e-11,0.0,1.4481784427455687e-11,2.0105455804584664e-11,0.0,3.0553042755385384e-12,4.23907038961706e-12,0.0,1.0238493008008255e-12,1.4384048126146477e-12,4.597943403360041e-22,1.0486104010164903e-22,4.6674421080620345e-24,5.693228225457151e-22,1.036591167047294e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,7.599999999999989,0.1,0.0,7.331688953839685e-12,1.0229057629555858e-11,0.0,1.9623310446758152e-11,2.7392192083518172e-11,0.0,1.4080038728810934e-11,1.95776033885632e-11,0.0,3.265227186326826e-12,4.530871472585289e-12,0.0,1.0238493008008255e-12,1.4384048126146477e-12,3.6420935944881975e-22,9.912374530240794e-23,5.330854289163898e-24,4.686639590403916e-22,1.0022735216521567e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,7.899999999999988,0.1,0.0,1.1574993376810953e-11,1.605683742164127e-11,0.0,4.17748679532019e-11,5.855547210078502e-11,0.0,1.456049414426142e-11,2.0261398927020368e-11,0.0,3.491794831956869e-12,4.845788560723143e-12,0.0,1.0238493008008255e-12,1.4384048126146477e-12,9.379938194338922e-22,1.0600399486253553e-22,6.096315574240348e-24,1.050094129870668e-21,1.6602498209900782e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,8.199999999999987,0.1,0.0,1.4212455539170064e-11,1.975724321931867e-11,0.0,2.1472279830838923e-12,3.036322344842611e-12,0.0,1.7146937985517625e-11,2.382699373770294e-11,0.0,3.736172390363154e-12,5.185441302657824e-12,0.0,1.0238493008008255e-12,1.4384048126146477e-12,1.3131376312518861e-21,1.470087411395936e-22,6.979492065255961e-24,1.4671258644567357e-21,2.165599204677707e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,8.499999999999986,0.1,0.0,1.1773093750473029e-11,1.634817971236859e-11,0.0,2.897684647555647e-11,4.077490619192218e-11,0.0,1.9297501950333785e-11,2.6793430783180744e-11,0.0,3.999616648168926e-12,5.551576564859769e-12,0.0,1.0238493008008255e-12,1.4384048126146477e-12,9.332318112681977e-22,1.8619679076156814e-22,7.998466666155013e-24,1.1274270686959208e-21,1.9277978690067973e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,8.799999999999985,0.1,0.0,1.0351821428271673e-11,1.442787249672195e-11,0.0,1.1704404101840506e-11,1.6252928055106507e-11,0.0,1.947352661582727e-11,2.706264390718368e-11,0.0,4.283482463235116e-12,5.946077415943646e-12,0.0,1.0238493008008255e-12,1.4384048126146477e-12,7.018103091760206e-22,1.8960911942866645e-22,9.174111006421389e-24,9.005935396111083e-22,1.8185287739486226e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,9.199999999999983,0.1,0.0,1.582586362260563e-11,2.195473983809256e-11,0.0,3.965572065563938e-11,5.5554316506294365e-11,0.0,2.067380559510548e-11,2.875093586589316e-11,0.0,4.696276418973765e-12,6.5197319410233334e-12,0.0,1.0238493008008255e-12,1.4384048126146477e-12,1.6884604353669173e-21,2.1370311889210725e-22,1.1027506101704527e-23,1.913191060360729e-21,3.016465804226557e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,9.499999999999982,0.1,0.0,1.7889561827384313e-11,2.4842577486572778e-11,0.0,7.044529209698473e-12,9.95142469867212e-12,0.0,2.3778231220077442e-11,3.3033353155579747e-11,0.0,5.033665584463975e-12,6.988581337745899e-12,0.0,1.0238493008008255e-12,1.4384048126146477e-12,2.0821454143575952e-21,2.8270213997773265e-22,1.2668894608108522e-23,2.3775164489434366e-21,3.644930043449664e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,9.799999999999981,0.1,0.0,1.5476248001598055e-11,2.1507768792607005e-11,0.0,2.281488877165743e-11,3.2158061827312296e-11,0.0,2.6055350337258453e-11,3.618284951325151e-11,0.0,5.396794369918128e-12,7.493186976212518e-12,0.0,1.0238493008008255e-12,1.4384048126146477e-12,1.576862606640025e-21,3.394406405986371e-22,1.4562694735589996e-23,1.9308659419742523e-21,3.387659549228627e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,10.09999999999998,0.1,0.0,1.5190564794393015e-11,2.1149014134623482e-11,0.0,2.2436706611871972e-11,3.1252242286380795e-11,0.0,2.659348886084991e-11,3.6958802005589797e-11,0.0,5.787530349130493e-12,8.036144091465633e-12,0.0,1.0238493008008255e-12,1.4384048126146477e-12,1.5192579436986727e-21,3.53606824896074e-22,1.6747753771053262e-23,1.8896125223658e-21,3.564912033166501e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,10.399999999999979,0.1,0.0,1.9756384717468286e-11,2.742598546581838e-11,0.0,4.5447471186722436e-11,6.362352314193581e-11,0.0,2.795324100843042e-11,3.886496292546335e-11,0.0,6.207883086844035e-12,8.620245163869443e-12,0.0,1.0238493008008255e-12,1.4384048126146477e-12,2.61648704645953e-21,3.9069184143769803e-22,1.9268906209962106e-23,3.02644779410719e-21,4.953862548798776e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,10.699999999999978,0.1,0.0,2.3051166409098397e-11,3.199133004518358e-11,0.0,5.541386950185423e-12,7.770506095406053e-12,0.0,3.139458443056219e-11,4.362054969945249e-11,0.0,6.660014473520212e-12,9.248494281103458e-12,0.0,1.0238493008008255e-12,1.4384048126146477e-12,3.454996810611637e-21,4.92809965783849e-22,2.2177896393749346e-23,3.969984672789236e-21,6.188298445859545e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,10.999999999999977,0.1,0.0,2.1569089980303448e-11,2.995784738788301e-11,0.0,2.0997206369610342e-11,2.962570546517972e-11,0.0,3.45833777301601e-11,4.802996090095103e-11,0.0,7.1462498436125154e-12,9.924122588472748e-12,0.0,1.0238493008008255e-12,1.4384048126146477e-12,3.0409237027339266e-21,5.980050076134667e-22,2.553444341366594e-23,3.6644631537610594e-21,6.2184316288230284e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,11.399999999999975,0.1,0.0,2.1869528906081678e-11,3.042365624942553e-11,0.0,3.3146856615257254e-11,4.6231481994361615e-11,0.0,3.636928468449104e-11,5.0544754501838314e-11,0.0,7.85196342947254e-12,1.0904704467395024e-11,0.0,1.0238493008008255e-12,1.4384048126146477e-12,3.151054149479562e-21,6.61362434230777e-22,3.082666484888709e-23,3.8432432485592266e-21,6.92643386714331e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,11.699999999999974,0.1,0.0,2.7105300243095045e-11,3.762477239099345e-11,0.0,4.57660349852351e-11,6.400961842673883e-11,0.0,3.878894289159918e-11,5.391676039212499e-11,0.0,8.427827217767981e-12,1.1704852208530273e-11,0.0,1.0238493008008255e-12,1.4384048126146477e-12,4.8560913027929726e-21,7.522910453238715e-22,3.5514135806275405e-23,5.64389648392312e-21,9.195834198246035e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,11.999999999999973,0.1,0.0,3.0113005396306906e-11,4.177188226708314e-11,0.0,3.1362343051601606e-12,4.4062444698192145e-12,0.0,4.311578273975614e-11,5.989981650436356e-11,0.0,9.046886969873082e-12,1.2565012423642528e-11,0.0,1.0238493008008255e-12,1.4384048126146477e-12,5.894533417356934e-21,9.294853606309264e-22,4.0923081922829677e-23,6.864941859910689e-21,1.0957774185889032e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,12.299999999999972,0.1,0.0,2.888493071099559e-11,4.013574195901175e-11,0.0,1.3201688699483066e-11,1.8670002140606125e-11,0.0,4.684106824012474e-11,6.506124829436901e-11,0.0,9.712326558714094e-12,1.3489608999031957e-11,0.0,1.0238493008008255e-12,1.4384048126146477e-12,5.429908197414298e-21,1.0970428369380109e-21,4.7164643591551575e-23,6.574115677943861e-21,1.1291104170794393e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,12.599999999999971,0.1,0.0,2.955073871556487e-11,4.109999799007635e-11,0.0,2.9402546141088125e-11,4.0862304395973395e-11,0.0,4.901294019733555e-11,6.810493565003443e-11,0.0,1.042756839465726e-11,1.4483397223371792e-11,0.0,1.0238493008008255e-12,1.4384048126146477e-12,5.7093504049612544e-21,1.201134153393795e-21,5.436709131262749e-23,6.964851649667678e-21,1.24020849146258e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,12.89999999999997,0.1,0.0,3.492781845297192e-11,4.850920368882183e-11,0.0,5.3400285384820616e-11,7.462194161136096e-11,0.0,5.2007518444830946e-11,7.228278899944626e-11,0.0,1.1196291027080695e-11,1.5551488244613053e-11,0.0,1.0238493008008255e-12,1.4384048126146477e-12,8.039367819136023e-21,1.3523909873947152e-21,6.267846638154384e-23,9.454437272912282e-21,1.572280804476204e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,13.199999999999969,0.1,0.0,3.9379016606628946e-11,5.4645225229037804e-11,0.0,1.7567455479937993e-11,2.4455977842208494e-11,0.0,5.7114763326361675e-11,7.935518981708978e-11,0.0,1.2022448063323717e-11,1.669937535710765e-11,0.0,1.0238493008008255e-12,1.4384048126146477e-12,1.0091464994500432e-20,1.631048094913154e-21,7.226962871765806e-23,1.1794782718131244e-20,1.9022269723592427e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,13.599999999999968,0.1,0.0,3.91750905085414e-11,5.444431183725186e-11,0.0,2.981918601110716e-12,4.205030836460971e-12,0.0,6.351878587862196e-11,8.82349576788048e-11,0.0,1.3220722384749378e-11,1.8364285544751102e-11,0.0,1.0238493008008255e-12,1.4384048126146477e-12,9.975812150080804e-21,2.017318079747112e-21,8.739375018730661e-23,1.2080523980015223e-20,2.082042313244126e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,13.899999999999967,0.1,0.0,4.142704971211498e-11,5.759593241870181e-11,0.0,4.3114784839947023e-11,5.999823040439524e-11,0.0,6.687010905609891e-11,9.291940649009387e-11,0.0,1.4197968587932962e-11,1.9722088809283068e-11,0.0,1.0238493008008255e-12,1.4384048126146477e-12,1.1226798475325097e-20,2.235805742587281e-21,1.0079115601196556e-22,1.356339537392434e-20,2.3643035108816274e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,14.199999999999966,0.1,0.0,4.7880602889123896e-11,6.649421141487809e-11,0.0,5.7692336005315974e-11,8.05191513478029e-11,0.0,7.150699569586768e-11,9.937267590357117e-11,0.0,1.524808709361849e-11,2.1181137962985334e-11,0.0,1.0238493008008255e-12,1.4384048126146477e-12,1.5029604465966958e-20,2.5566252167244185e-21,1.1625208000728732e-22,1.7702481762698666e-20,2.932821389712277e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,14.499999999999964,0.1,0.0,5.251692482570298e-11,7.290353882411296e-11,0.0,1.906248827999205e-11,2.6667728812890347e-11,0.0,7.815550453101948e-11,1.0858360308084196e-10,0.0,1.637647875830347e-11,2.2748937035325397e-11,0.0,1.0238493008008255e-12,1.4384048126146477e-12,1.7941154150058757e-20,3.0541414442491026e-21,1.3409452826058232e-22,2.1129390122568442e-20,3.453936708232205e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,14.799999999999963,0.1,0.0,5.321225804806448e-11,7.39336174684495e-11,0.0,4.357426891695354e-12,6.156301107206593e-12,0.0,8.449889402733383e-11,1.1738249035103794e-10,0.0,1.7588947005325858e-11,2.4433549367016025e-11,0.0,1.0238493008008255e-12,1.4384048126146477e-12,1.8405768918464965e-20,3.570031545921297e-21,1.5468552837808072e-22,2.2130485992764345e-20,3.759956296426779e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,15.099999999999962,0.1,0.0,5.5649872548013974e-11,7.73600682908753e-11,0.0,4.379902006067921e-11,6.076091898981336e-11,0.0,8.956123835830666e-11,1.2444006299444828e-10,0.0,1.889172767235697e-11,2.6243639080548436e-11,0.0,1.0238493008008255e-12,1.4384048126146477e-12,2.020368689720767e-20,4.010607708136709e-21,1.7844868722324902e-22,2.4392743292567627e-20,4.2238136148587903e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,15.399999999999961,0.1,0.0,6.272009332072813e-11,8.712674782915247e-11,0.0,6.91730150044219e-11,9.644855134503214e-11,0.0,9.555070276146257e-11,1.3277903922361143e-10,0.0,2.02915210828525e-11,2.8188515640603735e-11,0.0,1.0238493008008255e-12,1.4384048126146477e-12,2.5753800536384036e-20,4.564968399104685e-21,2.058729139279236e-22,3.0524641849416646e-20,5.1112457375904374e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,15.79999999999996,0.1,0.0,7.04349484569159e-11,9.780552435351882e-11,0.0,2.4629066963033978e-11,3.451216176444532e-11,0.0,1.0673369225815923e-10,1.4828521736393702e-10,0.0,2.232134063997607e-11,3.1008747625253603e-11,0.0,1.0238493008008255e-12,1.4384048126146477e-12,3.227036318758344e-20,5.696040531529717e-21,2.4912112398292364e-22,3.821552484309608e-20,6.312816137508382e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,16.09999999999996,0.1,0.0,7.23561539542304e-11,1.0054288512534613e-10,0.0,1.9752820240265503e-11,2.7861669316150293e-11,0.0,1.1488634241955845e-10,1.596043150375897e-10,0.0,2.397642632487495e-11,3.330832112468695e-11,0.0,1.0238493008008255e-12,1.4384048126146477e-12,3.404519128656174e-20,6.599435837272016e-21,2.874345096560782e-22,4.0932061633489836e-20,6.967603673279303e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,16.399999999999963,0.1,0.0,7.69831040754928e-11,1.0699576803675892e-10,0.0,6.316334112013395e-11,8.772154361639596e-11,0.0,1.2214038171681253e-10,1.6970918310201296e-10,0.0,2.5754675839753925e-11,3.5779015806735957e-11,0.0,1.0238493008008255e-12,1.4384048126146477e-12,3.8675035483655656e-20,7.459136422964334e-21,3.316516638054022e-22,4.646582357042539e-20,7.963151408466099e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,16.699999999999967,0.1,0.0,8.585081962920176e-11,1.192532450943663e-10,0.0,8.025377112641064e-11,1.1175149219902818e-10,0.0,1.308471376416596e-10,1.8181757021750738e-10,0.0,2.7665234890941357e-11,3.843353869068838e-11,0.0,1.0238493008008255e-12,1.4384048126146477e-12,4.8155078993076123e-20,8.560486714507706e-21,3.826826107854794e-22,5.709824831836932e-20,9.536703353061262e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,16.99999999999997,0.1,0.0,9.337663992859357e-11,1.2967675005851937e-10,0.0,4.637878962227454e-11,6.459865856357926e-11,0.0,1.4180588342775726e-10,1.9701915278064703e-10,0.0,2.97179296655406e-11,4.1285542241875656e-11,0.0,1.0238493008008255e-12,1.4384048126146477e-12,5.67575102147188e-20,1.0054454287363339e-20,4.415776718030089e-22,6.725354217388514e-20,1.1141183348788142e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
