step,time,dt,psi_mean,psi_rms,psi_max_abs,omega_mean,omega_rms,omega_max_abs,du_par_mean,du_par_rms,du_par_max_abs,db_par_mean,db_par_rms,db_par_max_abs,s_mean,s_rms,s_max_abs,alfvenic_energy,du_par_energy,db_par_energy,total_energy_proxy,total_energy,total_energy_rhs_dissipation,total_energy_rhs_forcing,total_energy_rhs_total,auto_dissipation_enabled,auto_dissipation_nu_perp,auto_dissipation_nu_par,auto_dissipation_kd,auto_dissipation_ud,auto_dissipation_Ed
472,4.719999999999944,0.01,0.0,2.580279590836493e-07,3.6480970017795487e-07,0.0,8.934221101246959e-06,1.2631540263312323e-05,0.0,1.368023755685832e-06,1.9341637012735014e-06,0.0,0.004043621543067089,0.0057170252713392425,0.0,0.007744705320955182,0.010949757678201291,2.8164365902967046e-12,9.35744498060384e-13,8.175437591778138e-06,8.175441343959226e-06,4.756272630136824e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,5.029999999999937,0.01,0.0,4.684263622556261e-07,6.622789327246363e-07,0.0,1.6218949934266288e-05,2.2930965754849774e-05,0.0,2.483065604726924e-06,3.5106520602408016e-06,0.0,0.007340829960104083,0.01037874343350982,0.0,0.014059813392162071,0.019878296693089943,9.281874227544254e-12,3.082807398688942e-12,2.6943892251580857e-05,2.6943904616262482e-05,0.00015675307202124355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,5.34999999999993,0.01,0.0,8.668986687319673e-07,1.2256541710987605e-06,0.0,3.0015719399299148e-05,4.2437360781346984e-05,0.0,4.594300097390437e-06,6.495595316754904e-06,0.0,0.013585393609964658,0.019207544024154262,0.0,0.02601995967104944,0.03678800447288927,3.1789825579350616e-11,1.0553796692440889e-11,9.228145976883427e-05,9.228150211245655e-05,0.0005368712961664295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,5.659999999999924,0.01,0.0,1.5737632544898245e-06,2.225046089181554e-06,0.0,5.448962617269779e-05,7.703949671524461e-05,0.0,8.33904224449062e-06,1.1790053562593048e-05,0.0,0.024662853092293147,0.034869275708795944,0.0,0.04723650021257155,0.06678475289414434,1.0476611482065141e-10,3.476981277769956e-11,0.00030412816132601697,0.00030412830086194454,0.0017693443762533878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,5.969999999999917,0.01,0.0,2.856969596266716e-06,4.039291801096141e-06,0.0,9.891686832425152e-05,0.00013985241360197387,0.0,1.5136771209697519e-05,2.1400940176824148e-05,0.0,0.04477231451602048,0.06330079367212853,0.0,0.08575193856100496,0.1212393379372607,3.4525344521807905e-10,1.1456092132736385e-10,0.0010022800735607288,0.0010022805333750953,0.005831024078424338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,6.28999999999991,0.01,0.0,5.287121403913578e-06,7.475132434513664e-06,0.0,0.00018305169092639148,0.0002588054110478735,0.0,2.8010321384074526e-05,3.9602052861161044e-05,0.0,0.08285585742538887,0.11714474851509746,0.0,0.15869294506752554,0.22436609454928766,1.1823584732966878e-09,3.9228905201957134e-10,0.0034325465548481825,0.0034325481294957077,0.019969729346768376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660,6.599999999999904,0.01,0.0,9.59784799852098e-06,1.3569800898879228e-05,0.0,0.00033229229247945996,0.00046980742371746556,0.0,5.0846247261256216e-05,7.188834949231425e-05,0.0,0.15041037825365033,0.21265588768880644,0.0,0.28807940380466696,0.40729756850722043,3.8962394991926105e-09,1.2926704302764027e-09,0.01131164094320308,0.01131164613211301,0.06580840372195193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
692,6.919999999999897,0.01,0.0,1.7761415312671096e-05,2.511176144084224e-05,0.0,0.0006149194448287399,0.0008693963920096222,0.0,9.409285133676154e-05,0.00013303203570884812,0.0,0.2783437708765313,0.39353296174605645,0.0,0.5331088767388826,0.7537295141742402,1.334270874375173e-08,4.426732336340953e-09,0.03873762739288347,0.03873764516232455,0.2253661908887883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723,7.22999999999989,0.01,0.0,3.224225023450578e-05,4.5585314100200864e-05,0.0,0.0011162529383645804,0.0015782006658549305,0.0,0.00017080575777550012,0.00024149164723742653,0.0,0.5052767119055409,0.7143793454925671,0.0,0.96775113691775,1.3682431972448883,4.396774825742592e-08,1.4587303444631404e-08,0.12765227779703744,0.12765233635208914,0.7426502239434367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
754,7.539999999999884,0.01,0.0,5.8529064954468875e-05,8.275060797803332e-05,0.0,0.002026315165415566,0.002864881097874624,0.0,0.0003100619006655547,0.00043837725435652303,0.0,0.9172242417725098,1.2968063596764718,0.0,1.7567498807374422,2.4837594929880296,1.4488511715536415e-07,4.806919112216815e-08,0.42065015484757773,0.420650347801886,2.447241344649554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
786,7.859999999999877,0.01,0.0,0.00010831038385382217,0.00015313332137875403,0.0,0.0037497694471966686,0.005301566012354579,0.0,0.0005737821687865588,0.0008112349539778469,0.0,1.6973602748963168,2.399792219571845,0.0,3.2509361675015316,4.596296635710662,4.961572228975498e-07,1.6461298860870358e-07,1.4405159513980497,1.440516612168261,8.380575056130102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
817,8.16999999999987,0.01,0.0,0.00019661432162548076,0.00027798077182816935,0.0,0.006806897810329229,0.009623849836644686,0.0,0.0010415791319635542,0.0014726240114982182,0.0,3.081194316572077,4.356309180288631,0.0,5.901378859717863,8.343592860949864,1.634966328777144e-06,5.424435440709755e-07,4.746879208238035,4.7468813856479075,27.61620060658511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
849,8.489999999999863,0.01,0.0,0.00036384223759978925,0.0005144139307631958,0.0,0.012596417541048227,0.01780929202612768,0.0,0.0019274819931722185,0.002725147017341864,0.0,5.701866607069094,8.061514884525797,0.0,10.920724757686733,15.440134126384681,5.598923199988688e-06,1.8575934170015735e-06,16.25564140240481,16.255648858921425,94.57140876561786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
880,8.799999999999857,0.01,0.0,0.0006604774072564984,0.0009338079643787544,0.0,0.022866087431851357,0.032328940132604435,0.0,0.003498929587917196,0.004946919122524179,0.0,10.350513724364982,14.633948179048208,0.0,19.824229374932862,28.028246045355687,1.8449905717273905e-05,6.121254130601197e-06,53.56656717913391,53.56659175029376,311.63739377783696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
912,9.11999999999985,0.01,0.0,0.0012222382360865822,0.0017280466927230302,0.0,0.042314552438663916,0.059825916287743156,0.0,0.006474900291378371,0.009154459174755387,0.0,19.154014201334753,27.08067045829346,0.0,36.68548065226785,51.86732147660915,6.318150086522495e-05,2.0962166891645862e-05,183.43813001246664,183.4382141561344,1067.198884801779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
943,9.429999999999843,0.01,0.0,0.0022187108361040467,0.003136897381573699,0.0,0.07681297572196727,0.10860109325292568,0.0,0.011753789144247748,0.016617952096251092,0.0,34.76999623371151,49.15913708447873,0.0,66.59460574179205,94.15397490246198,0.00020819946772552994,6.907577962371808e-05,604.4763190461563,604.4765963214036,3516.6977199934836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
974,9.739999999999837,0.01,0.0,0.0040275926785899845,0.005694363015638471,0.0,0.13943744846986028,0.19714194381710365,0.0,0.021336476827802587,0.03016631874852574,0.0,63.11745541153105,89.23784811885687,0.0,120.88819424400742,170.91630590891603,0.0006860713593890441,0.0002276226217116783,1991.9065888133052,1991.9075025072864,11588.433059529405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1006,10.05999999999983,0.01,0.0,0.007453211392155167,0.010537632448484699,0.0,0.25803422938389026,0.36481856280554326,0.0,0.03948394936442715,0.05582390249304426,0.0,116.80121980144149,165.13798670701112,0.0,223.7081399316665,316.2870379357957,0.0023494438942203108,0.0007794911287063238,6821.262473552321,6821.265602487344,39684.46311712614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1037,10.369999999999823,0.01,0.0,0.013529703351240902,0.019128806839206675,0.0,0.4684056804068106,0.6622496850278954,0.0,0.0716746219371354,0.10133629413102849,0.0,212.0275102687079,299.7725214837054,0.0,406.09404608362473,574.1511372733157,0.007742028117102302,0.0025686257149156455,22477.83255537351,22477.842866027342,130770.61914241937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1069,10.689999999999817,0.01,0.0,0.02503722355974469,0.035398574590345594,0.0,0.8668022762309107,1.2255178756942933,0.0,0.13263657467280035,0.18752661095817927,0.0,392.36486104778714,554.7402956756724,0.0,751.4922651418663,1062.4882163237507,0.02651249046331149,0.008796230470466673,76975.09209252463,76975.12740124557,447822.55703300145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100,10.99999999999981,0.01,0.0,0.04544969774456147,0.06425850341911629,0.0,1.5734932104178674,2.2246642741128677,0.0,0.2407731903225341,0.34041425226909816,0.0,712.2540683345912,1007.0117680999207,0.0,1364.1726777991425,1928.718980119304,0.0873655442042904,0.028985864589045614,253652.92892958823,253653.04528099703,1475691.683431503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131,11.309999999999803,0.01,0.0,0.08250415688228495,0.11664750064801296,0.0,2.8563386940992475,4.0383997881004206,0.0,0.43707197207389153,0.6179489018772987,0.0,1292.9441626703576,1828.0134086833928,0.0,2476.362268817913,3501.174731944638,0.2878921657759488,0.09551595438628027,835852.303891676,835852.6872997961,4862787.505100429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1163,11.629999999999797,0.01,0.0,0.15267703601035304,0.21586057393887426,0.0,5.285761849808796,7.473210224794217,0.0,0.8088180729549908,1.1435376137926025,0.0,2392.641655197222,3382.8073587039516,0.0,4582.601235846875,6479.055126769837,0.9858835607267734,0.32709333756931225,2862367.045092451,2862368.358069349,16652562.464786662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1194,11.93999999999979,0.01,0.0,0.27715234049101506,0.391848472109677,0.0,9.595164439765066,13.56600676256895,0.0,1.4682353535990262,2.075846731028609,0.0,4343.326619527854,6140.759615163532,0.0,8318.727499833942,11761.331890366475,3.248742462616051,1.0778575267790285,9432243.06194963,9432247.388549618,54874519.68869248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1226,12.259999999999783,0.01,0.0,0.5128807980090992,0.7251302901436993,0.0,17.75621156287873,25.10440416647181,0.0,2.717024574214119,3.8414322109062633,0.0,8037.488764090774,11363.705917936246,0.0,15394.117152239234,21764.78565865765,11.125282890745506,3.6911112684417073,32300612.8164427,32300627.632836856,187917190.24959487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1257,12.569999999999776,0.01,0.0,0.9310248430390174,1.3163181721455164,0.0,32.232585319848994,45.57164946668305,0.0,4.9321740797921105,6.973294448538555,0.0,14590.333161358672,20628.36542069468,0.0,27944.71066381224,39509.28993694221,36.660697447462,12.163170576686573,106438910.87972125,106438959.70358928,619235962.4694976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1289,12.88999999999977,0.01,0.0,1.7228963807868491,2.435896132857984,0.0,59.647607690925426,84.33204604109478,0.0,9.127173066656468,12.904342840885384,0.0,26999.958579115326,38173.56367082038,0.0,51712.73486931339,73113.42242772691,125.54415587398208,41.65264409434959,364498881.63697165,364499048.83377165,2120566754.432356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1320,13.199999999999763,0.01,0.0,3.127548035729407,4.421845823415922,0.0,108.27741026572703,153.08670206950828,0.0,16.568420779456854,23.425060586528513,0.0,49012.62104940112,69295.89928150112,0.0,93873.35429241428,132721.70238982345,413.70060971583604,137.25628356256883,1201118511.0660987,1201119062.022992,6987818374.808706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1351,13.509999999999756,0.01,0.0,5.67739117967185,8.026910598632947,0.0,196.55436366648797,277.896000996228,0.0,30.076406475012973,42.52316218186531,0.0,88971.87805257073,125791.80970963788,0.0,170406.89625784667,240927.72161796235,1363.2509875836413,452.2951132251011,3957997542.100757,3957999357.6468577,23026676965.947887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1383,13.82999999999975,0.01,0.0,10.506225251351633,14.854099031198526,0.0,363.73121975650366,514.2569695339989,0.0,55.657517893597884,78.69070601887769,0.0,164645.7963303729,232782.46042243048,0.0,315344.35091931536,445845.78242141823,4668.438038665745,1548.879649038084,13554119124.631311,13554125341.949,78854602440.0023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1414,14.139999999999743,0.01,0.0,19.071793587888557,26.964423842009765,0.0,660.2758439589228,933.5229865561805,0.0,101.03425992400017,142.8460618871543,0.0,298879.05195278855,422566.5193582493,0.0,572439.8845404707,809337.181617917,15383.716188033133,5103.960839195213,44664343848.09883,44664364335.775856,259846401304.31207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1446,14.459999999999736,0.01,0.0,35.293069129856974,49.89867734868664,0.0,1221.865206236316,1727.5192889924324,0.0,186.96768625945793,264.34199352186397,0.0,553086.8920862582,781975.1881723613,0.0,1059321.4699326532,1497708.8006208243,52681.367174413615,17478.457852607542,152952555098.81808,152952625258.6431,889841148185.1241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1477,14.76999999999973,0.01,0.0,64.06698061602603,90.5803228022229,0.0,2218.0336370040905,3135.9399318369005,0.0,339.3996449351113,479.8560678461632,0.0,1004010.3642981766,1419507.8653692189,0.0,1922970.4231900189,2718768.388908717,173598.79134955473,57596.05949103982,504018405809.0786,504018637003.92944,2932257762165.705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1508,15.079999999999723,0.01,0.0,116.29983184928209,164.42910543714763,0.0,4026.3632925827565,5692.62486314117,0.0,616.1071000387876,871.0755441515951,0.0,1822565.0002554657,2576811.4005653304,0.0,3490739.452956199,4935339.599695983,572053.118100704,189793.97935910232,1660871590078.1025,1660872351925.2,9662551120825.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1540,15.399999999999716,0.01,0.0,215.21719948964702,304.2822248671171,0.0,7450.936241073009,10534.415753727135,0.0,1140.129289505364,1611.9579553563476,0.0,3372724.869896281,4768486.114075965,0.0,6459744.242681758,9133030.979386525,1958989.6218425864,649947.3983940033,5687636524008.442,5687639132945.463,33089300219362.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1571,15.70999999999971,0.01,0.0,390.6805638568763,552.3589725384863,0.0,13525.573136457073,19122.967385151882,0.0,2069.6596496466527,2926.1631709991007,0.0,6122457.020302298,8656161.534527022,0.0,11726277.124164155,16579054.560742691,6455379.745381106,2141745.5326877516,18742239982724.44,18742248579849.72,109037840754041.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1603,16.029999999999706,0.01,0.0,722.9690319515703,1022.160989335046,0.0,25029.580229218416,35387.76816024534,0.0,3829.9827833841528,5414.9746641737975,0.0,11329836.277073184,16018551.481680885,0.0,21699915.49402639,30680162.094891418,22106377.058528952,7334384.06050951,64182595032641.766,64182624473402.88,373398888436014.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634,16.339999999999755,0.01,0.0,1312.3948723590968,1855.513558454445,0.0,45435.82269552514,64238.88634945177,0.0,6952.510472782558,9829.722531874098,0.0,20566882.366401248,29078236.96186558,0.0,39391532.09385832,55693239.457010195,72846255.59837218,24168700.937075585,211498325136693.25,211498422151649.78,1230446345648009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1666,16.659999999999805,0.01,0.0,2428.6359194333722,3433.697412241235,0.0,84080.69351033642,118876.467821183,0.0,12865.881313668147,18190.270109836696,0.0,38059786.972510956,53810367.783926204,0.0,72895507.12179272,103062427.82842074,249461202.45076695,82765450.98869762,724273692196457.1,724274024423110.6,4213650000472313.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1697,16.969999999999853,0.01,0.0,4408.66646651215,6233.1395646282945,0.0,152630.42557936296,215794.67434683448,0.0,23355.241951173277,33020.525311476675,0.0,69089362.14179565,97681155.95318691,0.0,132326123.99236226,187087684.03231838,822039471.5759119,272733663.2989221,2386669980580093.0,2386671075353228.0,1.3885071449027222e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1728,17.2799999999999,0.01,0.0,8002.986309079537,11314.925040761324,0.0,277067.7291060459,391728.84533018095,0.0,42396.42145760501,59941.66580605949,0.0,125416885.92769963,177319141.6693615,0.0,240209634.06702244,339617475.0984513,2708833622.9915314,898728276.2054353,7864697637900808.0,7864701245462707.0,4.575491773718384e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760,17.59999999999995,0.01,0.0,14809.826236260858,20938.693040106948,0.0,512724.22134249244,724908.9161244031,0.0,78456.16755752424,110924.30008178912,0.0,232088649.90496388,328135720.2256974,0.0,444516934.4813698,628474871.5988103,9276370999.20264,3077685113.907159,2.693257070735445e+16,2.693258306141056e+16,1.566872134063131e+17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1791,17.91,0.01,0.0,26884.05609927092,38009.696356692824,0.0,930740.6116801811,1315916.3150893147,0.0,142420.3077268997,201359.2231669557,0.0,421307055.49887836,595659865.9559777,0.0,806924943.8196173,1140861036.146136,30568052424.21641,10141772026.512398,8.874981750656744e+16,8.874985821639189e+16,5.163250751858456e+17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1823,18.23000000000005,0.01,0.0,49749.95382711995,70338.36827842433,0.0,1722370.3999538126,2435152.4812424933,0.0,263554.1194861474,372622.7924176781,0.0,779644503.0732356,1102290916.1680527,0.0,1493244864.1210067,2111206123.8769083,104679959892.12329,34730386949.059235,3.0392277558615616e+17,3.03922914996503e+17,1.7681495507706337e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1854,18.5400000000001,0.01,0.0,90310.34721722639,127684.18808973726,0.0,3126593.230559365,4420495.88371755,0.0,478425.8518920778,676416.5828423153,0.0,1415277007.5570118,2000972216.3654852,0.0,2710665071.7250524,3832440905.513467,344947663479.8984,114445647879.33017,1.001504504059765e+18,1.0015049634530764e+18,5.826512131355713e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1885,18.850000000000147,0.01,0.0,163939.022794626,231783.1972388246,0.0,5675657.936084843,8024460.073229271,0.0,868479.2945180982,1227888.9076415626,0.0,2569131187.6424956,3632334941.6553693,0.0,4920629769.180702,6956972665.1233225,1136692167849.347,377128142503.3267,3.30021752965867e+18,3.3002190434789806e+18,1.9199871188518932e+19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1917,19.170000000000197,0.01,0.0,303375.3085612169,428923.4971817852,0.0,10503017.819041256,14849564.241965536,0.0,1607153.4980640777,2272254.463182403,0.0,4754273592.088514,6721772003.624109,0.0,9105809886.464926,12874138767.911282,3892589848020.913,1291471183169.8005,1.1301558694215107e+19,1.1301563878276137e+19,6.574974807216985e+19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1948,19.480000000000246,0.01,0.0,550712.6609306285,778618.410275107,0.0,19065971.183889296,26956191.906801157,0.0,2917441.7115231445,4124789.5475250846,0.0,8630361755.900644,12201932200.220304,0.0,16529640517.832817,23370231584.407337,12827094835986.332,4255733070067.5454,3.724157201885624e+19,3.724158910168415e+19,2.1666250154544923e+20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
