step,time,dt,psi_mean,psi_rms,psi_max_abs,omega_mean,omega_rms,omega_max_abs,du_par_mean,du_par_rms,du_par_max_abs,db_par_mean,db_par_rms,db_par_max_abs,s_mean,s_rms,s_max_abs,alfvenic_energy,du_par_energy,db_par_energy,total_energy_proxy,total_energy,total_energy_rhs_dissipation,total_energy_rhs_forcing,total_energy_rhs_stratification,total_energy_rhs_total,auto_dissipation_enabled,auto_dissipation_nu_perp,auto_dissipation_nu_par,auto_dissipation_kd,auto_dissipation_ud,auto_dissipation_Ed
0,0.0,0.0,-2.5728625772849373e-20,0.45899141256240217,1.414953852530425,3.2663708028493957e-20,0.45466663523145906,1.507811538309917,-2.80579663777987e-20,0.4320349828392493,1.6180007154902132,1.0831433813014366e-19,0.4026011037705292,1.218551925785896,9.68793933422106e-21,0.4553606206747665,1.5267493442955575,0.43859984843174304,0.09332711319845521,0.0810438243786242,0.6129707860088225,0.75,0.0,0.0,0.0,0.0,1.0,1.000000000000001e-12,0.0,8.48528137423857,0.0,0.0
6,0.29153244781863247,0.05183444174487575,-1.0842021724855044e-18,0.43357527892944064,1.2704012575193069,8.673617379884035e-19,1.2760155151030173,4.507333550285603,-1.734723475976807e-18,1.12001024386323,3.4281227356609625,0.0,0.5740975008019263,2.1117588688389413,4.336808689942018e-19,0.5013595972253332,1.4427885525406494,0.5271595139176721,0.6272114731792858,0.1647939702135089,1.319164957310467,1.5518265178710617,-3.27619721523986e-10,0.0,2.7555521188428957,2.755552118515276,1.0,1.000000000000001e-12,0.0,8.48528137423857,0.0,0.0
11,0.5037333194117278,0.033030007754992645,-1.734723475976807e-18,0.42750209097663167,1.280147479726767,-8.673617379884035e-19,2.274701789843427,7.844419863279534,0.0,1.7334413165583336,5.107195122079123,-8.673617379884035e-18,1.0042161908909113,3.3427693180824765,1.3010426069826053e-18,0.6689907355399525,2.066954300234909,0.905356073543646,1.5024093989757445,0.5042250790237256,2.9119905515431164,3.5370537537111786,-2.6142062738301783e-09,0.0,9.381274966213944,9.381274963599738,1.0,2.000000000000002e-12,0.0,8.48528137423857,0.13391442653730734,0.008966536817407944
23,0.7574252656395638,0.01542220686013158,-1.734723475976807e-18,0.6386532763628227,2.1615320211311455,-6.938893903907228e-18,4.396251649160204,17.647074166822883,-6.938893903907228e-18,2.326133732049064,6.77122099538756,-6.938893903907228e-18,2.1825335502120415,7.645207295246842,8.673617379884035e-18,1.1805740876207031,4.008471889435829,2.884975875558252,2.705449069688253,2.3817263489005893,7.9721512941470944,10.730191540665277,-1.1623010042222853e-07,0.0,28.385405907908364,28.385405791678263,1.0,4.000000000000004e-12,0.0,8.48528137423857,0.5746613991250762,0.16511786182219504
46,1.0034052914218845,0.007980926234487215,-3.469446951953614e-18,1.3437041393115496,4.270070036668882,-1.3877787807814457e-17,8.972158042038467,42.06804342063903,6.938893903907228e-18,2.784320414343365,10.586792540292912,-1.3877787807814457e-17,4.679530301475877,14.467388869865761,-1.0408340855860843e-17,2.246826162130856,7.407971241555119,11.337255795252263,3.8762200848646047,10.949001921215453,26.162477801332322,38.474501229313404,-7.593483037875522e-06,0.0,112.82857449581054,112.82856690232751,1.0,1.6000000000000016e-11,0.0,8.48528137423857,1.625727093806427,1.3214942917681456
92,1.2522393325426693,0.0037350264612554915,6.938893903907228e-18,2.986869150245972,9.906382543026787,-9.71445146547012e-17,19.35128430068641,82.95777462521278,1.0408340855860843e-17,3.4741757599985195,16.758790142241775,-1.1102230246251565e-16,9.569496641270792,30.87787881240191,-2.7755575615628914e-17,4.3278532199031545,14.041238076841736,44.69829434113275,6.034948605680645,45.7876329836465,96.52087593045991,147.3656935572234,-0.0009049297238507146,0.0,437.69506326124275,437.6941583315189,1.0,5.120000000000005e-10,0.0,8.48528137423857,4.373910299530201,9.565545654168188
191,1.5004069630713437,0.0018100503288996774,0.0,6.07849310542903,19.214657845535744,1.1102230246251565e-16,43.76669470960927,207.64916389707537,1.3877787807814457e-17,7.712351342243479,38.05377352259398,-8.326672684688674e-17,17.509759485987026,76.75803747637754,-1.3877787807814457e-17,7.920116157384936,33.76609734832045,154.49669555289086,29.740181613102393,153.29583862855628,337.5327157945495,507.7651792086526,-4.020170369932611,0.0,1457.5766399055988,1453.556469535666,1.0,5.242880000000005e-07,0.0,8.48528137423857,11.174642098540211,62.43631301523358
359,1.7507508276129038,0.0012113074717392393,5.551115123125783e-17,11.50114007335399,34.77777910148271,-2.220446049250313e-16,37.58588102729685,171.34952868145206,2.7755575615628914e-17,11.78244244056119,60.7876737656282,9.71445146547012e-17,26.827025203766418,102.28646322990346,-2.7755575615628914e-17,12.04863796343606,45.46505271675081,355.73036367637053,69.41297493256877,359.8446406417591,784.9879792506983,1184.028432621425,-982.3411235043699,0.0,3718.4159492842546,2736.0748257798846,1.0,0.00016247435395450299,0.0,8.48528137423857,8.317953081724948,34.594171734888775
605,2.000939476868981,0.0009903974127191634,-1.3877787807814457e-17,21.659400994613037,69.86635268257822,-3.885780586188048e-16,52.319834275109095,226.12849963945013,5.551115123125783e-17,19.96734306437481,110.34201829311951,2.7755575615628914e-17,39.6192540634964,125.29294076226671,-1.6653345369377348e-16,18.0959459228894,61.01316733452758,783.5399363871836,199.34739452521842,784.8426462739378,1767.72997718634,2640.9877033481944,-2223.224174859329,0.0,8117.240702304375,5894.016527445046,1.0,0.00023684318579900027,0.0,8.48528137423857,10.46695263276881,54.77854870831297
922,2.250565416792552,0.0006960725918162727,5.551115123125783e-17,32.3738745539694,104.32135643465303,-5.551115123125783e-16,71.32812070690835,330.3894666128215,-1.1102230246251565e-16,32.821825499708744,130.83847692765204,-2.220446049250313e-16,53.7388364386199,161.90108539529388,-1.249000902703301e-16,24.905284462283827,92.39740554552539,1529.15417004973,538.6361145666655,1443.9312708883708,3511.7215555047665,5123.126588812903,-5432.6911132773685,0.0,15553.958365372999,10121.26725209563,1.0,0.00032639184326845874,0.0,8.48528137423857,14.926638951964122,111.4022752011463
