step,time,dt,psi_mean,psi_rms,psi_max_abs,omega_mean,omega_rms,omega_max_abs,du_par_mean,du_par_rms,du_par_max_abs,db_par_mean,db_par_rms,db_par_max_abs,s_mean,s_rms,s_max_abs,alfvenic_energy,du_par_energy,db_par_energy,total_energy_proxy,total_energy,total_energy_rhs_dissipation,total_energy_rhs_forcing,total_energy_rhs_total,auto_dissipation_enabled,auto_dissipation_nu_perp,auto_dissipation_nu_par,auto_dissipation_kd,auto_dissipation_ud,auto_dissipation_Ed
1728,17.2799999999999,0.01,0.0,1440.0254592113295,2035.8549069643059,0.0,15072.169151211798,21308.477102825345,0.0,3985.2825132277158,5634.24549774091,0.0,7524911.726099873,10638442.788673956,0.0,14407454.719409348,20368728.344177872,24973345.545333996,7941238.355119307,28312148242797.68,28312181157381.582,164642256032949.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760,17.59999999999995,0.01,0.0,2516.5257746782113,3557.7713672414275,0.0,26339.466366182,37237.766530725654,0.0,6964.506147966968,9846.162041945323,0.0,13150207.997905685,18591279.278353717,0.0,25177840.3756555,35595502.52925047,76267436.89533442,24252172.942534845,86463985194091.3,86464085713701.14,502809799732386.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1791,17.91,0.01,0.0,4321.719940808997,6109.888329918888,0.0,45233.70997043428,63949.751592545814,0.0,11960.396114527102,16909.167100651495,0.0,22583323.684654895,31927470.479686964,0.0,43238808.007794,61129432.740838446,224931161.37911308,71525537.60819751,255003254322947.3,255003550779646.3,1482907998624032.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1823,18.23000000000005,0.01,0.0,7552.449543454635,10677.374739654333,0.0,79048.4614676457,111755.80066134431,0.0,20901.46733519973,29549.723975314664,0.0,39465632.89335507,55795056.864058055,0.0,75562257.68226363,106827134.27024162,686929315.3023493,218435668.38221064,778768089836534.8,778768995201518.4,4528732123666214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1854,18.5400000000001,0.01,0.0,12970.092387814137,18336.638468859463,0.0,135752.75709560883,191922.2433875545,0.0,35894.83925957999,50746.800463745094,0.0,67775746.37542452,95818851.6383204,0.0,129765774.34008045,183458067.88093898,2025921087.2431116,644219742.7355425,2296775898372935.0,2296778568513765.0,1.3356328960534492e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1885,18.850000000000147,0.01,0.0,22274.004689544287,31490.166687601795,0.0,233133.07706352673,329594.94978334155,0.0,61643.49444022868,87149.2999209179,0.0,116393719.2939295,164553149.42428356,0.0,222851416.9188906,315059117.70945597,5974932442.552687,1899960203.4012516,6773748945537028.0,6773756820429674.0,3.939105216001175e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1917,19.170000000000197,0.01,0.0,38925.080489379296,55030.84380305796,0.0,407413.211765254,575985.7792991324,0.0,107725.48610698771,152298.32090339682,0.0,203404594.509274,287565917.1037128,0.0,389445430.2962398,550583592.2495947,18247166051.077457,5802390178.4934,2.068671453374109e+16,2.0686738583297316e+16,1.2029844297001256e+17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1948,19.480000000000246,0.01,0.0,66847.43635104218,94506.44114847304,0.0,699665.3160278581,989161.0302836172,0.0,185000.83970013724,261547.36701830837,0.0,349314003.0546165,493847259.8808042,0.0,668808600.6921765,945536943.6904719,53815316455.14755,17112655344.877937,6.101013636502031e+16,6.101020729299211e+16,3.547892729959176e+17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980,19.800000000000296,0.01,0.0,116819.66834157128,165155.34048501798,0.0,1222704.6335665444,1728614.7353102248,0.0,323299.410065849,457068.7873544457,0.0,610445937.9655883,863025962.6967782,0.0,1168780781.7574196,1652379181.5526035,164349475895.83173,52261254274.46298,1.8632212158934346e+17,1.8632233820007363e+17,1.0835099542514867e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,20.0,0.009999999999674714,0.0,165590.5225874436,234105.77625556572,0.0,1733169.6119051198,2450291.303135053,0.0,458273.1574661293,647889.6955533494,0.0,865300024.5090774,1223329274.9268625,0.0,1656733178.4873714,2342228291.436933,330223015637.9145,105007143426.98778,3.743720662077049e+17,3.7437250143786394e+17,2.1770676335672686e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
