step,time,dt,psi_mean,psi_rms,psi_max_abs,omega_mean,omega_rms,omega_max_abs,du_par_mean,du_par_rms,du_par_max_abs,db_par_mean,db_par_rms,db_par_max_abs,s_mean,s_rms,s_max_abs,alfvenic_energy,du_par_energy,db_par_energy,total_energy_proxy,total_energy,total_energy_rhs_dissipation,total_energy_rhs_forcing,total_energy_rhs_total,auto_dissipation_enabled,auto_dissipation_nu_perp,auto_dissipation_nu_par,auto_dissipation_kd,auto_dissipation_ud,auto_dissipation_Ed
32,3.2000000000000015,0.1,0.0,1.839201430063365e-11,2.5680385666849886e-11,0.0,1.02839213105849e-11,1.4287421402292496e-11,0.0,3.552529332331132e-11,4.950117972751662e-11,0.0,2.5769481471614138e-12,3.592835977490799e-12,0.0,1.0238493008008255e-12,1.4384048126146477e-12,2.202797890514952e-21,6.310232328536536e-22,3.320330876579321e-24,2.8371414542451847e-21,3.169698675598492e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,3.5000000000000018,0.1,0.0,1.7260065597332814e-11,2.4083905173879738e-11,0.0,3.7106852810954095e-11,5.21284183729751e-11,0.0,4.39137120690136e-11,6.121595189111392e-11,0.0,2.9242036998324577e-12,4.076699985186343e-12,0.0,1.0238493008008255e-12,1.4384048126146477e-12,1.9893725235857295e-21,9.642070538401148e-22,4.275483639056916e-24,2.9578550610649015e-21,3.385927558665968e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,3.800000000000002,0.1,0.0,1.441949258615175e-11,2.008597287977414e-11,0.0,3.532559276229372e-11,4.9693686238274384e-11,0.0,5.0598542155879114e-11,7.053738277699158e-11,0.0,3.32812350096189e-12,4.639543044430031e-12,0.0,1.0238493008008255e-12,1.4384048126146477e-12,1.3994875397199935e-21,1.2801062341501377e-21,5.538203018827411e-24,2.6851319768889586e-21,3.239476412467075e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,4.100000000000001,0.1,0.0,1.3593047488815752e-11,1.890317297512337e-11,0.0,1.765255641989455e-11,2.461021856520243e-11,0.0,5.5612479468346547e-11,7.750803515982798e-11,0.0,3.796555456726045e-12,5.292300933745547e-12,0.0,1.0238493008008255e-12,1.4384048126146477e-12,1.2129962159141689e-21,1.5463739363086325e-21,7.206916667998155e-24,2.7665770688907995e-21,3.4877928693859905e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,4.4,0.1,0.0,1.7220846954808122e-11,2.396192662382828e-11,0.0,8.534576236523518e-11,1.1922006345909428e-10,0.0,6.096372595607032e-11,8.493990410055736e-11,0.0,4.338600932442096e-12,6.0476564368852845e-12,0.0,1.0238493008008255e-12,1.4384048126146477e-12,2.207774171416129e-21,1.8582879412234207e-21,9.411729025493708e-24,4.075473841665044e-21,5.01717087790979e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,4.799999999999999,0.1,0.0,2.746131478129631e-11,3.8280454145319077e-11,0.0,1.208817558688762e-10,1.6901490207441696e-10,0.0,7.291482356825971e-11,1.0158109874282448e-10,0.0,5.194272141099531e-12,7.240081804234028e-12,0.0,1.0238493008008255e-12,1.4384048126146477e-12,5.463820104245788e-21,2.6582857479952202e-21,1.3490231537901347e-23,8.13559608377891e-21,9.485143371264419e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,5.099999999999998,0.1,0.0,3.4903120434468256e-11,4.868360665983252e-11,0.0,8.717027623774342e-11,1.2176418106526523e-10,0.0,8.673824063341334e-11,1.2086150763098323e-10,0.0,5.951898088400909e-12,8.295890682750164e-12,0.0,1.0238493008008255e-12,1.4384048126146477e-12,8.21073684515426e-21,3.761761194089958e-21,1.771254542735519e-23,1.1990210584671574e-20,1.376198926110247e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,5.399999999999997,0.1,0.0,3.904182371255538e-11,5.4454028020349446e-11,0.0,3.324602397203285e-11,4.6133984367427953e-11,0.0,1.0337145279909555e-10,1.440689890329509e-10,0.0,6.825014782082356e-12,9.512655546540056e-12,0.0,1.0238493008008255e-12,1.4384048126146477e-12,9.950227457981904e-21,5.34282862689782e-21,2.329041338782133e-23,1.5316346498267546e-20,1.7645911970745055e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,5.699999999999996,0.1,0.0,4.014709358748071e-11,5.596546470729989e-11,0.0,7.240563434617613e-12,1.017595856072767e-11,0.0,1.2063416382176535e-10,1.6814501854935995e-10,0.0,7.830586467207356e-12,1.0914017581626228e-11,0.0,1.0238493008008255e-12,1.4384048126146477e-12,1.0478645678232984e-20,7.276300740488258e-21,3.065904221020548e-23,1.7785605460931448e-20,2.0852033815647372e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,5.999999999999995,0.1,0.0,4.129798855847565e-11,5.7529995496844094e-11,0.0,3.59125070722944e-11,5.0095314542341805e-11,0.0,1.3740620711168945e-10,1.9151520493635592e-10,0.0,8.988150933172537e-12,1.2527204613730849e-11,0.0,1.0238493008008255e-12,1.4384048126146477e-12,1.1135509243506121e-20,9.440232876410244e-21,4.039342859874517e-23,2.061613554851511e-20,2.4656002542085e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,6.299999999999994,0.1,0.0,4.612298427502853e-11,6.423441507843018e-11,0.0,1.0735427148032416e-10,1.4957339144604438e-10,0.0,1.5470496049662273e-10,2.1560055261370155e-10,0.0,1.0320199123088068e-11,1.4383560132521459e-11,0.0,1.0238493008008255e-12,1.4384048126146477e-12,1.4270909817711786e-20,1.1966812401130795e-20,5.325325497009386e-23,2.6290975473812674e-20,3.161682510451743e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,6.5999999999999925,0.1,0.0,5.6142286992074907e-11,7.82128186819402e-11,0.0,1.7767055364644568e-10,2.480315545067328e-10,0.0,1.751777133320625e-10,2.441077629515127e-10,0.0,1.1852612121851967e-11,1.6519152281346777e-11,0.0,1.0238493008008255e-12,1.4384048126146477e-12,2.1701825204746905e-20,1.5343615624125136e-20,7.024220705553607e-23,3.711568303592757e-20,4.414042787517656e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,6.999999999999991,0.1,0.0,7.444974804710045e-11,1.0377745290258382e-10,0.0,2.0306068700972897e-10,2.8350024615646215e-10,0.0,2.1164064267920193e-10,2.949193181379551e-10,0.0,1.4259601193174731e-11,1.9873574334216627e-11,0.0,1.0238493008008255e-12,1.4384048126146477e-12,3.7613881728908903e-20,2.2395880816832813e-20,1.0166811309419508e-22,6.011143065883591e-20,7.02787661019508e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,7.29999999999999,0.1,0.0,8.753125307567568e-11,1.2203186669066574e-10,0.0,1.7063920228465281e-10,2.379242206525425e-10,0.0,2.4658518161397295e-10,3.4364014917551714e-10,0.0,1.6383142688284635e-11,2.2832984292877123e-11,0.0,1.0238493008008255e-12,1.4384048126146477e-12,5.0921094697730847e-20,3.0402125895798035e-20,1.3420368217234715e-22,8.145742427570123e-20,9.487831662663132e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,7.599999999999989,0.1,0.0,9.803530330796434e-11,1.3666096307471844e-10,0.0,1.3697082774958488e-10,1.9049428887097835e-10,0.0,2.865557609493228e-10,3.993698889702105e-10,0.0,1.8824849221097416e-11,2.6235799354070573e-11,0.0,1.0238493008008255e-12,1.4384048126146477e-12,6.319256173292684e-20,4.1057102066622704e-20,1.7718747409852597e-22,1.0442685127364806e-19,1.2214612281719604e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,7.899999999999988,0.1,0.0,1.0751239576321835e-10,1.4983264414249997e-10,0.0,1.4664824259192273e-10,2.0375520487788986e-10,0.0,3.300077530982914e-10,4.599366592461688e-10,0.0,2.163216203935625e-11,3.014813466934955e-11,0.0,1.0238493008008255e-12,1.4384048126146477e-12,7.596009165690477e-20,5.44525585524914e-20,2.339752172484828e-22,1.3064662542664463e-19,1.540446712851883e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,8.199999999999987,0.1,0.0,1.197078531820019e-10,1.6679342408695929e-10,0.0,2.142318171209881e-10,2.981985639794971e-10,0.0,3.770467939893032e-10,5.254796068479258e-10,0.0,2.48596259555405e-11,3.4646005137773295e-11,0.0,1.0238493008008255e-12,1.4384048126146477e-12,9.491000848611342e-20,7.108214242880603e-20,3.090005013246915e-22,1.6630115141624414e-19,1.9720172568240867e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,8.499999999999986,0.1,0.0,1.3793618707596177e-10,1.9218931073658905e-10,0.0,3.1378052346457586e-10,4.3744056545607443e-10,0.0,4.2998647165814043e-10,5.992321395913076e-10,0.0,2.856994912770983e-11,3.981680234088732e-11,0.0,1.0238493008008255e-12,1.4384048126146477e-12,1.2745840057922888e-19,9.244418290450842e-20,4.081209965799638e-22,2.2031070448031724e-19,2.6112332827200902e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,8.799999999999985,0.1,0.0,1.6281903562218885e-10,2.2689236078877084e-10,0.0,3.989669199755726e-10,5.565390742041654e-10,0.0,4.923303010629234e-10,6.860963405575656e-10,0.0,3.2835221450477276e-11,4.5760992521484355e-11,0.0,1.0238493008008255e-12,1.4384048126146477e-12,1.7843734947052261e-19,1.211945626723544e-19,5.3907588385094145e-22,3.0017098802672797e-19,3.5407910054551747e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,9.199999999999983,0.1,0.0,2.0227115146321384e-10,2.8192386790484955e-10,0.0,4.421628410655787e-10,6.166189572966388e-10,0.0,5.948141892340292e-10,8.289270696058798e-10,0.0,3.95304923221856e-11,5.509169251156507e-11,0.0,1.0238493008008255e-12,1.4384048126146477e-12,2.73458059258776e-19,1.769019598570677e-19,7.813299116171873e-22,4.511413490274608e-19,5.29274864322875e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,9.499999999999982,0.1,0.0,2.3285839950841464e-10,3.2456383436705007e-10,0.0,4.4099205533022606e-10,6.145101923007971e-10,0.0,6.8718871718297e-10,9.576874644765818e-10,0.0,4.5434607951874854e-11,6.331982035802399e-11,0.0,1.0238493008008255e-12,1.4384048126146477e-12,3.599294913968551e-19,2.3611416651178795e-19,1.0321517998702846e-21,5.970758097085134e-19,7.002915138292372e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,9.799999999999981,0.1,0.0,2.638268019257667e-10,3.677012478198707e-10,0.0,4.613702020038425e-10,6.424738001931307e-10,0.0,7.922497492484335e-10,1.104125409199805e-09,0.0,5.2221345398752744e-11,7.277799415631839e-11,0.0,1.0238493008008255e-12,1.4384048126146477e-12,4.606167970125732e-19,3.138298325921028e-19,1.3635344576279173e-21,7.7581016406230385e-19,9.12164133958791e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,10.09999999999998,0.1,0.0,2.981301929338366e-10,4.154684429682034e-10,0.0,5.409161949109162e-10,7.532783199245327e-10,0.0,9.101290550401733e-10,1.2684079102604469e-09,0.0,6.002256789164594e-11,8.364998193155416e-11,0.0,1.0238493008008255e-12,1.4384048126146477e-12,5.889839518295563e-19,4.141674484141593e-19,1.8013543281536234e-21,1.0049527545718692e-18,1.185088711520927e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,10.399999999999979,0.1,0.0,3.401370953814822e-10,4.739829761371016e-10,0.0,6.803593541759563e-10,9.479795842598388e-10,0.0,1.0431588199032177e-09,1.4537831610329823e-09,0.0,6.898984964361439e-11,9.614702147298512e-11,0.0,1.0238493008008255e-12,1.4384048126146477e-12,7.698095010936127e-19,5.440901617709368e-19,2.3797996769242604e-21,1.3162794625414739e-18,1.5542599543675954e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,10.699999999999978,0.1,0.0,3.92912703030616e-10,5.475373833682166e-10,0.0,8.442433979436377e-10,1.1768757272382009e-09,0.0,1.1958814728592308e-09,1.6665957299815365e-09,0.0,7.929742087012236e-11,1.105119245884081e-10,0.0,1.0238493008008255e-12,1.4384048126146477e-12,1.0308858922018782e-18,7.150662485639813e-19,3.1440404783266577e-21,1.7490961812441863e-18,2.0635007532105474e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,10.999999999999977,0.1,0.0,4.565802756393834e-10,6.3629961470064e-10,0.0,9.891639449321133e-10,1.379101020866588e-09,0.0,1.3736533095939999e-09,1.9143298572902437e-09,0.0,9.114555300306009e-11,1.270237948274131e-10,0.0,1.0238493008008255e-12,1.4384048126146477e-12,1.3926585745903742e-18,9.434617074792746e-19,4.153755916116817e-21,2.3402740379857655e-18,2.7556501537311425e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,11.399999999999975,0.1,0.0,5.547184198738044e-10,7.731117617915409e-10,0.0,1.129707002386227e-09,1.5746503580206927e-09,0.0,1.6571319110812591e-09,2.309409582268265e-09,0.0,1.0974223437686218e-10,1.5294062284218107e-10,0.0,1.0238493008008255e-12,1.4384048126146477e-12,2.0492174882666364e-18,1.373043085361913e-18,6.021679003013073e-21,3.4282822526315624e-18,4.030450677066565e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,11.699999999999974,0.1,0.0,6.363532332287381e-10,8.868807842431131e-10,0.0,1.2336119130268628e-09,1.7189491039189117e-09,0.0,1.9081203964807828e-09,2.6592198065139057e-09,0.0,1.261404377781132e-10,1.757935943926172e-10,0.0,1.0238493008008255e-12,1.4384048126146477e-12,2.6906760492090312e-18,1.8204617237329898e-18,7.955705021427025e-21,4.519093477963448e-18,5.3146645042398465e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,11.999999999999973,0.1,0.0,7.267560187055613e-10,1.0128384268856462e-09,0.0,1.3904665023269308e-09,1.937223644834756e-09,0.0,2.194696670039828e-09,3.0586165730438346e-09,0.0,1.449893406499934e-10,2.020619262905384e-10,0.0,1.0238493008008255e-12,1.4384048126146477e-12,3.507494446406823e-18,2.4083467367419553e-18,1.0510954451059914e-20,5.926352137599838e-18,6.977448106839524e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,12.299999999999972,0.1,0.0,8.307916131426174e-10,1.157787227513031e-09,0.0,1.6289138542531775e-09,2.269639180550772e-09,0.0,2.521115971489055e-09,3.5135177118965953e-09,0.0,1.666551686230172e-10,2.3225600030605858e-10,0.0,1.0238493008008255e-12,1.4384048126146477e-12,4.5884478999880356e-18,3.1780128708486003e-18,1.3886972614383153e-20,7.78034774345102e-18,9.169045529023029e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,12.599999999999971,0.1,0.0,9.539523351209867e-10,1.329410190819667e-09,0.0,1.937854052444129e-09,2.7006411811286997e-09,0.0,2.8945274095781898e-09,4.033890628520171e-09,0.0,1.9155887890433358e-10,2.669624735974615e-10,0.0,1.0238493008008255e-12,1.4384048126146477e-12,6.059596656806326e-18,4.1891444623997124e-18,1.834740204354257e-20,1.026708852124958e-17,1.2101829249737533e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,12.89999999999997,0.1,0.0,1.0998385578080183e-09,1.532737808574249e-09,0.0,2.278205436115086e-09,3.1754180080509753e-09,0.0,3.3244983242498296e-09,4.633086230624592e-09,0.0,2.201843392852603e-10,3.068556771936048e-10,0.0,1.0238493008008255e-12,1.4384048126146477e-12,8.06231539257349e-18,5.526144553969963e-18,2.4240571633243306e-20,1.3612700518176696e-17,1.6036758205634723e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,13.199999999999969,0.1,0.0,1.2693198357134252e-09,1.768969194053737e-09,0.0,2.6163024046587537e-09,3.6467114220768204e-09,0.0,3.821448291197808e-09,5.325643177793319e-09,0.0,2.5308772947292534e-10,3.5271071793984963e-10,0.0,1.0238493008008255e-12,1.4384048126146477e-12,1.0735894197474316e-17,7.301733521149324e-18,3.202669940488032e-20,1.806965441802852e-17,2.127232488265025e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,13.599999999999968,0.1,0.0,1.5315625293686088e-09,2.1344716965283446e-09,0.0,3.0722713496150717e-09,4.281683994146612e-09,0.0,4.605274486199178e-09,6.4180288578367125e-09,0.0,3.047319306910606e-10,4.246834523823908e-10,0.0,1.0238493008008255e-12,1.4384048126146477e-12,1.560997731909671e-17,1.0604276546618558e-17,4.643077479135068e-20,2.6260684640506616e-17,3.090376264377538e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,13.899999999999967,0.1,0.0,1.7577009965340406e-09,2.44961273489632e-09,0.0,3.475269292108604e-09,4.842832681805301e-09,0.0,5.2963827403579836e-09,7.381200341415177e-09,0.0,3.50270462838458e-10,4.881471640269146e-10,0.0,1.0238493008008255e-12,1.4384048126146477e-12,2.0546352257934817e-17,1.4025835066180966e-17,6.134469856853379e-20,3.4633532022684314e-17,4.076800240367139e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,14.199999999999966,0.1,0.0,2.0152933930784742e-09,2.8085643232077835e-09,0.0,3.987650297890198e-09,5.5567200412422425e-09,0.0,6.0882506308639575e-09,8.484777781683261e-09,0.0,4.026144391501385e-10,5.610951241545797e-10,0.0,1.0238493008008255e-12,1.4384048126146477e-12,2.701073906421752e-17,1.853339787210769e-17,8.104919330609031e-20,4.56251861296313e-17,5.373010598437403e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,14.499999999999964,0.1,0.0,2.312887699712342e-09,3.223266455917166e-09,0.0,4.630940241262271e-09,6.453481820312696e-09,0.0,6.9956703867628795e-09,9.749369072698512e-09,0.0,4.627808793361971e-10,6.449446785325378e-10,0.0,1.0238493008008255e-12,1.4384048126146477e-12,3.5596252883014315e-17,2.446970208011555e-17,1.0708307113959188e-19,6.017303803426947e-17,7.088134567236234e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,14.799999999999963,0.1,0.0,2.6591622923487684e-09,3.705838689005515e-09,0.0,5.388771450289647e-09,7.510112107202842e-09,0.0,8.03775316192108e-09,1.1201617961591535e-08,0.0,5.319387900305923e-10,7.413249859579415e-10,0.0,1.0238493008008255e-12,1.4384048126146477e-12,4.707931577480122e-17,3.230273794598616e-17,1.4147943816960518e-19,7.952353315895699e-17,9.36714775000512e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,15.099999999999962,0.1,0.0,3.060905087293969e-09,4.265744774517906e-09,0.0,6.228476843331427e-09,8.680709143877688e-09,0.0,9.237176485871848e-09,1.287314773433642e-08,0.0,6.114318780596382e-10,8.521086720741856e-10,0.0,1.0238493008008255e-12,1.4384048126146477e-12,6.239148368908653e-17,4.266271471557188e-17,1.8692447075376815e-19,1.0524112287541218e-16,1.239335704749227e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,15.399999999999961,0.1,0.0,3.523105640690057e-09,4.9099180825230635e-09,0.0,7.136339265723293e-09,9.945884334062004e-09,0.0,1.0618784673948084e-08,1.4798596110653525e-08,0.0,7.02804658055972e-10,9.794482136375082e-10,0.0,1.0238493008008255e-12,1.4384048126146477e-12,8.263852058417684e-17,5.637929397583734e-17,2.4696719369258574e-19,1.3926478175370676e-16,1.6396150164709903e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,15.79999999999996,0.1,0.0,4.243219615890288e-09,5.913508807295332e-09,0.0,8.506104950782958e-09,1.1854236830882491e-08,0.0,1.2790142723261533e-08,1.7824688825575335e-08,0.0,8.462205086913913e-10,1.1793163656914825e-09,0.0,1.0238493008008255e-12,1.4384048126146477e-12,1.198147718923076e-16,8.179387544069994e-17,3.5804457466495854e-19,2.019666919076725e-16,2.3777114989830203e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,16.09999999999996,0.1,0.0,4.873410416841238e-09,6.791737138052443e-09,0.0,9.735429334138436e-09,1.3567050420019393e-08,0.0,1.4703685447023316e-08,2.049147376392571e-08,0.0,9.72680800982356e-10,1.3555547997940505e-09,0.0,1.0238493008008255e-12,1.4384048126146477e-12,1.5802116925750244e-16,1.0809918286250261e-16,4.730539702998389e-19,2.6659340609030486e-16,3.138988036444224e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,16.399999999999963,0.1,0.0,5.596747397605544e-09,7.79976054234107e-09,0.0,1.120428051563763e-08,1.5614056589749642e-08,0.0,1.6900330925018852e-08,2.355277869153648e-08,0.0,1.1180396879064463e-09,1.558130819180759e-09,0.0,1.0238493008008255e-12,1.4384048126146477e-12,2.0843158323012486e-16,1.428105926875743e-16,6.250063718669717e-19,3.5186718228956613e-16,4.1436782000039696e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,16.699999999999967,0.1,0.0,6.430902092910903e-09,8.962235539424217e-09,0.0,1.2937784715831526e-08,1.803028927076229e-08,0.0,1.9422934004263914e-08,2.706832637265382e-08,0.0,1.2851214266840972e-09,1.790980383995131e-09,0.0,1.0238493008008255e-12,1.4384048126146477e-12,2.7525519482644576e-16,1.8862518266699574e-16,8.257685406612847e-19,4.647061460341028e-16,5.472830006243649e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,16.99999999999997,0.1,0.0,7.394121997357346e-09,1.0304611381356314e-08,0.0,1.4930696793018482e-08,2.0808153842902142e-08,0.0,2.232250396410373e-08,3.110921927414686e-08,0.0,1.4771723396911319e-09,2.0586276556325863e-09,0.0,1.0238493008008255e-12,1.4384048126146477e-12,3.639488263699959e-16,2.4914709161371334e-16,1.0910190605742862e-18,6.141869370442834e-16,7.232888436258458e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
