time,step,quantity,kperp,value
0.10000000000000007,50,b_perp,6.5,0.0
0.10000000000000007,50,b_perp,7.5,0.0
0.10000000000000007,50,b_perp,8.5,0.0
0.10000000000000007,50,b_perp,9.5,0.0
0.10000000000000007,50,b_perp,10.5,0.0
0.10000000000000007,50,b_perp,11.5,0.0
0.10000000000000007,50,b_perp,12.5,0.0
0.10000000000000007,50,b_perp,13.5,0.0
0.10000000000000007,50,b_perp,14.5,0.0
0.10000000000000007,50,b_perp,15.5,0.0
0.10000000000000007,50,b_perp,16.5,0.0
0.10000000000000007,50,b_perp,17.5,0.0
0.10000000000000007,50,b_perp,18.5,0.0
0.10000000000000007,50,b_perp,19.5,0.0
0.10000000000000007,50,b_perp,20.5,0.0
0.10000000000000007,50,b_perp,21.5,0.0
0.10000000000000007,50,b_perp,22.5,0.0
0.10000000000000007,50,b_perp,23.5,0.0
0.10000000000000007,50,a,0.5,0.0
0.10000000000000007,50,a,1.5,0.00022102976297474374
0.10000000000000007,50,a,2.5,0.0
0.10000000000000007,50,a,3.5,0.0
0.10000000000000007,50,a,4.5,0.0
0.10000000000000007,50,a,5.5,0.0
0.10000000000000007,50,a,6.5,0.0
0.10000000000000007,50,a,7.5,0.0
0.10000000000000007,50,a,8.5,0.0
0.10000000000000007,50,a,9.5,0.0
0.10000000000000007,50,a,10.5,0.0
0.10000000000000007,50,a,11.5,0.0
0.10000000000000007,50,a,12.5,0.0
0.10000000000000007,50,a,13.5,0.0
0.10000000000000007,50,a,14.5,0.0
0.10000000000000007,50,a,15.5,0.0
0.10000000000000007,50,a,16.5,0.0
0.10000000000000007,50,a,17.5,0.0
0.10000000000000007,50,a,18.5,0.0
0.10000000000000007,50,a,19.5,0.0
0.10000000000000007,50,a,20.5,0.0
0.10000000000000007,50,a,21.5,0.0
0.10000000000000007,50,a,22.5,0.0
0.10000000000000007,50,a,23.5,0.0
0.20000000000000015,100,u_perp,0.5,0.0
0.20000000000000015,100,u_perp,1.5,0.00024427078060335587
0.20000000000000015,100,u_perp,2.5,0.0
0.20000000000000015,100,u_perp,3.5,0.0
0.20000000000000015,100,u_perp,4.5,0.0
0.20000000000000015,100,u_perp,5.5,0.0
0.20000000000000015,100,u_perp,6.5,0.0
0.20000000000000015,100,u_perp,7.5,0.0
0.20000000000000015,100,u_perp,8.5,0.0
0.20000000000000015,100,u_perp,9.5,0.0
0.20000000000000015,100,u_perp,10.5,0.0
0.20000000000000015,100,u_perp,11.5,0.0
0.20000000000000015,100,u_perp,12.5,0.0
0.20000000000000015,100,u_perp,13.5,0.0
0.20000000000000015,100,u_perp,14.5,0.0
0.20000000000000015,100,u_perp,15.5,0.0
0.20000000000000015,100,u_perp,16.5,0.0
0.20000000000000015,100,u_perp,17.5,0.0
0.20000000000000015,100,u_perp,18.5,0.0
0.20000000000000015,100,u_perp,19.5,0.0
0.20000000000000015,100,u_perp,20.5,0.0
0.20000000000000015,100,u_perp,21.5,0.0
0.20000000000000015,100,u_perp,22.5,0.0
0.20000000000000015,100,u_perp,23.5,0.0
0.20000000000000015,100,b_perp,0.5,0.0
0.20000000000000015,100,b_perp,1.5,0.0
0.20000000000000015,100,b_perp,2.5,0.0
0.20000000000000015,100,b_perp,3.5,0.0
0.20000000000000015,100,b_perp,4.5,0.0
0.20000000000000015,100,b_perp,5.5,0.0
0.20000000000000015,100,b_perp,6.5,0.0
0.20000000000000015,100,b_perp,7.5,0.0
0.20000000000000015,100,b_perp,8.5,0.0
0.20000000000000015,100,b_perp,9.5,0.0
0.20000000000000015,100,b_perp,10.5,0.0
0.20000000000000015,100,b_perp,11.5,0.0
0.20000000000000015,100,b_perp,12.5,0.0
0.20000000000000015,100,b_perp,13.5,0.0
0.20000000000000015,100,b_perp,14.5,0.0
0.20000000000000015,100,b_perp,15.5,0.0
0.20000000000000015,100,b_perp,16.5,0.0
0.20000000000000015,100,b_perp,17.5,0.0
0.20000000000000015,100,b_perp,18.5,0.0
0.20000000000000015,100,b_perp,19.5,0.0
0.20000000000000015,100,b_perp,20.5,0.0
0.20000000000000015,100,b_perp,21.5,0.0
0.20000000000000015,100,b_perp,22.5,0.0
0.20000000000000015,100,b_perp,23.5,0.0
0.20000000000000015,100,a,0.5,0.0
0.20000000000000015,100,a,1.5,0.0002442707806033561
0.20000000000000015,100,a,2.5,0.0
0.20000000000000015,100,a,3.5,0.0
0.20000000000000015,100,a,4.5,0.0
0.20000000000000015,100,a,5.5,0.0
0.20000000000000015,100,a,6.5,0.0
0.20000000000000015,100,a,7.5,0.0
0.20000000000000015,100,a,8.5,0.0
0.20000000000000015,100,a,9.5,0.0
0.20000000000000015,100,a,10.5,0.0
0.20000000000000015,100,a,11.5,0.0
0.20000000000000015,100,a,12.5,0.0
0.20000000000000015,100,a,13.5,0.0
0.20000000000000015,100,a,14.5,0.0
0.20000000000000015,100,a,15.5,0.0
0.20000000000000015,100,a,16.5,0.0
0.20000000000000015,100,a,17.5,0.0
0.20000000000000015,100,a,18.5,0.0
0.20000000000000015,100,a,19.5,0.0
0.20000000000000015,100,a,20.5,0.0
0.20000000000000015,100,a,21.5,0.0
0.20000000000000015,100,a,22.5,0.0
0.20000000000000015,100,a,23.5,0.0
0.3000000000000002,150,u_perp,0.5,0.0
0.3000000000000002,150,u_perp,1.5,0.0002699555636920766
0.3000000000000002,150,u_perp,2.5,0.0
0.3000000000000002,150,u_perp,3.5,0.0
0.3000000000000002,150,u_perp,4.5,0.0
0.3000000000000002,150,u_perp,5.5,0.0
0.3000000000000002,150,u_perp,6.5,0.0
0.3000000000000002,150,u_perp,7.5,0.0
0.3000000000000002,150,u_perp,8.5,0.0
0.3000000000000002,150,u_perp,9.5,0.0
0.3000000000000002,150,u_perp,10.5,0.0
0.3000000000000002,150,u_perp,11.5,0.0
0.3000000000000002,150,u_perp,12.5,0.0
0.3000000000000002,150,u_perp,13.5,0.0
0.3000000000000002,150,u_perp,14.5,0.0
0.3000000000000002,150,u_perp,15.5,0.0
0.3000000000000002,150,u_perp,16.5,0.0
0.3000000000000002,150,u_perp,17.5,0.0
0.3000000000000002,150,u_perp,18.5,0.0
0.3000000000000002,150,u_perp,19.5,0.0
0.3000000000000002,150,u_perp,20.5,0.0
0.3000000000000002,150,u_perp,21.5,0.0
0.3000000000000002,150,u_perp,22.5,0.0
0.3000000000000002,150,u_perp,23.5,0.0
0.3000000000000002,150,b_perp,0.5,0.0
0.3000000000000002,150,b_perp,1.5,0.0
0.3000000000000002,150,b_perp,2.5,0.0
0.3000000000000002,150,b_perp,3.5,0.0
0.3000000000000002,150,b_perp,4.5,0.0
0.3000000000000002,150,b_perp,5.5,0.0
0.3000000000000002,150,b_perp,6.5,0.0
0.3000000000000002,150,b_perp,7.5,0.0
0.3000000000000002,150,b_perp,8.5,0.0
0.3000000000000002,150,b_perp,9.5,0.0
0.3000000000000002,150,b_perp,10.5,0.0
0.3000000000000002,150,b_perp,11.5,0.0
0.3000000000000002,150,b_perp,12.5,0.0
0.3000000000000002,150,b_perp,13.5,0.0
0.3000000000000002,150,b_perp,14.5,0.0
0.3000000000000002,150,b_perp,15.5,0.0
0.3000000000000002,150,b_perp,16.5,0.0
0.3000000000000002,150,b_perp,17.5,0.0
0.3000000000000002,150,b_perp,18.5,0.0
0.3000000000000002,150,b_perp,19.5,0.0
0.3000000000000002,150,b_perp,20.5,0.0
0.3000000000000002,150,b_perp,21.5,0.0
0.3000000000000002,150,b_perp,22.5,0.0
0.3000000000000002,150,b_perp,23.5,0.0
0.3000000000000002,150,a,0.5,0.0
0.3000000000000002,150,a,1.5,0.00026995556369207685
0.3000000000000002,150,a,2.5,0.0
0.3000000000000002,150,a,3.5,0.0
0.3000000000000002,150,a,4.5,0.0
0.3000000000000002,150,a,5.5,0.0
0.3000000000000002,150,a,6.5,0.0
0.3000000000000002,150,a,7.5,0.0
0.3000000000000002,150,a,8.5,0.0
0.3000000000000002,150,a,9.5,0.0
0.3000000000000002,150,a,10.5,0.0
0.3000000000000002,150,a,11.5,0.0
0.3000000000000002,150,a,12.5,0.0
0.3000000000000002,150,a,13.5,0.0
0.3000000000000002,150,a,14.5,0.0
0.3000000000000002,150,a,15.5,0.0
0.3000000000000002,150,a,16.5,0.0
0.3000000000000002,150,a,17.5,0.0
0.3000000000000002,150,a,18.5,0.0
0.3000000000000002,150,a,19.5,0.0
0.3000000000000002,150,a,20.5,0.0
0.3000000000000002,150,a,21.5,0.0
0.3000000000000002,150,a,22.5,0.0
0.3000000000000002,150,a,23.5,0.0
0.4000000000000003,200,u_perp,0.5,0.0
0.4000000000000003,200,u_perp,1.5,0.0002983410712828652
0.4000000000000003,200,u_perp,2.5,0.0
0.4000000000000003,200,u_perp,3.5,0.0
0.4000000000000003,200,u_perp,4.5,0.0
0.4000000000000003,200,u_perp,5.5,0.0
0.4000000000000003,200,u_perp,6.5,0.0
0.4000000000000003,200,u_perp,7.5,0.0
0.4000000000000003,200,u_perp,8.5,0.0
0.4000000000000003,200,u_perp,9.5,0.0
0.4000000000000003,200,u_perp,10.5,0.0
0.4000000000000003,200,u_perp,11.5,0.0
0.4000000000000003,200,u_perp,12.5,0.0
0.4000000000000003,200,u_perp,13.5,0.0
0.4000000000000003,200,u_perp,14.5,0.0
0.4000000000000003,200,u_perp,15.5,0.0
0.4000000000000003,200,u_perp,16.5,0.0
0.4000000000000003,200,u_perp,17.5,0.0
0.4000000000000003,200,u_perp,18.5,0.0
