step,time,dt,psi_mean,psi_rms,psi_max_abs,omega_mean,omega_rms,omega_max_abs,du_par_mean,du_par_rms,du_par_max_abs,db_par_mean,db_par_rms,db_par_max_abs,s_mean,s_rms,s_max_abs,alfvenic_energy,du_par_energy,db_par_energy,total_energy_proxy,total_energy,total_energy_rhs_dissipation,total_energy_rhs_forcing,total_energy_rhs_stratification,total_energy_rhs_total,auto_dissipation_enabled,auto_dissipation_nu_perp,auto_dissipation_nu_par,auto_dissipation_kd,auto_dissipation_ud,auto_dissipation_Ed
0,0.0,0.0,1.734723475976807e-18,0.4342173625223503,1.4616505902339754,-6.938893903907228e-18,0.4342173625223504,1.578884777563656,-3.469446951953614e-18,0.4342173625223503,1.5171696917044408,3.469446951953614e-18,0.4342173625223503,1.34588600943537,-3.469446951953614e-18,0.4342173625223503,1.6791033171458931,0.416275849288917,0.0942723589579331,0.09427235895793307,0.6048205672047832,0.7500000000000001,0.0,0.0,0.0,0.0,1.0,2e-12,0.0,4.242640687119285,0.5766225342029709,0.16624677347532818
3,0.27663634650345503,0.09348187232821305,-5.204170427930421e-18,0.42280129748291256,1.324761476769513,-1.0408340855860843e-17,0.8640830776072173,3.3128474750945847,-6.938893903907228e-18,0.964395356996699,3.4130626994756605,3.469446951953614e-18,0.4971776871384458,1.6561658489518196,-3.469446951953614e-18,0.6743831103361219,2.458575874668838,0.4401124019852608,0.4650292022983952,0.12359282629416714,1.0287344305778232,1.2751212533387783,-7.452994930851987e-10,0.0,1.9150834097332383,1.9150834089879387,1.0,2e-12,0.0,4.242640687119285,0.5766225342029709,0.16624677347532818
6,0.5894499495973898,0.10512501544881257,3.469446951953614e-18,0.3884850587245556,1.2775844086269297,-5.204170427930421e-18,1.4285845486878894,5.466370698939676,-2.0816681711721685e-17,1.8280092746196774,5.974100944195346,-6.938893903907228e-18,0.9335191748288595,2.9831869586510065,-6.938893903907228e-18,1.3344523758148457,4.948169629207003,0.47193366979811313,1.6708089540477795,0.4357290248865773,2.57847164873247,3.4950067223148764,-3.6517928525509294e-09,0.0,7.087560249583921,7.087560245932129,1.0,2e-12,0.0,4.242640687119285,0.5766225342029709,0.16624677347532818
8,0.7718998062367205,0.0879525836278109,-1.734723475976807e-18,0.37508563830344466,1.2288872996274998,0.0,1.6846164665678336,6.520018103296617,1.734723475976807e-17,2.2867457241185227,7.198444846529991,0.0,1.2384075122011982,4.603880843019151,-3.469446951953614e-18,1.7816518167254751,7.748474735962325,0.4899253082408538,2.6146030033871726,0.7668265831381804,3.8713548947662066,5.495237940835508,-1.3747265975454404e-08,0.0,10.939223018914195,10.939223005166928,1.0,2e-12,0.0,4.242640687119285,0.5766225342029709,0.16624677347532818
11,1.0255927168383494,0.08444948593460684,8.673617379884035e-18,0.37999787247412703,1.2451383242604577,-1.3877787807814457e-17,2.0634371374291347,8.526109988183347,2.0816681711721685e-17,2.8530269650498554,10.268308085001609,1.3877787807814457e-17,1.5789978710263264,6.84343865858041,-4.85722573273506e-17,2.3855070814652817,11.255798082183038,0.5410137860480642,4.069881431650792,1.246617138352835,5.857512356051691,8.640603384049198,-5.845856590321079e-08,0.0,12.387919678131878,12.387919619673312,1.0,4e-12,0.0,4.242640687119285,2.1504426546349062,2.3122018054366116
14,1.2704587122466673,0.08332231908637627,1.734723475976807e-18,0.412091519265899,1.4275370168353176,-1.734723475976807e-17,2.5278820863722578,9.73007106540572,-1.3877787807814457e-17,3.321077773962851,13.795728192591534,6.938893903907228e-18,1.7965368608363785,9.576546470372733,6.938893903907228e-18,2.9365054568593836,15.251626672439377,0.6419154059213239,5.514778790355022,1.6137723461719147,7.770466542448261,11.712466249124708,-2.0173616199508208e-07,0.0,12.550942364525818,12.550942162789656,1.0,4e-12,0.0,4.242640687119285,2.1504426546349062,2.3122018054366116
17,1.5316561606261305,0.08452665873263857,-1.734723475976807e-18,0.4616093112919915,1.5525300305407503,-1.0408340855860843e-17,3.202425119436096,12.649226284951084,-4.163336342344337e-17,3.7272921334762783,17.916236722194284,1.3877787807814457e-17,1.9523270145917648,10.610886226527708,-2.7755575615628914e-17,3.5313097842038523,16.455386850394614,0.8322942838553009,6.946353324137073,1.905790385952396,9.68443799394477,14.957168553740905,-4.0972891229289703e-07,0.0,12.451726841325435,12.451726431596523,1.0,4e-12,0.0,4.242640687119285,2.1504426546349062,2.3122018054366116
21,1.803507369190346,0.060323693095186225,-5.204170427930421e-18,0.5234751337693109,1.7370673579360305,6.938893903907228e-18,4.142180871345794,18.443285030171307,6.938893903907228e-18,4.03969382899583,20.929613125853415,2.7755575615628914e-17,2.148282816325528,8.643397419432798,5.551115123125783e-17,4.233908540578414,19.813439259832695,1.1411733548494047,8.159563116013494,2.3075595294597706,11.608296000322671,18.7558705428778,-9.319866182614336e-07,0.0,14.003661724291572,14.003660792304954,1.0,8e-12,0.0,4.242640687119285,4.225705852591233,8.9282949763119
25,2.0415207726409306,0.05647813074016999,5.204170427930421e-18,0.58414800306827,1.9910560736115246,-4.163336342344337e-17,5.094196293164224,20.3905357748042,1.0408340855860843e-17,4.226298257041734,21.48392517252854,0.0,2.4428413428450817,9.647450124991186,-4.163336342344337e-17,4.9582655969882214,22.817547055913487,1.509516157842095,8.930798478736998,2.98373691315658,13.424051549735672,23.04557585006703,-2.3223989223730847e-06,0.0,18.04582190509942,18.045819582700496,1.0,8e-12,0.0,4.242640687119285,4.225705852591233,8.9282949763119
29,2.2564670812136676,0.054913289134125555,5.204170427930421e-18,0.6346316157349194,2.0795279633800337,1.3877787807814457e-17,6.051047117560384,24.826449368205566,-3.469446951953614e-18,4.31876903933771,16.633237413816378,-1.3877787807814457e-17,2.8210738349022995,10.271188538051618,-2.7755575615628914e-17,5.692477815721052,23.726110070446815,1.9331023030989856,9.325883007570983,3.9792287909851827,15.238214101655151,27.966604886908936,-3.3389031655658606e-06,0.0,22.93438562737552,22.934382288472353,1.0,8e-12,0.0,4.242640687119285,4.225705852591233,8.9282949763119
