step,time,dt,psi_mean,psi_rms,psi_max_abs,omega_mean,omega_rms,omega_max_abs,du_par_mean,du_par_rms,du_par_max_abs,db_par_mean,db_par_rms,db_par_max_abs,s_mean,s_rms,s_max_abs,alfvenic_energy,du_par_energy,db_par_energy,total_energy_proxy,total_energy,total_energy_rhs_dissipation,total_energy_rhs_forcing,total_energy_rhs_total,auto_dissipation_enabled,auto_dissipation_nu_perp,auto_dissipation_nu_par,auto_dissipation_kd,auto_dissipation_ud,auto_dissipation_Ed
73,7.29999999999999,0.1,0.0,9.118632490868234e-14,1.2891754219234758e-13,0.0,8.160429541770508e-09,1.1392211397652255e-08,0.0,1.4358046787215961e-12,2.0088265638548092e-12,0.0,2.2538840183751067e-11,3.146533938711126e-11,0.0,7.239707835093692e-13,1.0171057970911827e-12,5.122508593186667e-18,2.0615350754388263e-24,5.07999316828672e-22,5.1230186540385716e-18,5.173819109855134e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,7.599999999999989,0.1,0.0,9.118632490868234e-14,1.2891754219234758e-13,0.0,9.630828087546995e-09,1.3444933519377825e-08,0.0,1.4892268592045798e-12,2.08102097200963e-12,0.0,2.659457513188849e-11,3.712727060324635e-11,0.0,7.239707835093692e-13,1.0171057970911827e-12,7.134834696700768e-18,2.217796638176337e-24,7.072714264456618e-22,7.135544185923852e-18,7.206271852702113e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,7.899999999999988,0.1,0.0,9.118632490868234e-14,1.2891754219234758e-13,0.0,1.1365886223003498e-08,1.586712860398436e-08,0.0,1.5427394342292877e-12,2.153215380164451e-12,0.0,3.138103317551868e-11,4.380931398123706e-11,0.0,7.239707835093692e-13,1.0171057970911827e-12,9.93718238765281e-18,2.3800449619261024e-24,9.847692431630038e-22,9.938169536940934e-18,1.0036646985390929e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,8.199999999999987,0.1,0.0,9.118632490868234e-14,1.2891754219234758e-13,0.0,1.3413284145050478e-08,1.8725359688311913e-08,0.0,1.596333313154907e-12,2.2254097883192725e-12,0.0,3.7029748385376905e-11,5.1695095149564076e-11,0.0,7.239707835093692e-13,1.0171057970911827e-12,1.3839707150852948e-17,2.548280046688122e-24,1.371202265484323e-21,1.3841080901398478e-17,1.3978201652080608e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,8.499999999999986,0.1,0.0,9.118632490868234e-14,1.2891754219234758e-13,0.0,1.5829285291744204e-08,2.2098172279236414e-08,0.0,1.6500005734733535e-12,2.2976041964740936e-12,0.0,4.369595005635717e-11,6.100131900572597e-11,0.0,7.239707835093692e-13,1.0171057970911827e-12,1.9274328788665786e-17,2.7225018924623952e-24,1.9093360513276606e-21,1.9276240847219006e-17,1.9467174976485467e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,8.799999999999985,0.1,0.0,9.118632490868234e-14,1.2891754219234758e-13,0.0,1.8680282487482932e-08,2.607825282038155e-08,0.0,1.7037342807048647e-12,2.3697986046289155e-12,0.0,5.1562828480009573e-11,7.198372486660393e-11,0.0,7.239707835093692e-13,1.0171057970911827e-12,2.684253501672211e-17,2.902710499248922e-24,2.6587252808588856e-21,2.6845196644713466e-17,2.711106969693305e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,9.199999999999983,0.1,0.0,9.118632490868234e-14,1.2891754219234758e-13,0.0,2.3295672030904103e-08,3.252147977379286e-08,0.0,1.7754721571974459e-12,2.466057815502011e-12,0.0,6.429885269340693e-11,8.976360914007003e-11,0.0,7.239707835093692e-13,1.0171057970911827e-12,4.174525667512873e-17,3.1523013809833516e-24,4.1343424576884434e-21,4.17493941698878e-17,4.216282893979034e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,9.499999999999982,0.1,0.0,9.118632490868234e-14,1.2891754219234758e-13,0.0,2.7491081536062172e-08,3.837840153825651e-08,0.0,1.829338431455063e-12,2.5382522236568324e-12,0.0,7.58763148853101e-11,1.0592610502607093e-10,0.0,7.239707835093692e-13,1.0171057970911827e-12,5.813535118674184e-17,3.346479096798469e-24,5.757215160574733e-21,5.814111174838152e-17,5.871683378857267e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,9.799999999999981,0.1,0.0,9.118632490868234e-14,1.2891754219234758e-13,0.0,3.2441958622395694e-08,4.5289979451531414e-08,0.0,1.88325345443088e-12,2.613820986095829e-12,0.0,8.953878507499352e-11,1.2499933672528203e-10,0.0,7.239707835093692e-13,1.0171057970911827e-12,8.096005235865078e-17,3.5466435736258414e-24,8.017194032705886e-21,8.096807309932707e-17,8.176979302673135e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,10.09999999999998,0.1,0.0,9.118632490868234e-14,1.2891754219234758e-13,0.0,3.828435567247929e-08,5.344614685796317e-08,0.0,1.9372131559189516e-12,2.6911715114112387e-12,0.0,1.0566171423533779e-10,1.4750744542872276e-10,0.0,7.239707835093692e-13,1.0171057970911827e-12,1.1274553005093253e-16,3.7527948114654644e-24,1.1164397855150184e-20,1.127566982015825e-16,1.1387313851123122e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,10.399999999999979,0.1,0.0,9.118632490868234e-14,1.2891754219234758e-13,0.0,4.517882444807169e-08,6.30710389943521e-08,0.0,1.9912139037073195e-12,2.768522036726648e-12,0.0,1.246881678849529e-10,1.740689643294922e-10,0.0,7.239707835093692e-13,1.0171057970911827e-12,1.5700970614730043e-16,3.964932810317342e-24,1.55471392105062e-20,1.5702525725144376e-16,1.5857997169662808e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,10.699999999999978,0.1,0.0,9.118632490868234e-14,1.2891754219234758e-13,0.0,5.331482812647388e-08,7.442915232949004e-08,0.0,2.0452524465653314e-12,2.845872562042057e-12,0.0,1.471410017326798e-10,2.0541381619977575e-10,0.0,7.239707835093692e-13,1.0171057970911827e-12,2.1865160765851356e-16,4.183057570181473e-24,2.1650474390896483e-20,2.1867326231596202e-16,2.2083831027918538e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,10.999999999999977,0.1,0.0,9.118632490868234e-14,1.2891754219234758e-13,0.0,6.291594783590138e-08,8.783261304894048e-08,0.0,2.099325865857385e-12,2.923223087357466e-12,0.0,1.7363722999326825e-10,2.4240337200478774e-10,0.0,7.239707835093692e-13,1.0171057970911827e-12,3.0449357642269924e-16,4.40716909105786e-24,3.0149887639735113e-20,3.045237307175081e-16,3.0753872000561526e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,11.399999999999975,0.1,0.0,9.118632490868234e-14,1.2891754219234758e-13,0.0,7.845922219222268e-08,1.0953150582976254e-07,0.0,2.171473506994448e-12,3.026357121111345e-12,0.0,2.165322066833936e-10,3.022860888741571e-10,0.0,7.239707835093692e-13,1.0171057970911827e-12,4.735268883395227e-16,4.715297191578766e-24,4.6886196531179884e-20,4.735737792513511e-16,4.782623994286028e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,11.699999999999974,0.1,0.0,9.118632490868234e-14,1.2891754219234758e-13,0.0,9.258832753649482e-08,1.292561748274327e-07,0.0,2.225618525597714e-12,3.1037076464267544e-12,0.0,2.55524589586103e-10,3.567206638896378e-10,0.0,7.239707835093692e-13,1.0171057970911827e-12,6.594306459546515e-16,4.953377821483741e-24,6.529281588314636e-20,6.594959437239125e-16,6.660252258363608e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,11.999999999999973,0.1,0.0,9.118632490868234e-14,1.2891754219234758e-13,0.0,1.092618027633196e-07,1.5253286303870452e-07,0.0,2.279790607139387e-12,3.181058171742164e-12,0.0,3.015387978121399e-10,4.2095792469900384e-10,0.0,7.239707835093692e-13,1.0171057970911827e-12,9.18318580345829e-16,5.197445212400971e-24,9.092564658599056e-20,9.184095111898602e-16,9.275020763725931e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,12.299999999999972,0.1,0.0,9.118632490868234e-14,1.2891754219234758e-13,0.0,1.28937842651011e-07,1.8000122457585857e-07,0.0,2.3339878672200624e-12,3.2584086970575737e-12,0.0,3.558393229955593e-10,4.967631408139906e-10,0.0,7.239707835093692e-13,1.0171057970911827e-12,1.2788436360693917e-15,5.447499364330456e-24,1.2662162378993793e-19,1.278970263140681e-15,1.2916324260438085e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,12.599999999999971,0.1,0.0,9.118632490868234e-14,1.2891754219234758e-13,0.0,1.5215715383760592e-07,2.124161026646615e-07,0.0,2.38820859165865e-12,3.3357592223729833e-12,0.0,4.199183685767222e-10,5.862194744858288e-10,0.0,7.239707835093692e-13,1.0171057970911827e-12,1.7809076511820075e-15,5.703540277272192e-24,1.7633143626813588e-19,1.781083988321816e-15,1.7987171324727633e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,12.89999999999997,0.1,0.0,9.118632490868234e-14,1.2891754219234758e-13,0.0,1.7955781368830343e-07,2.5066827308385784e-07,0.0,2.4424512177781945e-12,3.413109747688393e-12,0.0,4.955368562400763e-10,6.91785226963316e-10,0.0,7.239707835093692e-13,1.0171057970911827e-12,2.480077573686823e-15,5.9655679512261826e-24,2.4555677589229803e-19,2.4803231364282834e-15,2.504878814541647e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,13.199999999999969,0.1,0.0,9.118632490868234e-14,1.2891754219234758e-13,0.0,2.1189280495533038e-07,2.958089230938218e-07,0.0,2.4967143180973727e-12,3.490460273003803e-12,0.0,5.847728168530453e-10,8.163613937433158e-10,0.0,7.239707835093692e-13,1.0171057970911827e-12,3.4537354456340706e-15,6.233582386192429e-24,3.419592473302451e-19,3.4540774111149835e-15,3.4882733363721415e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,13.599999999999968,0.1,0.0,9.118632490868234e-14,1.2891754219234758e-13,0.0,2.6424009150711174e-07,3.688873575846634e-07,0.0,2.5690947248982114e-12,3.5935943067576822e-12,0.0,7.292374317712693e-10,1.0180384736922556e-09,0.0,7.239707835093692e-13,1.0171057970911827e-12,5.370986612391691e-15,6.600247705499814e-24,5.317872318963566e-19,5.371518406223835e-15,5.424697129937605e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,13.899999999999967,0.1,0.0,9.118632490868234e-14,1.2891754219234758e-13,0.0,3.1182474023001374e-07,4.3531700204943627e-07,0.0,2.6234007031894028e-12,3.670944832073092e-12,0.0,8.605584622856854e-10,1.2013667024493523e-09,0.0,7.239707835093692e-13,1.0171057970911827e-12,7.479589893916981e-15,6.88223124949465e-24,7.40560867011503e-19,7.480330461666223e-15,7.554386548891508e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,14.199999999999966,0.1,0.0,9.118632490868234e-14,1.2891754219234758e-13,0.0,3.679784764268569e-07,5.137093582179174e-07,0.0,2.677723203488691e-12,3.7482953573885015e-12,0.0,1.015527927596303e-09,1.4177088791455138e-09,0.0,7.239707835093692e-13,1.0171057970911827e-12,1.0416012239602777e-14,7.17020155450174e-24,1.0312969717280421e-18,1.0417043543744706e-14,1.0520173241441644e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,14.499999999999964,0.1,0.0,9.118632490868234e-14,1.2891754219234758e-13,0.0,4.3424443063022743e-07,6.062186841416269e-07,0.0,2.732061240258183e-12,3.825645882703911e-12,0.0,1.198404459981813e-09,1.6730101864338112e-09,0.0,7.239707835093692e-13,1.0171057970911827e-12,1.4505248118059664e-14,7.464158620521083e-24,1.4361732497043e-18,1.4506684298773526e-14,1.465030162426809e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,14.799999999999963,0.1,0.0,9.118632490868234e-14,1.2891754219234758e-13,0.0,5.124436217807637e-07,7.153871787025989e-07,0.0,2.786413904564912e-12,3.902996408019321e-12,0.0,1.4142135907768687e-09,1.9742864218188188e-09,0.0,7.239707835093692e-13,1.0171057970911827e-12,2.019988196193782e-14,7.76410244755268e-24,2.000000080338005e-18,2.0201881969782257e-14,2.0401881978340195e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,15.099999999999962,0.1,0.0,9.118632490868234e-14,1.2891754219234758e-13,0.0,6.04724999666324e-07,8.442148424094832e-07,0.0,2.84078035680278e-12,3.98034693333473e-12,0.0,1.668885854287697e-09,2.329816795003199e-09,0.0,7.239707835093692e-13,1.0171057970911827e-12,2.813017886329544e-14,8.070033035596528e-24,2.7851799946415758e-18,2.8132964051360116e-14,2.8411482051348408e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,15.399999999999961,0.1,0.0,9.118632490868234e-14,1.2891754219234758e-13,0.0,7.13624499051867e-07,9.962419187931889e-07,0.0,2.895159820226274e-12,4.05769745865014e-12,0.0,1.9694197616061703e-09,2.7493714443833643e-09,0.0,7.239707835093692e-13,1.0171057970911827e-12,3.917384043449486e-14,8.38195038465263e-24,3.8786141974049046e-18,3.9177719057074216e-14,3.956558047733884e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,15.79999999999996,0.1,0.0,9.118632490868234e-14,1.2891754219234758e-13,0.0,8.89922496990484e-07,1.2423593881112406e-06,0.0,2.9676847748280976e-12,4.160831492404019e-12,0.0,2.4559557707952715e-09,3.4285907929370905e-09,0.0,7.239707835093692e-13,1.0171057970911827e-12,6.092015774239869e-14,8.807152922746495e-24,6.031718748102594e-18,6.092618946995395e-14,6.152936134528834e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,16.09999999999996,0.1,0.0,9.118632490868234e-14,1.2891754219234758e-13,0.0,1.0501806455808259e-06,1.4660847305978203e-06,0.0,3.0220918882176947e-12,4.238182017719429e-12,0.0,2.898226032668233e-09,4.046013786264362e-09,0.0,7.239707835093692e-13,1.0171057970911827e-12,8.483687602722815e-14,9.133039380831188e-24,8.399714136435844e-18,8.484527575049763e-14,8.568524716466534e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,16.399999999999963,0.1,0.0,9.118632490868234e-14,1.2891754219234758e-13,0.0,1.2392982419777594e-06,1.730098756693997e-06,0.0,3.076509808196317e-12,4.315532543034839e-12,0.0,3.420140772629587e-09,4.774622939510499e-09,0.0,7.239707835093692e-13,1.0171057970911827e-12,1.1814308712081312e-13,9.46491259992814e-24,1.1697362904603304e-17,1.1815478449318264e-13,1.193245207841671e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,16.699999999999967,0.1,0.0,9.118632490868234e-14,1.2891754219234758e-13,0.0,1.462472324829347e-06,2.0416566934299025e-06,0.0,3.1309379712854962e-12,4.392883068350248e-12,0.0,4.0360424481039565e-09,5.634440767771352e-09,0.0,7.239707835093692e-13,1.0171057970911827e-12,1.6452502314562764e-13,9.802772580037338e-24,1.6289638642896977e-17,1.645413127940733e-13,1.6617027665888714e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,16.99999999999997,0.1,0.0,9.118632490868234e-14,1.2891754219234758e-13,0.0,1.7258358207163122e-06,2.4093202963966353e-06,0.0,3.185375852416602e-12,4.4702335936656586e-12,0.0,4.762856320790026e-09,6.649095460961003e-09,0.0,7.239707835093692e-13,1.0171057970911827e-12,2.2911609846684255e-13,1.0146619321158795e-23,2.2684800332489496e-17,2.291387832773217e-13,2.3140726331109477e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
