step,time,dt,psi_mean,psi_rms,psi_max_abs,omega_mean,omega_rms,omega_max_abs,du_par_mean,du_par_rms,du_par_max_abs,db_par_mean,db_par_rms,db_par_max_abs,drho_mean,drho_rms,drho_max_abs,alfvenic_energy,du_par_energy,db_par_energy,total_energy_proxy,total_energy,total_energy_rhs_dissipation,total_energy_rhs_forcing,total_energy_rhs_total,auto_dissipation_enabled,auto_dissipation_nu_perp,auto_dissipation_nu_par,auto_dissipation_kd,auto_dissipation_ud,auto_dissipation_Ed
110,10.999999999999977,0.1,0.0,2.512406800625486e-13,3.550069238806075e-13,0.0,3.484729281763479e-12,4.926146565235997e-12,0.0,1.348421834513942e-12,1.906612046576723e-12,0.0,1.0751538946203375e-12,1.5194207570430241e-12,0.0,2.8898422248077187e-12,4.084331453693591e-12,8.773436835373516e-25,9.091207218969725e-25,5.779779485586399e-25,2.364442353992964e-24,3.378438754973034e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,11.399999999999975,0.1,0.0,2.340641665978397e-13,3.3050201350802757e-13,0.0,1.9022205987481497e-12,2.690088450518453e-12,0.0,1.5483721574715408e-12,2.188834871878623e-12,0.0,1.218701735701796e-12,1.720846964868562e-12,0.0,1.7120186048453754e-12,2.414474293076306e-12,4.952801141034863e-25,1.1987281690165365e-24,7.426169603012852e-25,2.436625243421308e-24,3.7394620158797036e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,11.699999999999974,0.1,0.0,7.458580064185378e-14,1.050999039655771e-13,0.0,1.7249747081194395e-12,2.4381851747818188e-12,0.0,3.029234487502247e-13,4.269979041291505e-13,0.0,1.2797408109171196e-12,1.808632671670398e-12,0.0,1.3782442941444236e-12,1.9419332781644427e-12,1.506035301442323e-25,4.588130790136502e-26,8.188682715634035e-25,1.0153531096090008e-24,2.451964112351814e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,11.999999999999973,0.1,0.0,8.433856142047691e-14,1.1897329892406654e-13,0.0,8.820186380748947e-13,1.2473621430111422e-12,0.0,1.2718940022219948e-12,1.7984762993254466e-12,0.0,8.509317442674726e-13,1.2011845192264796e-12,0.0,6.092980246363985e-13,8.599955444070079e-13,7.615587250730237e-26,8.08857176444142e-25,3.620424167010418e-25,1.2470554656524861e-24,1.8822176002157174e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,12.299999999999972,0.1,0.0,9.813357756277116e-14,1.3876915914247674e-13,0.0,1.868599046887085e-12,2.6339766702579716e-12,0.0,1.8694264305626975e-12,2.643681499477508e-12,0.0,2.6957620085992713e-13,3.797432623533006e-13,0.0,1.4661282848747084e-12,2.063591886269181e-12,1.9689100141068027e-25,1.7473775896431943e-24,3.633566403503589e-26,1.9806042550889104e-24,2.0443510340977455e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,12.599999999999971,0.1,0.0,2.8156608748309096e-13,3.971773024102482e-13,0.0,2.45611948107307e-12,3.4727545075561987e-12,0.0,1.0936365242052252e-12,1.546558124678549e-12,0.0,1.5512653423583416e-12,2.1916531411641646e-12,0.0,3.715312442412857e-12,5.252975431942959e-12,7.4733661227604485e-25,5.98020423537843e-25,1.2032120812010716e-24,2.5485691170149592e-24,4.659467505087015e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,12.89999999999997,0.1,0.0,5.058073527029791e-13,7.152364097962305e-13,0.0,3.078176963176281e-12,4.352419274472451e-12,0.0,4.2340962950597005e-13,5.978773148087429e-13,0.0,2.6939628270918283e-12,3.792721463688619e-12,0.0,5.527918151904222e-12,7.815628005362339e-12,2.0273967541080015e-24,8.963785717919139e-26,3.628717856876298e-24,5.7457524681634915e-24,1.2111924146893838e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,13.199999999999969,0.1,0.0,6.195350562322071e-13,8.739876472140099e-13,0.0,1.3010655696651125e-12,1.838345812904704e-12,0.0,1.2207774416325304e-12,1.7254324400333045e-12,0.0,2.6243929698267195e-12,3.708448235901842e-12,0.0,5.2968842556562045e-12,7.471313113699465e-12,2.559960558991417e-24,7.451487809994331e-25,3.443719230037955e-24,6.748828570028804e-24,1.2790441254305919e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,13.599999999999968,0.1,0.0,9.71384365637493e-14,1.3683444873646723e-13,0.0,5.241265987253361e-12,7.408836544508828e-12,0.0,1.2090504756222497e-12,1.7073328357445396e-12,0.0,2.1872292533248298e-13,3.093128471007757e-13,0.0,1.3984732215439179e-12,1.969555164394035e-12,1.1179050834288204e-24,7.309015263011941e-25,2.3919859032999464e-26,1.8727264687630138e-24,1.914691133733188e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,13.899999999999967,0.1,0.0,4.4630816449607794e-13,6.300908821212465e-13,0.0,2.9739284749136387e-12,4.1915416104481355e-12,0.0,6.466258417194453e-13,9.13679230198354e-13,0.0,2.0472854346744218e-12,2.8945968502550455e-12,0.0,2.761028106227168e-12,3.891592132811649e-12,1.6349048386346999e-24,2.090624895896906e-25,2.0956888255150174e-24,3.939656153739408e-24,7.616303216046455e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,14.199999999999966,0.1,0.0,4.743566972357382e-13,6.700523977523172e-13,0.0,2.497570684309781e-12,3.5253347083694342e-12,0.0,2.0938073032858288e-13,2.9568257959537577e-13,0.0,2.216412919150224e-12,3.12986761335981e-12,0.0,2.9983417762036154e-12,4.23995316498529e-12,1.7025104616545715e-24,2.1920145116465378e-26,2.4562431140880082e-24,4.180673720859045e-24,8.48987216662748e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,14.499999999999964,0.1,0.0,4.081409971852939e-14,5.771981953724949e-14,0.0,5.004180318823661e-12,7.0681599876675905e-12,0.0,1.073575050106938e-12,1.514906594537201e-12,0.0,4.14031314572987e-13,5.835105369700854e-13,0.0,7.893037965505202e-13,1.1159523360108891e-12,9.739745883714638e-25,5.762816941060573e-25,8.571096472351788e-26,1.6359672472010391e-24,1.7863373607510702e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,14.799999999999963,0.1,0.0,4.756349543089815e-13,6.699029386973724e-13,0.0,2.329893783020268e-12,3.290049995945741e-12,0.0,1.5127960289469306e-12,2.139128504263315e-12,0.0,1.692333782698935e-12,2.3933014740472583e-12,0.0,3.671788553971289e-12,5.192687019306634e-12,1.6792707726800838e-24,1.1442759125988013e-24,1.4319968160320433e-24,4.2555435013109284e-24,6.767818617156618e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,15.099999999999962,0.1,0.0,5.151517003504016e-13,7.27208171458464e-13,0.0,2.1514274756785866e-12,3.0369647122791867e-12,0.0,1.0409706190626253e-12,1.4721281733269075e-12,0.0,2.577940811921999e-12,3.64363629650957e-12,0.0,5.267601462048263e-12,7.429024553481105e-12,1.9030029058575204e-24,5.4180991487581275e-25,3.322889414886529e-24,5.767702235619862e-24,1.1597332788052369e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,15.399999999999961,0.1,0.0,3.6301129811260556e-13,5.130232418741593e-13,0.0,2.4339650757509527e-12,3.4360724355291825e-12,0.0,3.3641002516730787e-13,4.756234997838344e-13,0.0,2.214194125325515e-12,3.1292950325908345e-12,0.0,4.803572095137371e-12,6.7694016213776e-12,1.0844051239298374e-24,5.658585251653435e-26,2.451327812313012e-24,3.592318788759384e-24,7.892893898080456e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,15.79999999999996,0.1,0.0,2.256961578846762e-13,3.1913857373061277e-13,0.0,1.5009666151523188e-12,2.1143145283875884e-12,0.0,1.830710610685181e-12,2.5882716018291806e-12,0.0,9.440406188267606e-13,1.329337302377488e-12,0.0,2.66030126208689e-12,3.762142326494699e-12,4.177519419377576e-25,1.6757506700376538e-24,4.456063449974066e-25,2.539108956972818e-24,3.3208744745121276e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,16.09999999999996,0.1,0.0,7.998667353205088e-14,1.1288273192707161e-13,0.0,1.642935864080872e-12,2.3165717809283815e-12,0.0,1.4761905687556735e-12,2.0851918244030633e-12,0.0,4.113678918833435e-13,5.817042384224018e-13,0.0,8.693677416787021e-13,1.2276891854517363e-12,1.4540299753089734e-25,1.0895692976415992e-24,8.46117712362731e-26,1.3195840664087697e-24,1.4680257703320558e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,16.399999999999963,0.1,0.0,1.0017411936596233e-13,1.4149942643128625e-13,0.0,1.871074774889961e-12,2.6400960059565205e-12,0.0,1.8981410217643265e-13,2.6769666722252957e-13,0.0,1.2951881983526044e-12,1.8316648689299963e-12,0.0,1.3675412442967409e-12,1.932678736503517e-12,1.998773527486771e-25,1.8014696692522608e-26,8.387562345759327e-25,1.0566482840171323e-24,2.528150449939821e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,16.699999999999967,0.1,0.0,2.593439478422761e-13,3.664586909743654e-13,0.0,1.8206189551480286e-12,2.573745640100665e-12,0.0,1.2527809776201332e-12,1.7647100984736808e-12,0.0,1.5177506958386032e-12,2.1461466680565145e-12,0.0,1.819216126604936e-12,2.5720676761172086e-12,5.646720097912619e-25,7.847300889434285e-25,1.1517835873592826e-24,2.501185686093973e-24,4.5218586463734164e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,16.99999999999997,0.1,0.0,2.5829887022776107e-13,3.64956741367113e-13,0.0,2.654908556814214e-12,3.74024669202862e-12,0.0,1.5269495431045192e-12,2.1490382321153697e-12,0.0,6.691834267389709e-13,9.460512059022918e-13,0.0,1.475578430393374e-12,2.077313886028583e-12,7.047666623093775e-25,1.16578745359355e-24,2.239032293110559e-25,2.0944573452139834e-24,2.4872700282158358e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
