step,time,dt,psi_mean,psi_rms,psi_max_abs,omega_mean,omega_rms,omega_max_abs,du_par_mean,du_par_rms,du_par_max_abs,db_par_mean,db_par_rms,db_par_max_abs,drho_mean,drho_rms,drho_max_abs,alfvenic_energy,du_par_energy,db_par_energy,total_energy_proxy,total_energy,total_energy_rhs_dissipation,total_energy_rhs_forcing,total_energy_rhs_total,auto_dissipation_enabled,auto_dissipation_nu_perp,auto_dissipation_nu_par,auto_dissipation_kd,auto_dissipation_ud,auto_dissipation_Ed
57,5.699999999999996,0.1,0.0,2.21833704041778e-10,3.1371366802207333e-10,0.0,1.1546694478242407e-09,1.6329223034924724e-09,0.0,1.7321389557855873e-10,2.449597910744664e-10,0.0,1.2967667125638774e-09,1.8338760747433621e-09,0.0,2.0901808706220604e-09,2.9559155221339053e-09,3.711455393770006e-19,1.5001526810749925e-20,8.4080195340686295e-19,1.2269490195946134e-18,2.702040165922443e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,5.999999999999995,0.1,0.0,3.1800162284397595e-10,4.4971411724565445e-10,0.0,1.6536315157169208e-09,2.3385658455108888e-09,0.0,2.4859575469975304e-10,3.5155519841520745e-10,0.0,1.8593355455078029e-09,2.6294582608194666e-09,0.0,2.9965341422333376e-09,4.237675914544109e-09,7.6248567769150885e-19,3.089992462736989e-20,1.7285643353943994e-18,2.521949937713278e-18,5.554518947177136e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,6.299999999999994,0.1,0.0,4.557619279836682e-10,6.445351996085215e-10,0.0,2.3692931976075922e-09,3.350659326585777e-09,0.0,3.5622541659018283e-10,5.037561254155165e-10,0.0,2.66531055258244e-09,3.769266490292461e-09,0.0,4.2950523515469575e-09,6.074037217450095e-09,1.5660788565817913e-18,6.344827371242465e-20,3.5519401708536566e-18,5.181467301147873e-18,1.1412941285101655e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,6.5999999999999925,0.1,0.0,6.5317058388989e-10,9.237109407592869e-10,0.0,3.395468062420484e-09,4.801871906083897e-09,0.0,5.100438480099684e-10,7.212850586810191e-10,0.0,3.8201890639113436e-09,5.402493029511287e-09,0.0,6.155683773298148e-09,8.705337205852759e-09,3.2165376743576387e-18,1.3007236344640786e-19,7.296922242013913e-18,1.064353227981796e-17,2.344515024826342e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,6.999999999999991,0.1,0.0,1.0553924151499628e-09,1.4925322827867084e-09,0.0,5.4864209513499435e-09,7.75887461275351e-09,0.0,8.229990205091264e-10,1.1638736242356441e-09,0.0,6.17290789154822e-09,8.729698338464483e-09,0.0,9.946111669394527e-09,1.4065744033403222e-08,8.397769122999528e-18,3.386636938794907e-19,1.905239591876914e-17,2.778882873564816e-17,6.121408473348876e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,7.29999999999999,0.1,0.0,1.5125107623864993e-09,2.1389865874625612e-09,0.0,7.862116880186894e-09,1.111855456127869e-08,0.0,1.1786564852728469e-09,1.6668505292829473e-09,0.0,8.84642429003163e-09,1.251056984078012e-08,0.0,1.425332715259009e-08,2.0156983228410604e-08,1.7247395773397417e-17,6.946155551378708e-19,3.9129611359630807e-17,5.707162268816609e-17,1.257200636699745e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,7.599999999999989,0.1,0.0,2.1675336748241544e-09,3.0653153258374406e-09,0.0,1.1265457162938112e-08,1.5931523658736428e-08,0.0,1.6885577828085e-09,2.3879563493985096e-09,0.0,1.2677237880527331e-08,1.7928081238540905e-08,0.0,2.0425001699724732e-08,2.8884925100412698e-08,3.54194885466514e-17,1.4256136929415784e-18,8.035618013973857e-17,1.1720128237933155e-16,2.5817703701045183e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,7.899999999999988,0.1,0.0,3.106067948035382e-09,4.392583351707719e-09,0.0,1.614103335448943e-08,2.282652693115985e-08,0.0,2.4195589592143676e-09,3.4217370675301324e-09,0.0,1.8166112087188947e-08,2.5690409852472042e-08,0.0,2.926791060455891e-08,4.1390507436211176e-08,7.273027601081117e-17,2.9271327785572565e-18,1.6500381418215617e-16,2.4066122297152457e-16,5.301415987296932e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,8.199999999999987,0.1,0.0,4.450770281994327e-09,6.294251609961418e-09,0.0,2.3126184257022232e-08,3.270488793426953e-08,0.0,3.4672900562856085e-09,4.903430935544967e-09,0.0,2.60305437026319e-08,3.6812236888435595e-08,0.0,4.193800729244828e-08,5.9308474865623987e-08,1.4933082998888135e-16,6.01105016720853e-18,3.387946027273146e-16,4.941364828834045e-16,1.088512978896237e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,8.499999999999986,0.1,0.0,6.377404211780866e-09,9.01888449722916e-09,0.0,3.313436805072079e-08,4.6858412208172774e-08,0.0,4.968635087700249e-09,7.026618508630792e-09,0.0,3.729862626509773e-08,5.274748778386144e-08,0.0,6.009163672818677e-08,8.498122297649816e-08,3.065897470505786e-16,1.2343667317363026e-17,6.955937606317193e-16,1.0145271749996608e-15,2.2348671059325015e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,8.799999999999985,0.1,0.0,9.137839177016268e-09,1.2922674705164823e-08,0.0,4.747451137010294e-08,6.713817108635979e-08,0.0,7.119668480169584e-09,1.0068589079190662e-08,0.0,5.344351853654802e-08,7.557949594611068e-08,0.0,8.610216683145092e-08,1.2176515604606416e-07,6.294364209714339e-16,2.5344839633760145e-17,1.4281048367831757e-15,2.0828860973883696e-15,4.588333179464116e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,9.199999999999983,0.1,0.0,1.4760586700662374e-08,2.087433142906558e-08,0.0,7.668549382784501e-08,1.0844818088842652e-07,0.0,1.1500624963776738e-08,1.626410283894454e-08,0.0,8.632937773324946e-08,1.2208648186598504e-07,0.0,1.3908357655777154e-07,1.9669114906480404e-07,1.6423664000382209e-15,6.613218727872236e-17,3.726380729905035e-15,5.434879317221978e-15,1.197238936968695e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,9.499999999999982,0.1,0.0,2.1149380081811857e-08,2.990932584174793e-08,0.0,1.0987702804075633e-07,1.553874493315131e-07,0.0,1.6477961998782954e-08,2.330302144018258e-08,0.0,1.2369557195759394e-07,1.7492953116531128e-07,0.0,1.9928311085257307e-07,2.8182497115788816e-07,3.371770471033231e-15,1.3576161581666755e-16,7.650297260958151e-15,1.115782934780805e-14,2.4579403489839892e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,9.799999999999981,0.1,0.0,3.0303424502139765e-08,4.2854921299992766e-08,0.0,1.5743495844742484e-07,2.22643578432537e-07,0.0,2.3609324061617217e-08,3.338815413431057e-08,0.0,1.7723470958977802e-07,2.5064425831242446e-07,0.0,2.8553835085928586e-07,4.0380661330318847e-07,6.92223268536369e-15,2.787000913232289e-16,1.5706071141686478e-14,2.2907003918373397e-14,5.046151469326195e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,10.09999999999998,0.1,0.0,4.3419589589152806e-08,6.140372297972065e-08,0.0,2.2557685072393838e-07,3.1900941466922674e-07,0.0,3.3827253565465445e-08,4.783829514282415e-08,0.0,2.539467846303871e-07,3.5913001071628653e-07,0.0,4.091267518637275e-07,5.785845819679176e-07,1.421130707837765e-14,5.721415418911472e-16,3.22444847120561e-14,4.7027933332324894e-14,1.0359720475698471e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,10.399999999999979,0.1,0.0,6.221273761984655e-08,8.798087841853042e-08,0.0,3.2321133375340035e-07,4.570834925020997e-07,0.0,4.8467920016518746e-08,6.854304437394473e-08,0.0,3.638614221395214e-07,5.14570622455872e-07,0.0,5.862067213448332e-07,8.290099977611785e-07,2.917566708888438e-14,1.1745696353638297e-15,6.619756726069748e-14,9.654780398494568e-14,2.1268388689845e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,10.699999999999978,0.1,0.0,8.913992626007671e-08,1.2606114378088912e-07,0.0,4.631030349965637e-07,6.5491747661422e-07,0.0,6.944571738937048e-08,9.820972310222641e-08,0.0,5.213491740893138e-07,7.372888412153509e-07,0.0,8.399302075650225e-07,1.1878242058277438e-06,5.989715352654624e-14,2.411353831862156e-15,1.359024806618048e-13,1.982109880202132e-13,4.366363926900462e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,10.999999999999977,0.1,0.0,1.277216616063157e-07,1.8062319790398373e-07,0.0,6.635416470773668e-07,9.383765432563892e-07,0.0,9.950346833166109e-08,1.407172124098762e-07,0.0,7.470003985182247e-07,1.0564034276192152e-06,0.0,1.2034696991681118e-06,1.701939540072075e-06,1.2296748376746017e-13,4.9504701050149396e-15,2.7900479769319337e-13,4.0692275156566844e-13,8.964048527817971e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,11.399999999999975,0.1,0.0,2.0630993360776964e-07,2.917622531150755e-07,0.0,1.0718209225965707e-06,1.5157626273965177e-06,0.0,1.6072940580585663e-07,2.2730255470969564e-07,0.0,1.2066363844479365e-06,1.7064178423076737e-06,0.0,1.9439746307985035e-06,2.7491571095948543e-06,3.208492454346814e-13,1.2916970945351875e-14,7.279856821367944e-13,1.0617518985168277e-12,2.338919761914712e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,11.699999999999974,0.1,0.0,2.9560478725096927e-07,4.180424925024331e-07,0.0,1.5357233711482303e-06,2.171810667315276e-06,0.0,2.3029652901510694e-07,3.2568394997689064e-07,0.0,1.728891818103607e-06,2.4449883035447704e-06,0.0,2.785363808611164e-06,3.939044572968413e-06,6.586937086235625e-13,2.6518245638203e-14,1.494533459352798e-12,2.1797454136145633e-12,4.80173393879491e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,11.999999999999973,0.1,0.0,4.235480170131906e-07,5.989790316464076e-07,0.0,2.2004118160102582e-06,3.1118090416263085e-06,0.0,3.2997324009755854e-07,4.666461424812026e-07,0.0,2.477188708899339e-06,3.5032252231431192e-06,0.0,3.990921237418861e-06,5.6439365687519975e-06,1.3522775422695688e-12,5.44411695902405e-14,3.068231949749186e-12,4.474950661608995e-12,9.857813731344408e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,12.299999999999972,0.1,0.0,6.068673898914411e-07,8.582281766913154e-07,0.0,3.1527902312128775e-06,4.458656817145768e-06,0.0,4.727914294534107e-07,6.686187552188786e-07,0.0,3.5493620259238314e-06,5.019486219188773e-06,0.0,5.718265722551262e-06,8.086736652683825e-06,2.7761831972476254e-12,1.117658678822997e-13,6.298985395535062e-12,9.186934460664987e-12,2.0237786031779126e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,12.599999999999971,0.1,0.0,8.695307532551084e-07,1.2296851111848128e-06,0.0,4.517375883835983e-06,6.388445554163489e-06,0.0,6.774235888257088e-07,9.580083138311964e-07,0.0,5.0855914831013794e-06,7.192012589929396e-06,0.0,8.193236340097794e-06,1.1586825071904428e-05,5.699416745792074e-12,2.294513593487515e-13,1.2931620366496646e-11,1.886048847163747e-11,4.154754174619299e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,12.89999999999997,0.1,0.0,1.2458796519684392e-06,1.7619154386224755e-06,0.0,6.472579110361935e-06,9.153482068247634e-06,0.0,9.706241333418075e-07,1.3726507489067471e-06,0.0,7.286729054562707e-06,1.0304847975347412e-05,0.0,1.1739419322879608e-05,1.6601815508700434e-05,1.1700723171339791e-11,4.710556041127676e-13,2.654821015730415e-11,3.871998893275671e-11,8.529579622627276e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,13.199999999999969,0.1,0.0,1.7851192398949253e-06,2.5245047882817627e-06,0.0,9.274029377865412e-06,1.3115276003686942e-05,0.0,1.3907273189546856e-06,1.966758129891723e-06,0.0,1.0440558992490742e-05,1.4764975115583284e-05,0.0,1.6820454749018405e-05,2.3787384943501968e-05,2.4021214973468607e-11,9.67061237843444e-13,5.4502636037839664e-11,7.949091224915171e-11,1.7510957196465989e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,13.599999999999968,0.1,0.0,2.8835139286024527e-06,4.077847883366799e-06,0.0,1.4980393268402019e-05,2.11851811388739e-05,0.0,2.2464497066734643e-06,3.17691554022562e-06,0.0,1.6864697762254714e-05,2.384995313608771e-05,0.0,2.7170181025290775e-05,3.8423904967758054e-05,6.267647953442616e-11,2.523268142306647e-12,1.4220901530609948e-10,2.0740876298283228e-10,4.5689826351984887e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,13.899999999999967,0.1,0.0,4.131551274436536e-06,5.842814714934171e-06,0.0,2.1464177693245832e-05,3.0354509684818813e-05,0.0,3.2187541397377587e-06,4.551942563910401e-06,0.0,2.4164045852751793e-05,3.4172646860880734e-05,0.0,3.8929929296855606e-05,5.505446953165316e-05,1.2867280449133163e-10,5.180189106039479e-12,2.9195055598694564e-10,4.2580354958431673e-10,9.379975074561511e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,14.199999999999966,0.1,0.0,5.919761687533645e-06,8.371691017140696e-06,0.0,3.0754260822304276e-05,4.349248882067949e-05,0.0,4.611889754035633e-06,6.522106482878502e-06,0.0,3.462268362895945e-05,4.896318886852761e-05,0.0,5.5779509041602086e-05,7.888304284732468e-05,2.6416112748506283e-10,1.0634763551689423e-11,5.993651108355083e-10,8.741610018722606e-10,1.9256787401801695e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,14.499999999999964,0.1,0.0,8.481941825117316e-06,1.1995110602982193e-05,0.0,4.4065259968204555e-05,6.231682296848755e-05,0.0,6.6079996509308505e-06,9.34499296628691e-06,0.0,4.960800876312469e-05,7.015534464230647e-05,0.0,7.992189131429754e-05,0.00011302505320055005,5.423142734667474e-10,2.1832829693351128e-11,1.2304772667211277e-09,1.7946243698812264e-09,3.9533564167603974e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,14.799999999999963,0.1,0.0,1.2153079800229696e-05,1.7186811627258065e-05,0.0,6.313750077791215e-05,8.928867008072982e-05,0.0,9.46806176367747e-06,1.3389675424956277e-05,0.0,7.107925346382679e-05,0.00010051984847076627,0.0,0.00011451353301975176,0.00016194434277296265,1.1133536893491457e-09,4.4822096780405664e-11,2.526130136487465e-09,3.6843059226170163e-09,8.116113179612568e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,15.099999999999962,0.1,0.0,1.741315266668979e-05,2.462557472365111e-05,0.0,9.046455311774672e-05,0.00012793442150906993,0.0,1.3566010096056305e-05,1.9184969058591866e-05,0.0,0.00010184364114754305,0.00014402665865634966,0.0,0.00016407706280503002,0.0002320367855235489,2.2856791565340747e-09,9.20183149631508e-11,5.186063621094762e-09,7.563761092591988e-09,1.66621183225828e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,15.399999999999961,0.1,0.0,2.4949880236882713e-05,3.528396907271444e-05,0.0,0.00012961924868416937,0.00018330675413150325,0.0,1.943762420946188e-05,2.7488570070210803e-05,0.0,0.00014592341232123733,0.00020636400328922166,0.0,0.0002350925848273196,0.00033246650538553313,4.692425467597238e-09,1.889106174541293e-10,1.0646821131736919e-08,1.5528157216788288e-08,3.420679078123902e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,15.79999999999996,0.1,0.0,4.030168543199014e-05,5.699439872568263e-05,0.0,0.00020937471985219648,0.000296096456963961,0.0,3.139770532928218e-05,4.440244414456321e-05,0.0,0.00023571092964334153,0.0003333409648703722,0.0,0.0003797464076932818,0.0005370350629798137,1.2243536220637354e-08,4.929079499722174e-10,2.777982117666416e-08,4.051626534727373e-08,8.925279372738629e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,16.09999999999996,0.1,0.0,5.7744984132369105e-05,8.166260578743133e-05,0.0,0.00029999588640318404,0.0004242523602010459,0.0,4.498719955743985e-05,6.362062433956642e-05,0.0,0.00033773088493213745,0.0004776169659133078,0.0,0.0005441075235523512,0.000769473554605973,2.513558428394114e-08,1.0119240620104582e-09,5.703107531852234e-08,8.317858366447395e-08,1.832331017671447e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,16.399999999999963,0.1,0.0,8.273805804230071e-05,0.00011700765908792954,0.0,0.00042983953218803323,0.0006078764553136091,0.0,6.445847300453739e-05,9.115678097550201e-05,0.0,0.0004839069221615163,0.0006843382298049209,0.0,0.0007796071032247245,0.0011025156296177764,5.160254228641949e-08,2.0774473710383377e-09,1.1708295465791588e-07,1.707629443153737e-07,3.761716366976822e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,16.699999999999967,0.1,0.0,0.0001185485863683839,0.0001676506907117811,0.0,0.000615881855472644,0.0008709763787714309,0.0,9.235726616567148e-05,0.00013061108479362697,0.0,0.0006933505920749339,0.0009805321955132376,0.0,0.0011170351602770255,0.0015797043381666357,1.0593835148694828e-07,4.264932306798344e-09,2.403675217653307e-07,3.505708055590774e-07,7.722682121649206e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,16.99999999999997,0.1,0.0,0.00016985855897968478,0.00024021294229138927,0.0,0.0008824466604859177,0.0012479507067606008,0.0,0.00013233116190256798,0.00018714192531844355,0.0,0.0009934452702391676,0.0014049242664244004,0.0,0.00160050818303114,0.002263428950051348,2.174880110967481e-07,8.755768205241828e-09,4.93466752480286e-07,7.19710531782276e-07,1.5854416764845322e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,17.299999999999976,0.1,0.0,0.00024337641566219993,0.0003441814486218901,0.0,0.0012643855340981006,0.0017880863417229984,0.0,0.00018960648278573664,0.0002681403361824631,0.0,0.0014234263524891793,0.0020130009009919833,0.0,0.0022932370739439023,0.0032430819395501418,4.4649585570132854e-07,1.7975309157188923e-08,1.013071290480325e-06,1.4775424553388424e-06,3.2548605088130964e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
