step,time,dt,psi_mean,psi_rms,psi_max_abs,omega_mean,omega_rms,omega_max_abs,du_par_mean,du_par_rms,du_par_max_abs,db_par_mean,db_par_rms,db_par_max_abs,drho_mean,drho_rms,drho_max_abs,alfvenic_energy,du_par_energy,db_par_energy,total_energy_proxy,total_energy,total_energy_rhs_dissipation,total_energy_rhs_forcing,total_energy_rhs_stratification,total_energy_rhs_total,auto_dissipation_enabled,auto_dissipation_nu_perp,auto_dissipation_nu_par,auto_dissipation_kd,auto_dissipation_ud,auto_dissipation_Ed
1414,14.139999999999743,0.01,0.0,2.27825478234814e-13,3.1818885579943135e-13,0.0,2.6319299710645495e-13,3.7193328968417797e-13,0.0,5.885501998433063e-11,8.320810685496851e-11,0.0,1.7172853652223217e-10,2.426349525293468e-10,0.0,5.5050949497911534e-12,7.677702480201343e-12,6.92220869643913e-26,1.7319566886779786e-21,1.4745345128033817e-20,1.647737103879876e-20,5.2986145919568007e-20,0.0,0.0,4.076844403388141e-20,4.076844403388141e-20,0.0,0.0,0.0,0.0,0.0,0.0
1446,14.459999999999736,0.01,0.0,1.3712083861706983e-13,1.9350116818908625e-13,0.0,4.490826643307864e-13,6.281247898718478e-13,0.0,1.6550872153152988e-10,2.3393110644867496e-10,0.0,2.655035049614991e-10,3.749725541221686e-10,0.0,5.33493118652705e-11,7.543478319210778e-11,6.922093423365794e-26,1.3696568451500754e-20,3.524605557342036e-20,4.8942693245855346e-20,1.604270269911595e-19,0.0,0.0,3.357550698232709e-19,3.357550698232709e-19,0.0,0.0,0.0,0.0,0.0,0.0
1477,14.76999999999973,0.01,0.0,2.2689448015168312e-13,3.170240455339363e-13,0.0,2.663735153558858e-13,3.762995999304304e-13,0.0,2.026959688156975e-10,2.865158546146335e-10,0.0,2.2657602197541785e-10,3.204047938348036e-10,0.0,2.122705569908973e-10,3.000703059665945e-10,6.921981754406561e-26,2.0542827887067103e-20,2.566834686710251e-20,4.621124397398716e-20,1.9722102384717429e-19,0.0,0.0,1.1862111275938453e-19,1.1862111275938453e-19,0.0,0.0,0.0,0.0,0.0,0.0
1508,15.079999999999723,0.01,0.0,1.2924594959435522e-13,1.827171517920887e-13,0.0,4.583194754140013e-13,6.396970995849346e-13,0.0,1.9819009436694503e-11,2.8027011000737812e-11,0.0,3.090443753915788e-10,4.3686651325964513e-10,0.0,3.0824152456475466e-10,4.3573662293251577e-10,6.921870087248794e-26,1.9639656752589282e-22,4.775421298058555e-20,4.7950678766812316e-20,9.570538634031691e-20,0.0,0.0,-3.272842862187353e-19,-3.272842862187353e-19,0.0,0.0,0.0,0.0,0.0,0.0
1540,15.399999999999716,0.01,0.0,2.2594915109710912e-13,3.1583686201242333e-13,0.0,2.69551696834857e-13,3.8063916520638664e-13,0.0,1.8860522234284434e-10,2.6658089240809963e-10,0.0,3.383902254433653e-10,4.757350882103459e-10,0.0,2.3245460590913495e-10,3.2862459085670457e-10,6.921754819814191e-26,1.7785964947496874e-20,5.725397233780579e-20,7.504000650285086e-20,1.5376133881842917e-19,0.0,0.0,1.8126345934618576e-19,1.8126345934618576e-19,0.0,0.0,0.0,0.0,0.0,0.0
1571,15.70999999999971,0.01,0.0,1.3083708771578278e-13,1.849196216236263e-13,0.0,4.56500111900212e-13,6.374338185745967e-13,0.0,1.845446618704437e-10,2.6086233006978965e-10,0.0,2.3988144741454675e-10,3.390364995000204e-10,0.0,7.147585637711007e-11,1.0107126562639089e-10,6.921643156317392e-26,1.702836611243819e-20,2.877155440684898e-20,4.579998973571874e-20,1.4727378093707511e-19,0.0,0.0,-2.072973536744973e-20,-2.072973536744973e-20,0.0,0.0,0.0,0.0,0.0,0.0
1603,16.029999999999706,0.01,0.0,2.2498957941354294e-13,3.1462738989419234e-13,0.0,2.7272673563063096e-13,3.8495167961112e-13,0.0,2.756482308310372e-11,3.893753065455913e-11,0.0,4.056677407513593e-10,5.734966453533903e-10,0.0,1.3522629788602486e-12,1.906410340338123e-12,6.921527892661795e-26,3.799097358014038e-22,8.228315794315603e-20,8.266313689423636e-20,2.887266892766444e-19,0.0,0.0,4.417314093824111e-19,4.417314093824111e-19,0.0,0.0,0.0,0.0,0.0,0.0
1634,16.339999999999755,0.01,0.0,1.3242767791436833e-13,1.8710894668843025e-13,0.0,4.5465183360662624e-13,6.351255495293995e-13,0.0,2.0548439943121766e-10,2.904428390086938e-10,0.0,1.0615233255923914e-10,1.499264896609324e-10,0.0,1.0152047425118481e-10,1.4352556709921385e-10,6.921416232825849e-26,2.1111919204804096e-20,5.6341588538836494e-21,2.6746147272850073e-20,3.240174239348166e-20,0.0,0.0,-8.264257993861389e-19,-8.264257993861389e-19,0.0,0.0,0.0,0.0,0.0,0.0
1666,16.659999999999805,0.01,0.0,2.2401585512847571e-13,3.133957154114196e-13,0.0,2.7589785342078355e-13,3.8923683916604496e-13,0.0,1.549561116908809e-10,2.1904244249675238e-10,0.0,3.6385932133342496e-10,5.131405680005038e-10,0.0,2.6332521978731725e-10,3.7224072427099427e-10,6.921300972949124e-26,1.2005698275178374e-20,6.619680286061027e-20,7.820257034879837e-20,1.655652272444412e-19,0.0,0.0,4.1577949839339086e-19,4.1577949839339086e-19,0.0,0.0,0.0,0.0,0.0,0.0
1697,16.969999999999853,0.01,0.0,1.3401729554323676e-13,1.8928497264705448e-13,0.0,4.52774812298633e-13,6.327724571031798e-13,0.0,6.632065195501069e-11,9.372232224163928e-11,0.0,1.3845709746893738e-11,1.9404547827491733e-11,0.0,3.0164429521828496e-10,4.2641649109672805e-10,6.921189316773887e-26,2.1992144378688305e-21,9.585183919761413e-23,2.2951354889596124e-21,7.68765423127019e-20,0.0,0.0,-2.857797055215296e-19,-2.857797055215296e-19,0.0,0.0,0.0,0.0,0.0,0.0
1728,17.2799999999999,0.01,0.0,2.286713525417161e-13,3.1923987071365936e-13,0.0,2.601552548055991e-13,3.6773950912375386e-13,0.0,2.1558992101629608e-10,3.047304804285388e-10,0.0,2.5374478521857804e-10,3.569515774447214e-10,0.0,1.7998710323851952e-10,2.54460518988576e-10,6.921077662399933e-26,2.3239507021906392e-20,3.2193208012811154e-20,5.543278424549417e-20,2.1443707179442898e-19,0.0,0.0,4.434062438924358e-19,4.434062438924358e-19,0.0,0.0,0.0,0.0,0.0,0.0
1760,17.59999999999995,0.01,0.0,1.3560553087594014e-13,1.9144754610526954e-13,0.0,4.5086922306791994e-13,6.303747091130885e-13,0.0,1.2451834445251613e-10,1.7602105333546543e-10,0.0,3.5848786373468183e-11,5.014912042993869e-11,0.0,2.725408028581965e-11,3.8541010848129167e-11,6.920962408161301e-26,7.752409052597723e-21,6.425677422252789e-22,8.395046004447084e-21,9.111189205369916e-21,0.0,0.0,-6.413223513152604e-19,-6.413223513152604e-19,0.0,0.0,0.0,0.0,0.0,0.0
1791,17.91,0.01,0.0,2.277540909090859e-13,3.1809642934485445e-13,0.0,2.633369070119478e-13,3.7213042876463765e-13,0.0,1.028914676556496e-10,1.454170275675147e-10,0.0,1.7785102603930537e-10,2.501387237941567e-10,0.0,1.790551321721912e-11,2.5319133201167168e-11,6.920850757447895e-26,5.293327058166792e-21,1.5815493731616834e-20,2.11088899982912e-20,5.86741763428489e-20,0.0,0.0,1.59702448636501e-19,1.59702448636501e-19,0.0,0.0,0.0,0.0,0.0,0.0
1823,18.23000000000005,0.01,0.0,1.3719198833151256e-13,1.9359651462487524e-13,0.0,4.4893524436169813e-13,6.27932476527616e-13,0.0,2.183343300948059e-10,3.0861405274446107e-10,0.0,1.568055283053041e-10,2.21278439603266e-10,0.0,1.6216288506713702e-10,2.2924333250324424e-10,6.920735506987826e-26,2.3834939848973832e-20,1.229398685355276e-20,3.612899590988166e-20,1.2470149200779654e-19,0.0,0.0,2.0639602210651783e-19,2.0639602210651783e-19,0.0,0.0,0.0,0.0,0.0,0.0
1854,18.5400000000001,0.01,0.0,2.268224176100959e-13,3.1693053820921786e-13,0.0,2.6651701235650724e-13,3.7649489736046197e-13,0.0,8.997656457030207e-11,1.2719792008733546e-10,0.0,1.7471891989224314e-10,2.463601698971872e-10,0.0,2.952375726524876e-10,4.1735040328500856e-10,6.92062385993484e-26,4.0478910859368675e-21,1.5263350484156035e-20,1.93113107763315e-20,1.5985910662986313e-19,0.0,0.0,1.1333405713783366e-19,1.1333405713783366e-19,0.0,0.0,0.0,0.0,0.0,0.0
1885,18.850000000000147,0.01,0.0,1.2931816387484844e-13,1.8281706052053755e-13,0.0,4.581787190119925e-13,6.395154644201906e-13,0.0,1.3607050133975164e-10,1.923176458903613e-10,0.0,2.7617059533483036e-10,3.9040595833639554e-10,0.0,2.7528110350370794e-10,3.891561575533814e-10,6.920512214682974e-26,9.257590667425677e-21,3.813509886379731e-20,4.7392758736345133e-20,8.552847863844265e-20,0.0,0.0,-2.396422697710829e-19,-2.396422697710829e-19,0.0,0.0,0.0,0.0,0.0,0.0
1917,19.170000000000197,0.01,0.0,2.2587641939733312e-13,3.1574228046333163e-13,0.0,2.6969473750034886e-13,3.8083260724016826e-13,0.0,2.1273523455762226e-10,3.0070338970435966e-10,0.0,2.4233271663991077e-10,3.418683191646652e-10,0.0,1.1868138304819524e-10,1.6780378331876286e-10,6.920396969860543e-26,2.2628140011143275e-20,2.9362572777039637e-20,5.199078199215261e-20,1.0280703977451139e-19,0.0,0.0,5.39242294634793e-20,5.39242294634793e-20,0.0,0.0,0.0,0.0,0.0,0.0
1948,19.480000000000246,0.01,0.0,1.3090912908159032e-13,1.8501861981626988e-13,0.0,4.563579875746174e-13,6.37250002470327e-13,0.0,5.2469783523145866e-11,7.418249520717597e-11,0.0,3.0715480549306057e-10,4.341327924866488e-10,0.0,4.404714583211906e-12,6.1242776781813695e-12,6.920285328268913e-26,1.3765390914828946e-21,4.7172037268739925e-20,4.85486455630761e-20,1.6846315783780958e-19,0.0,0.0,2.1187280991586695e-19,2.1187280991586695e-19,0.0,0.0,0.0,0.0,0.0,0.0
1980,19.800000000000296,0.01,0.0,2.2491618469404956e-13,3.14531740842217e-13,0.0,2.7286927811624076e-13,3.8514325263444375e-13,0.0,1.697397138482777e-10,2.399120660884305e-10,0.0,3.543239019301782e-10,4.992434357773283e-10,0.0,5.6941029042592866e-11,8.051124471104857e-11,6.920170087224738e-26,1.4405785228647597e-20,6.277271373951327e-20,7.717856816986173e-20,2.6367401210971446e-19,0.0,0.0,2.9733978611853816e-19,2.9733978611853816e-19,0.0,0.0,0.0,0.0,0.0,0.0
2000,20.0,0.009999999999674714,0.0,6.714665701851963e-14,9.403564147304864e-14,0.0,5.086936487777446e-13,7.167853453867901e-13,0.0,2.1854160310266868e-10,3.089065220619183e-10,0.0,8.121947704022323e-11,1.1437849560856594e-10,0.0,1.5822596183899737e-10,2.236779982702733e-10,6.920098062546656e-26,2.3880216143342175e-20,3.298301725343673e-21,2.7178587069666476e-20,4.900342621190637e-20,0.0,0.0,-1.0726715731761833e-18,-1.0726715731761833e-18,0.0,0.0,0.0,0.0,0.0,0.0
