2026-06-09T09:21:37+12:00 run start {'title': 'Inhomogeneous rmhd simulation test', 'input_file': 'C:\\Users\\naoki\\Downloads\\rmhd-gpu-new\\examples\\nokias_inhomogeneous.input', 'output_dir': 'C:\\Users\\naoki\\Downloads\\rmhd-gpu-new\\examples\\outputs_nokia_rmhd_s_21', 'backend': 'numpy', 'equation_set': 'inhomogeneous_rmhd_s', 'equation_mode': 'linear', 'grid': [16, 16, 16], 'output_cadences': {'scalar': 0.25, 'spectra': 0.0, 'full_field': 0.0}, 'hostname': 'Naoki', 'python_executable': 'C:\\Users\\naoki\\AppData\\Local\\Programs\\Python\\Python313\\python.exe', 'git_commit': 'cde2789c3d6596cb8e14f232da25acf4598750f1', 'command': "'C:\\Users\\naoki\\Downloads\\rmhd-gpu-new\\rmhdgpu\\run.py' '.\\examples\\nokias_inhomogeneous.input'"}
2026-06-09T09:21:37+12:00 run setup {'resolved_output_dir': 'C:\\Users\\naoki\\Downloads\\rmhd-gpu-new\\examples\\outputs_nokia_rmhd_s_21', 'input_file': 'C:\\Users\\naoki\\Downloads\\rmhd-gpu-new\\examples\\nokias_inhomogeneous.input', 'backend': 'numpy', 'equation_set': 'inhomogeneous_rmhd_s', 'equation_mode': 'linear', 'grid': [16, 16, 16], 'output_cadences': {'scalar': 0.25, 'spectra': 0.0, 'full_field': 0.0}, 'dissipation_mode': 'auto', 'initial_condition': {'type': 'random_spectrum', 'parameters': {'n_min': 1.0, 'n_max': 3.0, 'alpha': 0.0, 'init_energy': 0.75, 'seed': 1}}}
2026-06-09T09:21:37+12:00 scalar diagnostics {'step': 0, 'time': 0.0, 'dt': 0.0, 'total_energy': 0.7500000000000001}
2026-06-09T09:21:37+12:00 scalar diagnostics {'step': 3, 'time': 0.27631528027514174, 'dt': 0.09396559628970683, 'total_energy': 1.1919992816053913}
2026-06-09T09:21:37+12:00 scalar diagnostics {'step': 6, 'time': 0.5901265488163197, 'dt': 0.11131051841176566, 'total_energy': 2.8967532742172364}
2026-06-09T09:21:37+12:00 scalar diagnostics {'step': 8, 'time': 0.8280505860950462, 'dt': 0.12147419435627795, 'total_energy': 4.503851189748841}
2026-06-09T09:21:37+12:00 scalar diagnostics {'step': 10, 'time': 1.0783001395413427, 'dt': 0.12500745677278402, 'total_energy': 5.52562070543913}
2026-06-09T09:21:37+12:00 scalar diagnostics {'step': 12, 'time': 1.3221251180820215, 'dt': 0.11929661844558484, 'total_energy': 6.040599811024816}
2026-06-09T09:21:37+12:00 scalar diagnostics {'step': 14, 'time': 1.5414946879439761, 'dt': 0.10669678967267578, 'total_energy': 6.946222161083808}
2026-06-09T09:21:38+12:00 scalar diagnostics {'step': 17, 'time': 1.8338661024039902, 'dt': 0.09345866190445207, 'total_energy': 9.046258738463141}
2026-06-09T09:21:38+12:00 scalar diagnostics {'step': 19, 'time': 2.0102629599197743, 'dt': 0.0867154125913773, 'total_energy': 10.289101976123085}
2026-06-09T09:21:38+12:00 scalar diagnostics {'step': 22, 'time': 2.2630842906595023, 'dt': 0.08366541261379806, 'total_energy': 11.708409222541645}
2026-06-09T09:21:38+12:00 scalar diagnostics {'step': 25, 'time': 2.5131314980050394, 'dt': 0.08352847541104676, 'total_energy': 13.202659900804216}
2026-06-09T09:21:38+12:00 scalar diagnostics {'step': 28, 'time': 2.766060431872856, 'dt': 0.08465307126795253, 'total_energy': 15.100926432520902}
2026-06-09T09:21:38+12:00 scalar diagnostics {'step': 31, 'time': 3.01990479671443, 'dt': 0.0843811259251921, 'total_energy': 17.005330578923502}
2026-06-09T09:21:38+12:00 scalar diagnostics {'step': 34, 'time': 3.270221357533241, 'dt': 0.08296657774116008, 'total_energy': 18.806168022239795}
2026-06-09T09:21:38+12:00 scalar diagnostics {'step': 37, 'time': 3.518567926428471, 'dt': 0.08300824621532953, 'total_energy': 20.81442709997256}
2026-06-09T09:21:38+12:00 scalar diagnostics {'step': 40, 'time': 3.7745720460608667, 'dt': 0.08706190786194709, 'total_energy': 23.03510695581448}
2026-06-09T09:21:38+12:00 scalar diagnostics {'step': 43, 'time': 4.039209417953201, 'dt': 0.08720922042897164, 'total_energy': 25.334989897543544}
2026-06-09T09:21:38+12:00 scalar diagnostics {'step': 46, 'time': 4.30165058961884, 'dt': 0.0881574177508539, 'total_energy': 27.875622806322326}
2026-06-09T09:21:38+12:00 scalar diagnostics {'step': 49, 'time': 4.575304882532109, 'dt': 0.09303710879160763, 'total_energy': 30.50313657779975}
2026-06-09T09:21:38+12:00 scalar diagnostics {'step': 51, 'time': 4.766782413044589, 'dt': 0.09654949309644144, 'total_energy': 31.834455625099764}
2026-06-09T09:21:38+12:00 scalar diagnostics {'step': 54, 'time': 5.04912307106338, 'dt': 0.09008202335069926, 'total_energy': 33.14707662333896}
2026-06-09T09:21:38+12:00 scalar diagnostics {'step': 57, 'time': 5.297512315011423, 'dt': 0.08002094623955579, 'total_energy': 34.45256501436529}
2026-06-09T09:21:38+12:00 scalar diagnostics {'step': 60, 'time': 5.530478779660601, 'dt': 0.07721383728115713, 'total_energy': 35.76993641976789}
2026-06-09T09:21:38+12:00 scalar diagnostics {'step': 63, 'time': 5.761148948346707, 'dt': 0.07743247660028531, 'total_energy': 36.55528795700745}
2026-06-09T09:21:38+12:00 scalar diagnostics {'step': 66, 'time': 6.005631284735342, 'dt': 0.0840766078500017, 'total_energy': 36.92716675224498}
