step,time,dt,psi_mean,psi_rms,psi_max_abs,omega_mean,omega_rms,omega_max_abs,du_par_mean,du_par_rms,du_par_max_abs,db_par_mean,db_par_rms,db_par_max_abs,s_mean,s_rms,s_max_abs,alfvenic_energy,du_par_energy,db_par_energy,total_energy_proxy,total_energy,total_energy_rhs_dissipation,total_energy_rhs_forcing,total_energy_rhs_total,auto_dissipation_enabled,auto_dissipation_nu_perp,auto_dissipation_nu_par,auto_dissipation_kd,auto_dissipation_ud,auto_dissipation_Ed
164,16.399999999999963,0.1,0.0,1.0955946861109807e-09,1.5247817145949196e-09,0.0,1.3720884469451896e-09,1.9097816331820398e-09,0.0,2.71395978262427e-09,3.777005426250901e-09,0.0,2.865551984644343e-10,3.988000034371949e-10,0.0,1.0238493008008255e-12,1.4384048126146475e-12,7.874538874995807e-18,3.682788850850987e-18,4.1056940883495644e-20,1.159838466673029e-17,1.570407927921355e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,16.699999999999967,0.1,0.0,1.2271952823483595e-09,1.7079217363751317e-09,0.0,1.4857630984110954e-09,2.067329350241472e-09,0.0,3.0459118695642985e-09,4.23900790948773e-09,0.0,3.2138696083432695e-10,4.472753305315146e-10,0.0,1.0238493008008255e-12,1.4384048126146475e-12,9.873957234486686e-18,4.63878955857634e-18,5.1644789297162596e-20,1.4564391582360187e-17,1.9728871036210145e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,16.99999999999997,0.1,0.0,1.3720026803010763e-09,1.9094003690446836e-09,0.0,1.666269077987466e-09,2.3184050225420334e-09,0.0,3.4161765422310066e-09,4.754310022411638e-09,0.0,3.604528711236447e-10,5.016433170569958e-10,0.0,1.0238493008008255e-12,1.4384048126146475e-12,1.2342330445906585e-17,5.8351310838446985e-18,6.49631361506394e-20,1.8242424665901925e-17,2.473873880509956e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,17.299999999999976,0.1,0.0,1.5371981224773544e-09,2.1392752271916876e-09,0.0,1.9215399088477744e-09,2.6742193207621727e-09,0.0,3.829418327335842e-09,5.329396961050275e-09,0.0,4.0426762586781804e-10,5.626202656441414e-10,0.0,1.0238493008008255e-12,1.4384048126146475e-12,1.5501369579641938e-17,7.332222362867815e-18,8.171615666240099e-20,2.2915308099172156e-17,3.108692428954595e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,17.59999999999998,0.1,0.0,1.7272555511343137e-09,2.4038075597806467e-09,0.0,2.193219222277551e-09,3.0528444301897727e-09,0.0,4.2934557191298235e-09,5.975176915406498e-09,0.0,4.534084880129989e-10,6.310095525344602e-10,0.0,1.0238493008008255e-12,1.4384048126146475e-12,1.957718440135287e-17,9.216881006064292e-18,1.0278962850111685e-19,2.8896855035918283e-17,3.9175818410163656e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,17.999999999999986,0.1,0.0,2.0171885016313574e-09,2.8073642105571157e-09,0.0,2.511638257160536e-09,3.4956228134262788e-09,0.0,5.00476709965917e-09,6.965122337495306e-09,0.0,5.283448745524568e-10,7.352984442185644e-10,0.0,1.0238493008008255e-12,1.4384048126146475e-12,2.6691449383579146e-17,1.2523846860915434e-17,1.395741532329256e-19,3.93548703977275e-17,5.331228624515376e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,18.29999999999999,0.1,0.0,2.260364572916572e-09,3.145777884539958e-09,0.0,2.7675325042589853e-09,3.851125807099334e-09,0.0,5.6150445210123995e-09,7.814468809522446e-09,0.0,5.925685071190717e-10,8.246784074320882e-10,0.0,1.0238493008008255e-12,1.4384048126146475e-12,3.350469802246183e-17,1.5764362486475688e-17,1.7556871781466262e-19,4.944462922675218e-17,6.700150153235214e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,18.599999999999994,0.1,0.0,2.5308646845435735e-09,3.5221828621164097e-09,0.0,3.1106568736084013e-09,4.328598509139638e-09,0.0,6.2973479909284866e-09,8.76403189501815e-09,0.0,6.64599126464202e-10,9.249233462139512e-10,0.0,1.0238493008008255e-12,1.4384048126146475e-12,4.200645534168193e-17,1.9828295859425523e-17,2.2084599944849026e-19,6.205559720055594e-17,8.414019766953866e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,18.9,0.1,0.0,2.8374540621718978e-09,3.948841258831898e-09,0.0,3.5427381516785157e-09,4.930508562927027e-09,0.0,7.060774359840801e-09,9.826469206860382e-09,0.0,7.45385741837811e-10,1.0373539957602545e-09,0.0,1.0238493008008255e-12,1.4384048126146475e-12,5.28151766305965e-17,2.4927267280292634e-17,2.777999520675518e-19,7.802024386295669e-17,1.0580023959384555e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,19.200000000000003,0.1,0.0,3.185846456279627e-09,4.43373240101211e-09,0.0,4.005608277748523e-09,5.575155847293649e-09,0.0,7.91783808992028e-09,1.1019225763347209e-08,0.0,8.359927234474557e-10,1.1634516389944147e-09,0.0,1.0238493008008255e-12,1.4384048126146475e-12,6.658962612846097e-17,3.134608000909621e-17,3.4944191682854703e-19,9.828514805438572e-17,1.3322934026137414e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,19.500000000000007,0.1,0.0,3.5766687460846545e-09,4.9776853219912754e-09,0.0,4.462117334788341e-09,6.210241349183221e-09,0.0,8.881494372197046e-09,1.2360354393943466e-08,0.0,9.376138256220713e-10,1.3048776225897804e-09,0.0,1.0238493008008255e-12,1.4384048126146475e-12,8.391742369451505e-17,3.944047114168389e-17,4.395598429988278e-19,1.2379745467919776e-16,1.6775343950321424e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,19.80000000000001,0.1,0.0,4.010549622704466e-09,5.581516410017214e-09,0.0,4.950592514583067e-09,6.889410677637053e-09,0.0,9.963196719107562e-09,1.3865783103783266e-08,0.0,1.051587914622039e-09,1.4634952453467508e-09,0.0,1.0238493008008255e-12,1.4384048126146475e-12,1.0549193326611576e-16,4.963264443181782e-17,5.52918571089564e-19,1.5567749626902316e-16,2.1096935390211326e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,20.0,0.09999999999998721,0.0,4.326619406577266e-09,6.0213616610884215e-09,0.0,5.331262726711333e-09,7.4189543267680084e-09,0.0,1.0755569382985914e-08,1.4968536341804672e-08,0.0,1.1351676716290885e-09,1.579813107482299e-09,0.0,1.0238493008008255e-12,1.4384048126146475e-12,1.2277079846018937e-16,5.784113637611201e-17,6.443028213559029e-19,1.812562376576573e-16,2.4568652031738126e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
